drift,unbalance,type,alg,mean,std
appearing-clusters,3,incremental,improved_OOB,68.19920457086933,1.4210854715202004e-14
appearing-clusters,3,incremental,WEOB1,68.16312037932401,0.0
appearing-clusters,3,incremental,CSMOTE,67.65166484279504,0.0
appearing-clusters,3,incremental,OOB,68.25912254731779,1.4210854715202004e-14
appearing-clusters,3,incremental,ESOS_ELM,61.036502748698275,0.3781199930623975
appearing-clusters,3,incremental,improved_UOB,67.96976578105092,0.0
appearing-clusters,3,incremental,WEOB2,67.93658806772218,1.4210854715202004e-14
appearing-clusters,3,incremental,UOB,68.01898610548633,0.0
appearing-clusters,3,incremental,RebalanceStream,67.54049461129416,1.4210854715202004e-14
appearing-clusters,3,sudden,improved_OOB,68.05094361263528,1.4210854715202004e-14
appearing-clusters,3,sudden,WEOB1,68.01093296257082,0.0
appearing-clusters,3,sudden,CSMOTE,67.5246477480404,0.0
appearing-clusters,3,sudden,OOB,68.1101958065544,1.4210854715202004e-14
appearing-clusters,3,sudden,ESOS_ELM,60.883111898634375,0.3387124664427511
appearing-clusters,3,sudden,improved_UOB,67.86287328178966,1.4210854715202004e-14
appearing-clusters,3,sudden,WEOB2,67.74677081325453,0.0
appearing-clusters,3,sudden,UOB,67.96181002175273,0.0
appearing-clusters,3,sudden,RebalanceStream,67.50894376494622,0.0
appearing-clusters,3,periodic,improved_OOB,69.32944832957256,1.4210854715202004e-14
appearing-clusters,3,periodic,WEOB1,69.2793555469469,0.0
appearing-clusters,3,periodic,CSMOTE,69.26387183379384,0.0
appearing-clusters,3,periodic,OOB,69.3136856494198,0.0
appearing-clusters,3,periodic,ESOS_ELM,62.714232447730936,0.09352938136165256
appearing-clusters,3,periodic,improved_UOB,69.18624579703081,1.4210854715202004e-14
appearing-clusters,3,periodic,WEOB2,69.15083560300764,0.0
appearing-clusters,3,periodic,UOB,69.3136856494198,0.0
appearing-clusters,3,periodic,RebalanceStream,69.07685300562619,1.4210854715202004e-14
appearing-clusters,4,incremental,improved_OOB,68.19612809841736,0.0
appearing-clusters,4,incremental,WEOB1,68.15314889076595,0.0
appearing-clusters,4,incremental,CSMOTE,67.84368795034109,0.0
appearing-clusters,4,incremental,OOB,68.2901301932044,0.0
appearing-clusters,4,incremental,ESOS_ELM,61.34100107529407,0.2872569299906959
appearing-clusters,4,incremental,improved_UOB,68.07775579657927,0.0
appearing-clusters,4,incremental,WEOB2,68.02671078649998,0.0
appearing-clusters,4,incremental,UOB,68.20189973558664,1.4210854715202004e-14
appearing-clusters,4,incremental,RebalanceStream,68.1018484475222,0.0
appearing-clusters,4,sudden,improved_OOB,68.07852387190806,1.4210854715202004e-14
appearing-clusters,4,sudden,WEOB1,68.05149422255177,1.4210854715202004e-14
appearing-clusters,4,sudden,CSMOTE,67.76094289978712,1.4210854715202004e-14
appearing-clusters,4,sudden,OOB,68.20621384763923,0.0
appearing-clusters,4,sudden,ESOS_ELM,61.15779861007096,0.22057117530986445
appearing-clusters,4,sudden,improved_UOB,67.9662213906253,0.0
appearing-clusters,4,sudden,WEOB2,67.91958529920814,0.0
appearing-clusters,4,sudden,UOB,68.1146193405034,0.0
appearing-clusters,4,sudden,RebalanceStream,67.79793602507915,0.0
appearing-clusters,4,periodic,improved_OOB,69.28361297481624,0.0
appearing-clusters,4,periodic,WEOB1,69.26277995236612,0.0
appearing-clusters,4,periodic,CSMOTE,69.28706315492846,0.0
appearing-clusters,4,periodic,OOB,69.33484819737518,0.0
appearing-clusters,4,periodic,ESOS_ELM,62.7919792536869,0.09545759108365263
appearing-clusters,4,periodic,improved_UOB,69.24321836107558,1.4210854715202004e-14
appearing-clusters,4,periodic,WEOB2,69.1904011170383,0.0
appearing-clusters,4,periodic,UOB,69.32526456459546,1.4210854715202004e-14
appearing-clusters,4,periodic,RebalanceStream,69.27769641256404,0.0
shapeshift,1,incremental,improved_OOB,65.77237424856544,1.4210854715202004e-14
shapeshift,1,incremental,WEOB1,65.88912076504445,1.4210854715202004e-14
shapeshift,1,incremental,CSMOTE,63.459174687001926,0.0
shapeshift,1,incremental,OOB,65.95827393698009,1.4210854715202004e-14
shapeshift,1,incremental,ESOS_ELM,60.99257688457885,0.07634882673449941
shapeshift,1,incremental,improved_UOB,64.44748913003704,0.0
shapeshift,1,incremental,WEOB2,64.26703208451609,1.4210854715202004e-14
shapeshift,1,incremental,UOB,64.57753186338832,0.0
shapeshift,1,incremental,RebalanceStream,55.060305920497704,0.0
shapeshift,1,sudden,improved_OOB,65.74375707413343,0.0
shapeshift,1,sudden,WEOB1,65.93146952346504,0.0
shapeshift,1,sudden,CSMOTE,63.43493209263637,0.0
shapeshift,1,sudden,OOB,65.97054761576831,0.0
shapeshift,1,sudden,ESOS_ELM,61.0106258887959,0.08726450700421373
shapeshift,1,sudden,improved_UOB,64.52425586423182,0.0
shapeshift,1,sudden,WEOB2,64.04578675263683,1.4210854715202004e-14
shapeshift,1,sudden,UOB,64.41281422634857,0.0
shapeshift,1,sudden,RebalanceStream,55.14708171363427,0.0
shapeshift,1,periodic,improved_OOB,65.85906213310452,1.4210854715202004e-14
shapeshift,1,periodic,WEOB1,66.0686387322356,0.0
shapeshift,1,periodic,CSMOTE,64.2728703202492,1.4210854715202004e-14
shapeshift,1,periodic,OOB,66.05612013096717,0.0
shapeshift,1,periodic,ESOS_ELM,60.579556639668944,0.22309179023796402
shapeshift,1,periodic,improved_UOB,64.69194943426051,1.4210854715202004e-14
shapeshift,1,periodic,WEOB2,64.41579302275025,0.0
shapeshift,1,periodic,UOB,64.69741680212407,0.0
shapeshift,1,periodic,RebalanceStream,55.15921801729756,0.0
shapeshift,2,incremental,improved_OOB,66.16842845165829,1.4210854715202004e-14
shapeshift,2,incremental,WEOB1,66.06170376507427,0.0
shapeshift,2,incremental,CSMOTE,65.29479509160862,0.0
shapeshift,2,incremental,OOB,66.36079747987114,0.0
shapeshift,2,incremental,ESOS_ELM,61.13364919932428,0.06331915588735965
shapeshift,2,incremental,improved_UOB,65.32419598657751,0.0
shapeshift,2,incremental,WEOB2,65.0561989443249,0.0
shapeshift,2,incremental,UOB,65.06637844022376,0.0
shapeshift,2,incremental,RebalanceStream,61.35881929066918,0.0
shapeshift,2,sudden,improved_OOB,66.16367298730859,0.0
shapeshift,2,sudden,WEOB1,66.03553599906078,0.0
shapeshift,2,sudden,CSMOTE,65.255539328357,0.0
shapeshift,2,sudden,OOB,66.37523810268681,0.0
shapeshift,2,sudden,ESOS_ELM,60.92489407562628,0.09814435333161958
shapeshift,2,sudden,improved_UOB,65.26381752236534,0.0
shapeshift,2,sudden,WEOB2,64.95289865957014,0.0
shapeshift,2,sudden,UOB,65.02471079618752,0.0
shapeshift,2,sudden,RebalanceStream,61.34363971606935,0.0
shapeshift,2,periodic,improved_OOB,66.21329464476855,0.0
shapeshift,2,periodic,WEOB1,66.17576922323418,0.0
shapeshift,2,periodic,CSMOTE,65.18830062261097,1.4210854715202004e-14
shapeshift,2,periodic,OOB,66.4960853574364,0.0
shapeshift,2,periodic,ESOS_ELM,60.454476379509,0.12247688823980554
shapeshift,2,periodic,improved_UOB,65.4372472406096,0.0
shapeshift,2,periodic,WEOB2,65.26441176480168,0.0
shapeshift,2,periodic,UOB,65.25579353204316,1.4210854715202004e-14
shapeshift,2,periodic,RebalanceStream,61.68613924009511,0.0
shapeshift,3,incremental,improved_OOB,66.3200902904487,1.4210854715202004e-14
shapeshift,3,incremental,WEOB1,66.16926787293656,0.0
shapeshift,3,incremental,CSMOTE,65.5759228611939,1.4210854715202004e-14
shapeshift,3,incremental,OOB,66.36939313071977,0.0
shapeshift,3,incremental,ESOS_ELM,61.09427307670683,0.09923908457663004
shapeshift,3,incremental,improved_UOB,65.7731618108742,0.0
shapeshift,3,incremental,WEOB2,65.57492866696506,0.0
shapeshift,3,incremental,UOB,65.50466139707211,0.0
shapeshift,3,incremental,RebalanceStream,64.56946321898457,0.0
shapeshift,3,sudden,improved_OOB,66.30073048316208,0.0
shapeshift,3,sudden,WEOB1,66.15584418825551,0.0
shapeshift,3,sudden,CSMOTE,65.56451021539363,0.0
shapeshift,3,sudden,OOB,66.35996620771462,0.0
shapeshift,3,sudden,ESOS_ELM,60.98885752253691,0.09615605536496862
shapeshift,3,sudden,improved_UOB,65.74440197024026,1.4210854715202004e-14
shapeshift,3,sudden,WEOB2,65.68043224762849,0.0
shapeshift,3,sudden,UOB,65.43564837579187,0.0
shapeshift,3,sudden,RebalanceStream,64.68186621603627,0.0
shapeshift,3,periodic,improved_OOB,66.29730191596435,0.0
shapeshift,3,periodic,WEOB1,66.15456688799864,0.0
shapeshift,3,periodic,CSMOTE,65.50166257818759,0.0
shapeshift,3,periodic,OOB,66.2496339192404,0.0
shapeshift,3,periodic,ESOS_ELM,60.36971420794599,0.20469914712124063
shapeshift,3,periodic,improved_UOB,65.6801620688219,0.0
shapeshift,3,periodic,WEOB2,65.54690724990998,0.0
shapeshift,3,periodic,UOB,65.34982267585237,0.0
shapeshift,3,periodic,RebalanceStream,64.87350269524818,1.4210854715202004e-14
shapeshift,4,incremental,improved_OOB,66.24187435309014,0.0
shapeshift,4,incremental,WEOB1,66.15403203597508,0.0
shapeshift,4,incremental,CSMOTE,65.48258907483778,1.4210854715202004e-14
shapeshift,4,incremental,OOB,65.99683191760161,1.4210854715202004e-14
shapeshift,4,incremental,ESOS_ELM,60.88436608643519,0.09823286417747583
shapeshift,4,incremental,improved_UOB,65.8407553412072,0.0
shapeshift,4,incremental,WEOB2,65.5948010892192,0.0
shapeshift,4,incremental,UOB,65.99683191760161,1.4210854715202004e-14
shapeshift,4,incremental,RebalanceStream,65.69416378641867,1.4210854715202004e-14
shapeshift,4,sudden,improved_OOB,66.13839787180554,0.0
shapeshift,4,sudden,WEOB1,66.0887843920921,0.0
shapeshift,4,sudden,CSMOTE,65.37228044275369,1.4210854715202004e-14
shapeshift,4,sudden,OOB,65.95708884176311,1.4210854715202004e-14
shapeshift,4,sudden,ESOS_ELM,60.830388655735874,0.0800585272903418
shapeshift,4,sudden,improved_UOB,65.82926017415514,0.0
shapeshift,4,sudden,WEOB2,65.59113134758528,0.0
shapeshift,4,sudden,UOB,65.95708884176311,1.4210854715202004e-14
shapeshift,4,sudden,RebalanceStream,65.5206388818976,1.4210854715202004e-14
shapeshift,4,periodic,improved_OOB,66.25657999156341,0.0
shapeshift,4,periodic,WEOB1,66.1493595355654,0.0
shapeshift,4,periodic,CSMOTE,65.48619171882288,0.0
shapeshift,4,periodic,OOB,65.92813919003493,0.0
shapeshift,4,periodic,ESOS_ELM,60.32018097068294,0.26245977664053904
shapeshift,4,periodic,improved_UOB,65.75981805052831,1.4210854715202004e-14
shapeshift,4,periodic,WEOB2,65.53540617860202,1.4210854715202004e-14
shapeshift,4,periodic,UOB,65.92813919003493,0.0
shapeshift,4,periodic,RebalanceStream,65.81251548094772,1.4210854715202004e-14
minority-share,1,incremental,improved_OOB,66.188071566388,0.0
minority-share,1,incremental,WEOB1,66.50401568290758,1.4210854715202004e-14
minority-share,1,incremental,CSMOTE,62.87985510988765,0.0
minority-share,1,incremental,OOB,66.30257015968888,0.0
minority-share,1,incremental,ESOS_ELM,60.995662413680506,0.19221775032636976
minority-share,1,incremental,improved_UOB,64.92602867982232,1.4210854715202004e-14
minority-share,1,incremental,WEOB2,64.62870231029162,0.0
minority-share,1,incremental,UOB,64.92733849695172,0.0
minority-share,1,incremental,RebalanceStream,51.58958922078405,0.0
minority-share,1,sudden,improved_OOB,66.42866921762786,1.4210854715202004e-14
minority-share,1,sudden,WEOB1,66.61504026123023,0.0
minority-share,1,sudden,CSMOTE,64.59410930238302,0.0
minority-share,1,sudden,OOB,66.52283782105232,1.4210854715202004e-14
minority-share,1,sudden,ESOS_ELM,60.82546109427233,0.13268981268912688
minority-share,1,sudden,improved_UOB,64.90201323902997,0.0
minority-share,1,sudden,WEOB2,64.53170550395251,1.4210854715202004e-14
minority-share,1,sudden,UOB,64.84498407104499,0.0
minority-share,1,sudden,RebalanceStream,55.165443585640205,0.0
minority-share,1,periodic,improved_OOB,58.64992955731562,7.105427357601002e-15
minority-share,1,periodic,WEOB1,58.759568879258026,0.0
minority-share,1,periodic,CSMOTE,56.925570291702215,0.0
minority-share,1,periodic,OOB,58.704736251827185,0.0
minority-share,1,periodic,ESOS_ELM,54.64711865062198,0.07198206024073385
minority-share,1,periodic,improved_UOB,57.676288496695314,0.0
minority-share,1,periodic,WEOB2,57.62809840139223,0.0
minority-share,1,periodic,UOB,57.62628321675403,0.0
minority-share,1,periodic,RebalanceStream,50.22614077880404,0.0
minority-share,2,incremental,improved_OOB,66.28638362073136,0.0
minority-share,2,incremental,WEOB1,66.4748405813825,1.4210854715202004e-14
minority-share,2,incremental,CSMOTE,64.75173081436037,0.0
minority-share,2,incremental,OOB,66.47256034546771,0.0
minority-share,2,incremental,ESOS_ELM,60.9252672898855,0.1326487388157743
minority-share,2,incremental,improved_UOB,65.84390957787102,0.0
minority-share,2,incremental,WEOB2,65.58649308061953,0.0
minority-share,2,incremental,UOB,65.60706127085824,0.0
minority-share,2,incremental,RebalanceStream,55.44776415708897,0.0
minority-share,2,sudden,improved_OOB,66.68399325678861,1.4210854715202004e-14
minority-share,2,sudden,WEOB1,66.60759419048858,1.4210854715202004e-14
minority-share,2,sudden,CSMOTE,66.24624314101632,0.0
minority-share,2,sudden,OOB,66.87528207677953,0.0
minority-share,2,sudden,ESOS_ELM,60.908943321196865,0.12226338302767426
minority-share,2,sudden,improved_UOB,65.83135087569484,0.0
minority-share,2,sudden,WEOB2,65.56690948902835,0.0
minority-share,2,sudden,UOB,65.55998610588736,1.4210854715202004e-14
minority-share,2,sudden,RebalanceStream,61.367237461811214,0.0
minority-share,2,periodic,improved_OOB,58.7521017771468,0.0
minority-share,2,periodic,WEOB1,58.728302496099765,0.0
minority-share,2,periodic,CSMOTE,57.87323958157955,7.105427357601002e-15
minority-share,2,periodic,OOB,58.93427265865726,0.0
minority-share,2,periodic,ESOS_ELM,54.644057010068686,0.042773485523547705
minority-share,2,periodic,improved_UOB,58.13923489265502,7.105427357601002e-15
minority-share,2,periodic,WEOB2,57.96493679909632,0.0
minority-share,2,periodic,UOB,57.95838247773033,0.0
minority-share,2,periodic,RebalanceStream,54.19322338510729,0.0
minority-share,3,incremental,improved_OOB,66.23548413266056,0.0
minority-share,3,incremental,WEOB1,66.65742924970675,0.0
minority-share,3,incremental,CSMOTE,65.96159780048994,0.0
minority-share,3,incremental,OOB,66.36099657678724,0.0
minority-share,3,incremental,ESOS_ELM,60.97757794971322,0.19618466274940038
minority-share,3,incremental,improved_UOB,66.40150984651765,1.4210854715202004e-14
minority-share,3,incremental,WEOB2,66.11435703613395,0.0
minority-share,3,incremental,UOB,66.02210007591313,0.0
minority-share,3,incremental,RebalanceStream,62.261433105471006,0.0
minority-share,3,sudden,improved_OOB,66.85873413411957,0.0
minority-share,3,sudden,WEOB1,66.73432077315724,1.4210854715202004e-14
minority-share,3,sudden,CSMOTE,66.52558362522265,0.0
minority-share,3,sudden,OOB,66.84851957791042,1.4210854715202004e-14
minority-share,3,sudden,ESOS_ELM,60.99002934235176,0.15086355102228954
minority-share,3,sudden,improved_UOB,66.37142842449433,0.0
minority-share,3,sudden,WEOB2,66.0836771025063,0.0
minority-share,3,sudden,UOB,65.94069538554561,0.0
minority-share,3,sudden,RebalanceStream,65.07026895779009,0.0
minority-share,3,periodic,improved_OOB,58.903306035249116,0.0
minority-share,3,periodic,WEOB1,58.84139657467286,7.105427357601002e-15
minority-share,3,periodic,CSMOTE,58.3001817076737,0.0
minority-share,3,periodic,OOB,58.77584916087975,7.105427357601002e-15
minority-share,3,periodic,ESOS_ELM,54.61085304528351,0.04740685135335315
minority-share,3,periodic,improved_UOB,58.55483650438849,0.0
minority-share,3,periodic,WEOB2,58.338285066658514,0.0
minority-share,3,periodic,UOB,58.21752070557218,0.0
minority-share,3,periodic,RebalanceStream,56.36696712033129,0.0
minority-share,4,incremental,improved_OOB,66.31139439061016,1.4210854715202004e-14
minority-share,4,incremental,WEOB1,66.60419812277279,0.0
minority-share,4,incremental,CSMOTE,66.07749913957267,0.0
minority-share,4,incremental,OOB,66.05236806797606,0.0
minority-share,4,incremental,ESOS_ELM,60.914903700848456,0.2781007087191408
minority-share,4,incremental,improved_UOB,66.42913793350206,0.0
minority-share,4,incremental,WEOB2,66.09685490408174,0.0
minority-share,4,incremental,UOB,66.0467808597173,1.4210854715202004e-14
minority-share,4,incremental,RebalanceStream,63.590830319459506,7.105427357601002e-15
minority-share,4,sudden,improved_OOB,66.74752374943276,0.0
minority-share,4,sudden,WEOB1,66.6883262778804,0.0
minority-share,4,sudden,CSMOTE,66.65735141663717,0.0
minority-share,4,sudden,OOB,66.60778934230697,1.4210854715202004e-14
minority-share,4,sudden,ESOS_ELM,60.80851613544379,0.21819448306177522
minority-share,4,sudden,improved_UOB,66.37114619788451,0.0
minority-share,4,sudden,WEOB2,66.03988676346913,1.4210854715202004e-14
minority-share,4,sudden,UOB,66.60778934230697,1.4210854715202004e-14
minority-share,4,sudden,RebalanceStream,66.1503913027684,0.0
minority-share,4,periodic,improved_OOB,58.628077734693,7.105427357601002e-15
minority-share,4,periodic,WEOB1,58.76135648950335,0.0
minority-share,4,periodic,CSMOTE,58.35332408915493,0.0
minority-share,4,periodic,OOB,58.62214167296545,0.0
minority-share,4,periodic,ESOS_ELM,54.54543276402865,0.08322479049497954
minority-share,4,periodic,improved_UOB,58.54067921337777,0.0
minority-share,4,periodic,WEOB2,58.30259743758275,1.4210854715202004e-14
minority-share,4,periodic,UOB,58.59290097606887,0.0
minority-share,4,periodic,RebalanceStream,57.368968287876555,0.0
splitting-clusters,1,incremental,improved_OOB,66.94667140901967,0.0
splitting-clusters,1,incremental,WEOB1,67.38850294645154,1.4210854715202004e-14
splitting-clusters,1,incremental,CSMOTE,64.61928388830397,1.4210854715202004e-14
splitting-clusters,1,incremental,OOB,67.34258315694845,1.4210854715202004e-14
splitting-clusters,1,incremental,ESOS_ELM,61.58717467612119,0.17243972508215438
splitting-clusters,1,incremental,improved_UOB,67.18574436093404,1.4210854715202004e-14
splitting-clusters,1,incremental,WEOB2,66.74538455304977,1.4210854715202004e-14
splitting-clusters,1,incremental,UOB,66.95352815860348,0.0
splitting-clusters,1,incremental,RebalanceStream,61.079343186302104,0.0
splitting-clusters,1,sudden,improved_OOB,66.93844590173991,0.0
splitting-clusters,1,sudden,WEOB1,66.99417724560747,0.0
splitting-clusters,1,sudden,CSMOTE,64.87284410133911,1.4210854715202004e-14
splitting-clusters,1,sudden,OOB,67.25797311567877,1.4210854715202004e-14
splitting-clusters,1,sudden,ESOS_ELM,60.80263792667139,0.27423011083043697
splitting-clusters,1,sudden,improved_UOB,66.34449650701434,0.0
splitting-clusters,1,sudden,WEOB2,66.03227789368123,0.0
splitting-clusters,1,sudden,UOB,65.57606866808034,0.0
splitting-clusters,1,sudden,RebalanceStream,61.93873334543523,0.0
splitting-clusters,1,periodic,improved_OOB,68.05606463812117,0.0
splitting-clusters,1,periodic,WEOB1,68.24602863262655,0.0
splitting-clusters,1,periodic,CSMOTE,67.19511313361478,0.0
splitting-clusters,1,periodic,OOB,68.19374214203927,0.0
splitting-clusters,1,periodic,ESOS_ELM,62.7210109451353,0.0526300415248979
splitting-clusters,1,periodic,improved_UOB,68.16024301169269,1.4210854715202004e-14
splitting-clusters,1,periodic,WEOB2,68.15373813517003,1.4210854715202004e-14
splitting-clusters,1,periodic,UOB,68.0819587882481,0.0
splitting-clusters,1,periodic,RebalanceStream,63.775406626998766,0.0
splitting-clusters,2,incremental,improved_OOB,67.65791001244267,0.0
splitting-clusters,2,incremental,WEOB1,67.75038294067805,0.0
splitting-clusters,2,incremental,CSMOTE,66.51838315572385,0.0
splitting-clusters,2,incremental,OOB,67.73887352274754,0.0
splitting-clusters,2,incremental,ESOS_ELM,61.53954787897153,0.18265584883293184
splitting-clusters,2,incremental,improved_UOB,67.58026616130576,0.0
splitting-clusters,2,incremental,WEOB2,67.37025310028969,0.0
splitting-clusters,2,incremental,UOB,67.59401720811573,1.4210854715202004e-14
splitting-clusters,2,incremental,RebalanceStream,65.02142028399581,0.0
splitting-clusters,2,sudden,improved_OOB,67.62529714779919,0.0
splitting-clusters,2,sudden,WEOB1,67.5767919373171,0.0
splitting-clusters,2,sudden,CSMOTE,66.06921266060208,1.4210854715202004e-14
splitting-clusters,2,sudden,OOB,67.75545250655355,1.4210854715202004e-14
splitting-clusters,2,sudden,ESOS_ELM,60.91013968643773,0.15080485386830655
splitting-clusters,2,sudden,improved_UOB,67.26637093687755,1.4210854715202004e-14
splitting-clusters,2,sudden,WEOB2,66.71698913601924,0.0
splitting-clusters,2,sudden,UOB,67.08056564239043,0.0
splitting-clusters,2,sudden,RebalanceStream,65.47279626028585,1.4210854715202004e-14
splitting-clusters,2,periodic,improved_OOB,68.39659167894038,1.4210854715202004e-14
splitting-clusters,2,periodic,WEOB1,68.42040117240809,0.0
splitting-clusters,2,periodic,CSMOTE,67.83682028248082,1.4210854715202004e-14
splitting-clusters,2,periodic,OOB,68.46076811030704,0.0
splitting-clusters,2,periodic,ESOS_ELM,62.73800764635574,0.066681144388993
splitting-clusters,2,periodic,improved_UOB,68.18408692045702,1.4210854715202004e-14
splitting-clusters,2,periodic,WEOB2,68.22905782040422,1.4210854715202004e-14
splitting-clusters,2,periodic,UOB,68.21356212902461,0.0
splitting-clusters,2,periodic,RebalanceStream,66.76452305165206,0.0
splitting-clusters,3,incremental,improved_OOB,67.89781312042227,0.0
splitting-clusters,3,incremental,WEOB1,67.88491763669381,0.0
splitting-clusters,3,incremental,CSMOTE,67.2667206567378,0.0
splitting-clusters,3,incremental,OOB,67.61023609250012,0.0
splitting-clusters,3,incremental,ESOS_ELM,61.4608296696814,0.3306519337310418
splitting-clusters,3,incremental,improved_UOB,67.73086057859915,0.0
splitting-clusters,3,incremental,WEOB2,67.60500274353231,0.0
splitting-clusters,3,incremental,UOB,67.00806070102952,0.0
splitting-clusters,3,incremental,RebalanceStream,66.85224709189,0.0
splitting-clusters,3,sudden,improved_OOB,67.66525271047398,0.0
splitting-clusters,3,sudden,WEOB1,67.64759361423796,0.0
splitting-clusters,3,sudden,CSMOTE,67.1948058372158,1.4210854715202004e-14
splitting-clusters,3,sudden,OOB,67.52664594297973,0.0
splitting-clusters,3,sudden,ESOS_ELM,61.17129867639967,0.2562698496489993
splitting-clusters,3,sudden,improved_UOB,67.45071232472421,1.4210854715202004e-14
splitting-clusters,3,sudden,WEOB2,67.39927502908904,0.0
splitting-clusters,3,sudden,UOB,67.0845847891895,0.0
splitting-clusters,3,sudden,RebalanceStream,66.8562733729668,0.0
splitting-clusters,3,periodic,improved_OOB,68.52381463055244,0.0
splitting-clusters,3,periodic,WEOB1,68.5065340366622,1.4210854715202004e-14
splitting-clusters,3,periodic,CSMOTE,68.11298691906327,1.4210854715202004e-14
splitting-clusters,3,periodic,OOB,68.26101422058396,1.4210854715202004e-14
splitting-clusters,3,periodic,ESOS_ELM,62.687780956715415,0.039429712301613955
splitting-clusters,3,periodic,improved_UOB,68.34226046560278,0.0
splitting-clusters,3,periodic,WEOB2,68.36068292708255,1.4210854715202004e-14
splitting-clusters,3,periodic,UOB,68.10491681904396,0.0
splitting-clusters,3,periodic,RebalanceStream,67.82088020219429,0.0
splitting-clusters,4,incremental,improved_OOB,67.817888321582,0.0
splitting-clusters,4,incremental,WEOB1,67.81373817109895,1.4210854715202004e-14
splitting-clusters,4,incremental,CSMOTE,67.28560628260252,0.0
splitting-clusters,4,incremental,OOB,67.71367342751896,1.4210854715202004e-14
splitting-clusters,4,incremental,ESOS_ELM,61.53844941973186,0.2846779675559284
splitting-clusters,4,incremental,improved_UOB,67.75667268891902,0.0
splitting-clusters,4,incremental,WEOB2,67.69622834180811,1.4210854715202004e-14
splitting-clusters,4,incremental,UOB,67.07518569061924,1.4210854715202004e-14
splitting-clusters,4,incremental,RebalanceStream,67.5003932081784,1.4210854715202004e-14
splitting-clusters,4,sudden,improved_OOB,67.75684130654824,1.4210854715202004e-14
splitting-clusters,4,sudden,WEOB1,67.76011276164687,1.4210854715202004e-14
splitting-clusters,4,sudden,CSMOTE,67.39962662809447,1.4210854715202004e-14
splitting-clusters,4,sudden,OOB,67.69696517419074,0.0
splitting-clusters,4,sudden,ESOS_ELM,60.952961069674735,0.3726801859916117
splitting-clusters,4,sudden,improved_UOB,67.66819228920507,0.0
splitting-clusters,4,sudden,WEOB2,67.51577907570585,0.0
splitting-clusters,4,sudden,UOB,67.55469146576505,0.0
splitting-clusters,4,sudden,RebalanceStream,67.481067282169,0.0
splitting-clusters,4,periodic,improved_OOB,68.46795048954547,0.0
splitting-clusters,4,periodic,WEOB1,68.5538924848305,0.0
splitting-clusters,4,periodic,CSMOTE,68.3620128180601,1.4210854715202004e-14
splitting-clusters,4,periodic,OOB,68.44181526007594,0.0
splitting-clusters,4,periodic,ESOS_ELM,62.795797834009285,0.034940615671830134
splitting-clusters,4,periodic,improved_UOB,68.48139277118466,1.4210854715202004e-14
splitting-clusters,4,periodic,WEOB2,68.44129158407256,0.0
splitting-clusters,4,periodic,UOB,68.33822770703236,0.0
splitting-clusters,4,periodic,RebalanceStream,68.30898705066282,0.0
clusters-movement,1,incremental,improved_OOB,65.30459578535665,1.4210854715202004e-14
clusters-movement,1,incremental,WEOB1,65.35525393448094,0.0
clusters-movement,1,incremental,CSMOTE,59.40571963544638,7.105427357601002e-15
clusters-movement,1,incremental,OOB,65.59220484415326,0.0
clusters-movement,1,incremental,ESOS_ELM,61.191206974869104,0.13713343147209503
clusters-movement,1,incremental,improved_UOB,63.03429045447668,7.105427357601002e-15
clusters-movement,1,incremental,WEOB2,61.75582024773771,0.0
clusters-movement,1,incremental,UOB,63.010162645357454,0.0
clusters-movement,1,incremental,RebalanceStream,54.937654098128405,0.0
clusters-movement,1,sudden,improved_OOB,64.25761620768102,0.0
clusters-movement,1,sudden,WEOB1,64.27623703536428,0.0
clusters-movement,1,sudden,CSMOTE,58.174361494256836,7.105427357601002e-15
clusters-movement,1,sudden,OOB,65.04064489143953,1.4210854715202004e-14
clusters-movement,1,sudden,ESOS_ELM,58.68037519720785,0.42505576496573116
clusters-movement,1,sudden,improved_UOB,61.30193617748174,7.105427357601002e-15
clusters-movement,1,sudden,WEOB2,60.62147393678924,0.0
clusters-movement,1,sudden,UOB,60.03352435116402,0.0
clusters-movement,1,sudden,RebalanceStream,53.81195076866595,0.0
clusters-movement,1,periodic,improved_OOB,64.8029160482239,0.0
clusters-movement,1,periodic,WEOB1,65.19868780664021,0.0
clusters-movement,1,periodic,CSMOTE,63.073260027097184,0.0
clusters-movement,1,periodic,OOB,65.48615140690637,1.4210854715202004e-14
clusters-movement,1,periodic,ESOS_ELM,60.58572641332512,0.13116941231753726
clusters-movement,1,periodic,improved_UOB,63.4364314692019,0.0
clusters-movement,1,periodic,WEOB2,63.46446923024151,7.105427357601002e-15
clusters-movement,1,periodic,UOB,63.127654902892154,0.0
clusters-movement,1,periodic,RebalanceStream,51.9320609321163,0.0
clusters-movement,2,incremental,improved_OOB,65.92623724041486,1.4210854715202004e-14
clusters-movement,2,incremental,WEOB1,65.99018556080827,1.4210854715202004e-14
clusters-movement,2,incremental,CSMOTE,61.619796352869876,0.0
clusters-movement,2,incremental,OOB,66.21371285083492,0.0
clusters-movement,2,incremental,ESOS_ELM,61.11245907755425,0.17582938004911774
clusters-movement,2,incremental,improved_UOB,65.10052049869321,0.0
clusters-movement,2,incremental,WEOB2,62.99276775296494,0.0
clusters-movement,2,incremental,UOB,64.45947381885802,0.0
clusters-movement,2,incremental,RebalanceStream,60.45860467880092,7.105427357601002e-15
