drift,unbalance,type,alg,Gmean
splitting-clusters,2,sudden,improved_OOB,1.0101554739932166
splitting-clusters,2,sudden,WEOB1,1.0094309255482967
splitting-clusters,2,sudden,CSMOTE,0.9869114021882139
splitting-clusters,2,sudden,OOB,1.0120996746645707
splitting-clusters,2,sudden,improved_UOB,1.0047939999293065
splitting-clusters,2,sudden,WEOB2,0.9965875881743035
splitting-clusters,2,sudden,UOB,1.0020185262051338
splitting-clusters,2,sudden,RebalanceStream,0.9780024092969586
splitting-clusters,2,periodic,improved_OOB,1.0048978765904069
splitting-clusters,2,periodic,WEOB1,1.0052476909428631
splitting-clusters,2,periodic,CSMOTE,0.9966735912295405
splitting-clusters,2,periodic,OOB,1.0058407709368127
splitting-clusters,2,periodic,improved_UOB,1.001775709603378
splitting-clusters,2,periodic,WEOB2,1.0024364320276389
splitting-clusters,2,periodic,UOB,1.0022087658971865
splitting-clusters,2,periodic,RebalanceStream,0.9809191627721737
splitting-clusters,3,incremental,improved_OOB,1.0061621010290935
splitting-clusters,3,incremental,WEOB1,1.0059710058169549
splitting-clusters,3,incremental,CSMOTE,0.9968100867296316
splitting-clusters,3,incremental,OOB,1.001900563089592
splitting-clusters,3,incremental,improved_UOB,1.0036880696496886
splitting-clusters,3,incremental,WEOB2,1.0018230112929898
splitting-clusters,3,incremental,UOB,0.9929770642429433
splitting-clusters,3,incremental,RebalanceStream,0.9906680981491063
splitting-clusters,3,sudden,improved_OOB,1.0046339301208846
splitting-clusters,3,sudden,WEOB1,1.0043717434513117
splitting-clusters,3,sudden,CSMOTE,0.9976491503075775
splitting-clusters,3,sudden,OOB,1.0025760192140132
splitting-clusters,3,sudden,improved_UOB,1.0014486238924771
splitting-clusters,3,sudden,WEOB2,1.0006849283412338
splitting-clusters,3,sudden,UOB,0.9960126855014163
splitting-clusters,3,sudden,RebalanceStream,0.9926229191710855
splitting-clusters,3,periodic,improved_OOB,1.0039510917236933
splitting-clusters,3,periodic,WEOB1,1.0036979115527518
splitting-clusters,3,periodic,CSMOTE,0.9979320028611771
splitting-clusters,3,periodic,OOB,1.0001007696142812
splitting-clusters,3,periodic,improved_UOB,1.001291118645853
splitting-clusters,3,periodic,WEOB2,1.0015610284635503
splitting-clusters,3,periodic,UOB,0.9978137668031236
splitting-clusters,3,periodic,RebalanceStream,0.9936523103355702
splitting-clusters,4,incremental,improved_OOB,1.003484116781555
splitting-clusters,4,incremental,WEOB1,1.003422708055995
splitting-clusters,4,incremental,CSMOTE,0.995608074265586
splitting-clusters,4,incremental,OOB,1.0019420753893422
splitting-clusters,4,incremental,improved_UOB,1.002578324569554
splitting-clusters,4,incremental,WEOB2,1.001683944874518
splitting-clusters,4,incremental,UOB,0.9924945340607105
splitting-clusters,4,incremental,RebalanceStream,0.998786222002739
splitting-clusters,4,sudden,improved_OOB,1.002258467670725
splitting-clusters,4,sudden,WEOB1,1.0023068589993491
splitting-clusters,4,sudden,CSMOTE,0.9969745519899926
splitting-clusters,4,sudden,OOB,1.001372780565047
splitting-clusters,4,sudden,improved_UOB,1.0009471723598808
splitting-clusters,4,sudden,WEOB2,0.9986926777454791
splitting-clusters,4,sudden,UOB,0.9992682694006108
splitting-clusters,4,sudden,RebalanceStream,0.9981792212689152
splitting-clusters,4,periodic,improved_OOB,1.0006357993558372
splitting-clusters,4,periodic,WEOB1,1.0018918123741238
splitting-clusters,4,periodic,CSMOTE,0.9990875563336534
splitting-clusters,4,periodic,OOB,1.0002538418699682
splitting-clusters,4,periodic,improved_UOB,1.000832253728095
splitting-clusters,4,periodic,WEOB2,1.000246188523366
splitting-clusters,4,periodic,UOB,0.998739945029155
splitting-clusters,4,periodic,RebalanceStream,0.9983126027858015
clusters-movement,1,incremental,improved_OOB,1.0482369020406064
clusters-movement,1,incremental,WEOB1,1.0490500414630703
clusters-movement,1,incremental,CSMOTE,0.9535510750089706
clusters-movement,1,incremental,OOB,1.052853459652917
clusters-movement,1,incremental,improved_UOB,1.0117950896672492
clusters-movement,1,incremental,WEOB2,0.9912737215652545
clusters-movement,1,incremental,UOB,1.0114078020716366
clusters-movement,1,incremental,RebalanceStream,0.8818319085302954
clusters-movement,1,sudden,improved_OOB,1.0544455767575664
clusters-movement,1,sudden,WEOB1,1.0547511381920696
clusters-movement,1,sudden,CSMOTE,0.9546214406718427
clusters-movement,1,sudden,OOB,1.067294810526135
clusters-movement,1,sudden,improved_UOB,1.0059438750436183
clusters-movement,1,sudden,WEOB2,0.994777721641199
clusters-movement,1,sudden,UOB,0.9851296693711733
clusters-movement,1,sudden,RebalanceStream,0.8830357677963958
clusters-movement,1,periodic,improved_OOB,1.0357660796742365
clusters-movement,1,periodic,WEOB1,1.0420918283852292
clusters-movement,1,periodic,CSMOTE,1.0081204250426734
clusters-movement,1,periodic,OOB,1.0466864525850903
clusters-movement,1,periodic,improved_UOB,1.0139251122971562
clusters-movement,1,periodic,WEOB2,1.0143732489491124
clusters-movement,1,periodic,UOB,1.0089898360305154
clusters-movement,1,periodic,RebalanceStream,0.8300470170359859
clusters-movement,2,incremental,improved_OOB,1.0285680670609556
clusters-movement,2,incremental,WEOB1,1.029565776061986
clusters-movement,2,incremental,CSMOTE,0.9613798311623806
clusters-movement,2,incremental,OOB,1.033053204470795
clusters-movement,2,incremental,improved_UOB,1.0156853983614615
clusters-movement,2,incremental,WEOB2,0.9828006584117178
clusters-movement,2,incremental,UOB,1.0056839153104962
clusters-movement,2,incremental,RebalanceStream,0.9432631491602079
clusters-movement,2,sudden,improved_OOB,1.0404791946188632
clusters-movement,2,sudden,WEOB1,1.0387240320174345
clusters-movement,2,sudden,CSMOTE,0.9517756041049059
clusters-movement,2,sudden,OOB,1.0445796721617622
clusters-movement,2,sudden,improved_UOB,1.0152689809556887
clusters-movement,2,sudden,WEOB2,0.9670297843956454
clusters-movement,2,sudden,UOB,0.9930608330974289
clusters-movement,2,sudden,RebalanceStream,0.9490818986482725
clusters-movement,2,periodic,improved_OOB,1.0230590595684028
clusters-movement,2,periodic,WEOB1,1.0206068477137866
clusters-movement,2,periodic,CSMOTE,1.0087431390198909
clusters-movement,2,periodic,OOB,1.0287782334083113
clusters-movement,2,periodic,improved_UOB,0.9995024963402039
clusters-movement,2,periodic,WEOB2,1.0039509298157132
clusters-movement,2,periodic,UOB,0.9957697079673422
clusters-movement,2,periodic,RebalanceStream,0.9195895861663487
clusters-movement,3,incremental,improved_OOB,1.0226934726488817
clusters-movement,3,incremental,WEOB1,1.019476043830984
clusters-movement,3,incremental,CSMOTE,0.9614160305806364
clusters-movement,3,incremental,OOB,1.0242764699212266
clusters-movement,3,incremental,improved_UOB,1.0067613513241793
clusters-movement,3,incremental,WEOB2,0.9876707235954874
clusters-movement,3,incremental,UOB,0.9962804963095409
clusters-movement,3,incremental,RebalanceStream,0.9814254117890625
clusters-movement,3,sudden,improved_OOB,1.0339010081435078
clusters-movement,3,sudden,WEOB1,1.0323434593661966
clusters-movement,3,sudden,CSMOTE,0.9699835589644735
clusters-movement,3,sudden,OOB,1.0373438403542432
clusters-movement,3,sudden,improved_UOB,1.0234002032744622
clusters-movement,3,sudden,WEOB2,0.9669572135778848
clusters-movement,3,sudden,UOB,0.9854791718157824
clusters-movement,3,sudden,RebalanceStream,0.9505915445034492
clusters-movement,3,periodic,improved_OOB,1.0126638300378246
clusters-movement,3,periodic,WEOB1,1.0090985323108705
clusters-movement,3,periodic,CSMOTE,1.0033832597999979
clusters-movement,3,periodic,OOB,1.0158394640974011
clusters-movement,3,periodic,improved_UOB,0.9986346984107186
clusters-movement,3,periodic,WEOB2,0.9967099514955553
clusters-movement,3,periodic,UOB,0.9919558838260746
clusters-movement,3,periodic,RebalanceStream,0.9717143800215567
clusters-movement,4,incremental,improved_OOB,1.015382857363421
clusters-movement,4,incremental,WEOB1,1.0141663561945382
clusters-movement,4,incremental,CSMOTE,0.9701534000935911
clusters-movement,4,incremental,OOB,1.0132179628387554
clusters-movement,4,incremental,improved_UOB,1.0055033945592255
clusters-movement,4,incremental,WEOB2,0.9819887231047073
clusters-movement,4,incremental,UOB,1.0030380218191295
clusters-movement,4,incremental,RebalanceStream,0.9965492840266322
clusters-movement,4,sudden,improved_OOB,1.0243891233057352
clusters-movement,4,sudden,WEOB1,1.0226191458083367
clusters-movement,4,sudden,CSMOTE,0.9667031899037934
clusters-movement,4,sudden,OOB,1.0227791072148091
clusters-movement,4,sudden,improved_UOB,1.0156063494165215
clusters-movement,4,sudden,WEOB2,0.9499873656824674
clusters-movement,4,sudden,UOB,0.9990397719754852
clusters-movement,4,sudden,RebalanceStream,0.998875946692851
clusters-movement,4,periodic,improved_OOB,1.0083256000421985
clusters-movement,4,periodic,WEOB1,1.0063621818731552
clusters-movement,4,periodic,CSMOTE,1.0013690602438445
clusters-movement,4,periodic,OOB,1.0057518174146747
clusters-movement,4,periodic,improved_UOB,0.9970465552644393
clusters-movement,4,periodic,WEOB2,0.9930628279332969
clusters-movement,4,periodic,UOB,0.9970763379543804
clusters-movement,4,periodic,RebalanceStream,0.9910056192740117
borderline,1,incremental,improved_OOB,1.0381070830900285
borderline,1,incremental,WEOB1,1.0364903412006554
borderline,1,incremental,CSMOTE,0.9983665524469759
borderline,1,incremental,OOB,1.0395019714103129
borderline,1,incremental,improved_UOB,1.008786701270818
borderline,1,incremental,WEOB2,1.0027350048228068
borderline,1,incremental,UOB,1.0081955644317129
borderline,1,incremental,RebalanceStream,0.8678167813266888
borderline,1,sudden,improved_OOB,1.0384593534300017
borderline,1,sudden,WEOB1,1.0361257287583876
borderline,1,sudden,CSMOTE,1.0007971243226408
borderline,1,sudden,OOB,1.038338852879138
borderline,1,sudden,improved_UOB,1.009174234704557
borderline,1,sudden,WEOB2,1.0017139850790355
borderline,1,sudden,UOB,1.0067406614434704
borderline,1,sudden,RebalanceStream,0.8686500593827692
borderline,1,periodic,improved_OOB,1.0408490704481084
borderline,1,periodic,WEOB1,1.0355997545142437
borderline,1,periodic,CSMOTE,0.9982278640085994
borderline,1,periodic,OOB,1.040924145815308
borderline,1,periodic,improved_UOB,1.0065207229955853
borderline,1,periodic,WEOB2,0.9991384708354935
borderline,1,periodic,UOB,1.0052173344548008
borderline,1,periodic,RebalanceStream,0.8735226369278599
borderline,2,incremental,improved_OOB,1.0160706060449614
borderline,2,incremental,WEOB1,1.0140866803792261
borderline,2,incremental,CSMOTE,1.0045893089779128
borderline,2,incremental,OOB,1.017287137086995
borderline,2,incremental,improved_UOB,1.0028286018177264
borderline,2,incremental,WEOB2,0.9969156032465422
borderline,2,incremental,UOB,0.9972868097222639
borderline,2,incremental,RebalanceStream,0.9509352527243734
borderline,2,sudden,improved_OOB,1.0175371724365836
borderline,2,sudden,WEOB1,1.0148929918224112
borderline,2,sudden,CSMOTE,1.0024829758622829
borderline,2,sudden,OOB,1.0186953951950255
borderline,2,sudden,improved_UOB,1.001881837525455
borderline,2,sudden,WEOB2,0.997840032878167
borderline,2,sudden,UOB,0.9982921587066642
borderline,2,sudden,RebalanceStream,0.9483774355734108
borderline,2,periodic,improved_OOB,1.0159649544366542
borderline,2,periodic,WEOB1,1.0120530347595045
borderline,2,periodic,CSMOTE,1.0010953197777077
borderline,2,periodic,OOB,1.0163548887190128
borderline,2,periodic,improved_UOB,0.998589934873027
borderline,2,periodic,WEOB2,0.9940387938524002
borderline,2,periodic,UOB,0.9951173458511617
borderline,2,periodic,RebalanceStream,0.9667857277305325
borderline,3,incremental,improved_OOB,1.0088320984591648
borderline,3,incremental,WEOB1,1.0063151143527058
borderline,3,incremental,CSMOTE,0.9938928135207878
borderline,3,incremental,OOB,1.0065935162239619
borderline,3,incremental,improved_UOB,1.0009651273928821
borderline,3,incremental,WEOB2,0.9970885001534334
borderline,3,incremental,UOB,0.9945878224820063
borderline,3,incremental,RebalanceStream,0.9917250074150576
borderline,3,sudden,improved_OOB,1.0084568433161252
borderline,3,sudden,WEOB1,1.005779454440647
borderline,3,sudden,CSMOTE,0.9963193799791618
borderline,3,sudden,OOB,1.0072268036594556
borderline,3,sudden,improved_UOB,1.0000838391024764
borderline,3,sudden,WEOB2,0.9973122276192706
borderline,3,sudden,UOB,0.9933584891084157
borderline,3,sudden,RebalanceStream,0.9914629627744485
borderline,3,periodic,improved_OOB,1.008536972691734
borderline,3,periodic,WEOB1,1.005730574442865
borderline,3,periodic,CSMOTE,0.9963001546669561
borderline,3,periodic,OOB,1.0059703629838403
borderline,3,periodic,improved_UOB,1.00006094471225
borderline,3,periodic,WEOB2,0.9941834118660906
borderline,3,periodic,UOB,0.9937561925803755
borderline,3,periodic,RebalanceStream,0.9954613860558876
borderline,4,incremental,improved_OOB,1.0040779453668782
borderline,4,incremental,WEOB1,1.0027760909667227
borderline,4,incremental,CSMOTE,0.9976348805568468
borderline,4,incremental,OOB,1.0034949380998317
borderline,4,incremental,improved_UOB,0.9976327840944628
borderline,4,incremental,WEOB2,0.9939894481531495
borderline,4,incremental,UOB,1.0034949380998317
borderline,4,incremental,RebalanceStream,0.9968989746622767
borderline,4,sudden,improved_OOB,1.00366626558211
borderline,4,sudden,WEOB1,1.0023634110884017
borderline,4,sudden,CSMOTE,0.9996923573921891
borderline,4,sudden,OOB,1.0027108754673961
borderline,4,sudden,improved_UOB,0.9974552904482709
borderline,4,sudden,WEOB2,0.9931726998217489
borderline,4,sudden,UOB,1.0027108754673961
borderline,4,sudden,RebalanceStream,0.998228224732487
borderline,4,periodic,improved_OOB,1.0045423747916529
borderline,4,periodic,WEOB1,1.0033724424749724
borderline,4,periodic,CSMOTE,0.9945156394178266
borderline,4,periodic,OOB,1.0036529007054398
borderline,4,periodic,improved_UOB,0.9979762507013042
borderline,4,periodic,WEOB2,0.9930217570348895
borderline,4,periodic,UOB,1.0036529007054398
borderline,4,periodic,RebalanceStream,0.9992657341684746
