drift,unbalance,type,alg,F1_0,F1_1
disappearing-minority,1,sudden,OOB,0.44225870038896414,0.32458670789822924
disappearing-minority,1,sudden,improved_UOB,-0.4808689268893811,-0.43517105897834124
disappearing-minority,1,sudden,WEOB2,-0.4930866356458141,-0.4230549764009172
disappearing-minority,1,sudden,UOB,-0.4150026545092338,-0.38685463538068243
disappearing-minority,1,periodic,improved_OOB,0.5529271417433121,0.5606785506553578
disappearing-minority,1,periodic,WEOB1,0.26802273271629923,0.2538564097849614
disappearing-minority,1,periodic,OOB,0.35020494878921654,0.3304036052584083
disappearing-minority,1,periodic,improved_UOB,-0.386160192575322,-0.35896416233317097
disappearing-minority,1,periodic,WEOB2,-0.44707285825668786,-0.43932144934464223
disappearing-minority,1,periodic,UOB,-0.3379217724168129,-0.3466529540209137
disappearing-minority,2,incremental,improved_OOB,0.48025366527486585,0.4717205796743553
disappearing-minority,2,incremental,WEOB1,0.2854522020858562,0.29815471118817694
disappearing-minority,2,incremental,OOB,0.4494120489982915,0.4702796933869943
disappearing-minority,2,incremental,improved_UOB,-0.2844781063894652,-0.3039190722225683
disappearing-minority,2,incremental,WEOB2,-0.4108934752444104,-0.40795649170131965
disappearing-minority,2,incremental,UOB,-0.5197463347251341,-0.5282794203256447
disappearing-minority,2,sudden,improved_OOB,0.4818819055482727,0.45404551400255444
disappearing-minority,2,sudden,WEOB1,0.42689778131272077,0.32645913346290045
disappearing-minority,2,sudden,OOB,0.4546329368278576,0.4704306099635783
disappearing-minority,2,sudden,improved_UOB,-0.38573391119330325,-0.3229813173139864
disappearing-minority,2,sudden,WEOB2,-0.45956061804382053,-0.39838455007863016
disappearing-minority,2,sudden,UOB,-0.5181180944517273,-0.5295693900364217
disappearing-minority,2,periodic,improved_OOB,0.4579410305747765,0.4623267710677052
disappearing-minority,2,periodic,WEOB1,0.2768129201498454,0.2950864009075766
disappearing-minority,2,periodic,OOB,0.36490193673772303,0.45389520863579347
disappearing-minority,2,periodic,improved_UOB,-0.22378846135633892,-0.24040072261144718
disappearing-minority,2,periodic,WEOB2,-0.3338084566807697,-0.43323442906733706
disappearing-minority,2,periodic,UOB,-0.5420589694252236,-0.5376732289322947
disappearing-minority,3,incremental,improved_OOB,0.46323747875774895,0.4301491451214858
disappearing-minority,3,incremental,WEOB1,0.3768113837860668,0.26983562814032563
disappearing-minority,3,incremental,OOB,0.4149623150395876,0.36980098568518277
disappearing-minority,3,incremental,improved_UOB,-0.35688771453141516,-0.14839501423661078
disappearing-minority,3,incremental,WEOB2,-0.36136094180973255,-0.3515398898318505
disappearing-minority,3,incremental,UOB,-0.5367625212422511,-0.5698508548785142
disappearing-minority,3,sudden,improved_OOB,0.4660128593279791,0.43115061640863767
disappearing-minority,3,sudden,WEOB1,0.4141293699415876,0.26047282016604845
disappearing-minority,3,sudden,OOB,0.4234453739272713,0.3549520918550526
disappearing-minority,3,sudden,improved_UOB,-0.3491486978278757,-0.12302355837503755
disappearing-minority,3,sudden,WEOB2,-0.4204517646969413,-0.3547025864633438
disappearing-minority,3,sudden,UOB,-0.5339871406720209,-0.5688493835913624
disappearing-minority,3,periodic,improved_OOB,0.4219094121354469,0.423015418949582
disappearing-minority,3,periodic,WEOB1,0.3000701548896636,0.37712643386809436
disappearing-minority,3,periodic,OOB,0.17015638382564877,0.21773698720280174
disappearing-minority,3,periodic,improved_UOB,-0.06027114866093781,-0.0762616044364141
disappearing-minority,3,periodic,WEOB2,-0.2537742143252924,-0.364632654533655
disappearing-minority,3,periodic,UOB,-0.5780905878645531,-0.5769845810504179
disappearing-minority,4,incremental,improved_OOB,0.3122396282382283,0.34500468152656616
disappearing-minority,4,incremental,WEOB1,0.21557729087372363,0.16876732051567075
disappearing-minority,4,incremental,OOB,0.33255476163484204,0.23287374796303142
disappearing-minority,4,incremental,improved_UOB,-0.6640118597404884,-0.34921944038602126
disappearing-minority,4,incremental,WEOB2,-0.5323479612658173,-0.6549953184734338
disappearing-minority,4,incremental,UOB,0.3359881402595116,0.25756900885417017
disappearing-minority,4,sudden,improved_OOB,0.3194519622462761,0.36449149087414506
disappearing-minority,4,sudden,WEOB1,0.28300566670109883,0.24530635446980012
disappearing-minority,4,sudden,OOB,0.3217770834992596,0.12240980755994917
disappearing-minority,4,sudden,improved_UOB,-0.5677888794451522,-0.21910895133798386
disappearing-minority,4,sudden,WEOB2,-0.6782229165007404,-0.6355085091258549
disappearing-minority,4,sudden,UOB,0.3217770834992596,0.12240980755994917
disappearing-minority,4,periodic,improved_OOB,0.4266986354904996,0.3571733642799663
disappearing-minority,4,periodic,WEOB1,0.39389736273799064,0.4135647731766048
disappearing-minority,4,periodic,OOB,0.4089887394569695,0.252312075522877
disappearing-minority,4,periodic,improved_UOB,-0.0984545876871301,-0.021420108777297227
disappearing-minority,4,periodic,WEOB2,-0.5578287854888537,-0.4151948773787263
disappearing-minority,4,periodic,UOB,-0.5733013645095004,-0.5864352268233952
appearing-minority,1,incremental,improved_OOB,0.4540471994797223,0.4570458045263595
appearing-minority,1,incremental,WEOB1,0.24475242778854125,0.21013391473834372
appearing-minority,1,incremental,OOB,0.3348703273778505,0.37136461190655384
appearing-minority,1,incremental,improved_UOB,-0.5459528005202777,-0.5429541954736404
appearing-minority,1,incremental,WEOB2,-0.4642812025173453,-0.5329256493879246
appearing-minority,1,incremental,UOB,-0.023435951608475492,0.03733551369030678
appearing-minority,1,sudden,improved_OOB,0.5027898908044753,0.49735797209870497
appearing-minority,1,sudden,WEOB1,0.33932397049011664,0.3394756632309981
appearing-minority,1,sudden,OOB,0.44579835803734486,0.4858015412382799
appearing-minority,1,sudden,improved_UOB,-0.4212463523319067,-0.40886266718325204
appearing-minority,1,sudden,WEOB2,-0.36945575780449047,-0.41113048148343323
appearing-minority,1,sudden,UOB,-0.49721010919552466,-0.5026420279012951
appearing-minority,1,periodic,improved_OOB,0.44697225201157964,0.5383548525785813
appearing-minority,1,periodic,WEOB1,0.40335262126814264,0.2831742666279858
appearing-minority,1,periodic,OOB,0.44793568693471025,0.38860233317721915
appearing-minority,1,periodic,improved_UOB,-0.5520643130652898,-0.46119104950599304
appearing-minority,1,periodic,WEOB2,-0.5465154270773216,-0.46164514742141877
appearing-minority,1,periodic,UOB,-0.1996808200718111,-0.2872952554563759
appearing-minority,2,incremental,improved_OOB,0.3800759173629703,0.4147830321924667
appearing-minority,2,incremental,WEOB1,0.19930175905675104,0.20374057873979687
appearing-minority,2,incremental,OOB,0.32866404262104326,0.37385307786323807
appearing-minority,2,incremental,improved_UOB,-0.46383880261222404,-0.4837774658952895
appearing-minority,2,incremental,WEOB2,-0.6199240826370297,-0.5852169678075333
appearing-minority,2,incremental,UOB,0.17572116620849437,0.0766177449073254
appearing-minority,2,sudden,improved_OOB,0.4824890493526052,0.48924979886784187
appearing-minority,2,sudden,WEOB1,0.3181421869800792,0.3282540960499649
appearing-minority,2,sudden,OOB,0.35859133551572026,0.3865322975718839
appearing-minority,2,sudden,improved_UOB,-0.35959802082754694,-0.37285969854384265
appearing-minority,2,sudden,WEOB2,-0.5175109506473948,-0.5107502011321582
appearing-minority,2,sudden,UOB,-0.2821136003734524,-0.320426292813693
appearing-minority,2,periodic,improved_OOB,0.4636181544026338,0.5345588921596673
appearing-minority,2,periodic,WEOB1,0.41239275120310825,0.24159687628945295
appearing-minority,2,periodic,OOB,0.4582886579840211,0.45536321224822285
appearing-minority,2,periodic,improved_UOB,-0.5363818455973662,-0.46544110784033266
appearing-minority,2,periodic,WEOB2,-0.49916146917011983,-0.4421358690923437
appearing-minority,2,periodic,UOB,-0.2987562488222733,-0.32394200376466653
appearing-minority,3,incremental,improved_OOB,0.4030338035251653,0.43064116261890095
appearing-minority,3,incremental,WEOB1,0.1692826231135183,0.10227298224928362
appearing-minority,3,incremental,OOB,0.3958832247837742,0.47408660792117485
appearing-minority,3,incremental,improved_UOB,-0.293489279719914,-0.32309957763738895
appearing-minority,3,incremental,WEOB2,-0.5969661964748347,-0.5259133920788251
appearing-minority,3,incremental,UOB,-0.07774417522771286,-0.15798778307313677
appearing-minority,3,sudden,improved_OOB,0.49096301893523026,0.46994019777138246
appearing-minority,3,sudden,WEOB1,0.3379593283374218,0.3506129296006332
appearing-minority,3,sudden,OOB,0.26335084608301385,0.3014536760395582
appearing-minority,3,sudden,improved_UOB,-0.34580750049116094,-0.3562236065028337
appearing-minority,3,sudden,WEOB2,-0.5090369810647698,-0.5300598022286175
appearing-minority,3,sudden,UOB,-0.23742871179971833,-0.23572339468011508
appearing-minority,3,periodic,improved_OOB,0.44511768977103466,0.5166633367662704
appearing-minority,3,periodic,WEOB1,0.3634820052427717,0.1498774641736873
appearing-minority,3,periodic,OOB,0.4467572179684295,0.4912499747671646
appearing-minority,3,periodic,improved_UOB,-0.5532427820315705,-0.4833366632337296
appearing-minority,3,periodic,WEOB2,-0.3442612696309223,-0.4600512875071416
appearing-minority,3,periodic,UOB,-0.3578528613197459,-0.2144028249662498
appearing-minority,4,incremental,improved_OOB,0.43756930102696945,0.48056064421820244
appearing-minority,4,incremental,WEOB1,0.19009390013566993,0.20959729567842927
appearing-minority,4,incremental,OOB,0.3805656311104938,0.45234389024935057
appearing-minority,4,incremental,improved_UOB,-0.3489296980922005,-0.4269677189242212
appearing-minority,4,incremental,WEOB2,-0.5624306989730306,-0.5194393557817976
appearing-minority,4,incremental,UOB,-0.09686843520787802,-0.19609475543997093
appearing-minority,4,sudden,improved_OOB,0.45712061898594236,0.44022846776012575
appearing-minority,4,sudden,WEOB1,0.30928739512135783,0.3203037708251235
appearing-minority,4,sudden,OOB,0.2991739115224102,0.3211173709720888
appearing-minority,4,sudden,improved_UOB,-0.30304700661667255,-0.3228430453648887
appearing-minority,4,sudden,WEOB2,-0.5428793810140576,-0.5597715322398742
appearing-minority,4,sudden,UOB,-0.21965553799898022,-0.1990350319525725
appearing-minority,4,periodic,improved_OOB,0.5017030709497738,0.5759522745894557
appearing-minority,4,periodic,WEOB1,0.43992414819044096,0.18166050129827496
appearing-minority,4,periodic,OOB,0.4704517474289783,0.37721797606430063
appearing-minority,4,periodic,improved_UOB,-0.4694293481213316,-0.3762035743002476
appearing-minority,4,periodic,WEOB2,-0.49829692905022616,-0.42404772541054425
appearing-minority,4,periodic,UOB,-0.4443526893976309,-0.33457945224124314
appearing-clusters,1,incremental,improved_OOB,0.4754422924326501,0.3924497365637362
appearing-clusters,1,incremental,WEOB1,0.19963087462276471,0.21791355574355864
appearing-clusters,1,incremental,OOB,0.5536938772535153,0.5007081231814606
appearing-clusters,1,incremental,improved_UOB,-0.41127937303101725,-0.30626572367206234
appearing-clusters,1,incremental,WEOB2,-0.4463061227464847,-0.4992918768185394
appearing-clusters,1,incremental,UOB,-0.37118154853146634,-0.3055138149981575
appearing-clusters,1,sudden,improved_OOB,0.5407787365114746,0.5146630652237143
appearing-clusters,1,sudden,WEOB1,0.22661154919088297,0.2505484146126883
appearing-clusters,1,sudden,OOB,0.27585167968295365,0.3216648957602093
appearing-clusters,1,sudden,improved_UOB,-0.27503952511739727,-0.23701333044888123
appearing-clusters,1,sudden,WEOB2,-0.3089811767793769,-0.48533693477628564
appearing-clusters,1,sudden,UOB,-0.45922126348852543,-0.3645261103714409
appearing-clusters,1,periodic,improved_OOB,0.4705000226410877,0.4767192440080898
appearing-clusters,1,periodic,WEOB1,0.23454162831870667,0.22986360614731927
appearing-clusters,1,periodic,OOB,0.4119046018216866,0.4157410165415167
appearing-clusters,1,periodic,improved_UOB,-0.28703871660035357,-0.2868803559970378
appearing-clusters,1,periodic,WEOB2,-0.5294999773589123,-0.5232807559919102
appearing-clusters,1,periodic,UOB,-0.30040755882218545,-0.3121627547079725
appearing-clusters,2,incremental,improved_OOB,0.50376583898435,0.4984218415417292
appearing-clusters,2,incremental,WEOB1,0.27463346150363144,0.2938369249798877
appearing-clusters,2,incremental,OOB,0.39383087021215085,0.4821674353148491
appearing-clusters,2,incremental,improved_UOB,-0.30341687386213206,-0.2740447312862298
appearing-clusters,2,incremental,WEOB2,-0.37257913582236774,-0.4988033120919613
appearing-clusters,2,incremental,UOB,-0.49623416101565004,-0.5015781584582708
appearing-clusters,2,sudden,improved_OOB,0.4699428581965326,0.44327653800008016
appearing-clusters,2,sudden,WEOB1,0.33332001587302,0.33749966672043225
appearing-clusters,2,sudden,OOB,0.338904061212518,0.4259220998577844
appearing-clusters,2,sudden,improved_UOB,-0.12426187678548146,-0.13526877184823133
appearing-clusters,2,sudden,WEOB2,-0.48784791669311206,-0.5567234619999198
appearing-clusters,2,sudden,UOB,-0.5300571418034674,-0.514706070730125
appearing-clusters,2,periodic,improved_OOB,0.42107666531346855,0.42780844184190664
appearing-clusters,2,periodic,WEOB1,0.24004958770378013,0.23852299916037928
appearing-clusters,2,periodic,OOB,0.45671398969691535,0.4596093209604558
appearing-clusters,2,periodic,improved_UOB,-0.1346936574454193,-0.14163801952615146
appearing-clusters,2,periodic,WEOB2,-0.5432860103030847,-0.5403906790395442
appearing-clusters,2,periodic,UOB,-0.4398605749656356,-0.4439120633970508
appearing-clusters,3,incremental,improved_OOB,0.42383192319296203,0.36365059209853506
appearing-clusters,3,incremental,WEOB1,0.1515454204587498,0.14491653248963524
appearing-clusters,3,incremental,OOB,0.48249745117566056,0.5269416190608172
appearing-clusters,3,incremental,improved_UOB,-0.5175025488243394,-0.4730583809391829
appearing-clusters,3,incremental,WEOB2,-0.3574039052765782,-0.465381497845019
appearing-clusters,3,incremental,UOB,-0.18296834072642001,-0.09706886486477534
appearing-clusters,3,sudden,improved_OOB,0.25353029767350155,0.2370364204188497
appearing-clusters,3,sudden,WEOB1,-0.003638534349270116,0.0431529172491937
appearing-clusters,3,sudden,OOB,0.45494646470312583,0.440908171227141
appearing-clusters,3,sudden,improved_UOB,-0.4448785159066244,-0.35515302735759363
appearing-clusters,3,sudden,WEOB2,-0.5450535352968742,-0.559091828772859
appearing-clusters,3,sudden,UOB,0.2850938231760273,0.19314734723529484
appearing-clusters,3,periodic,improved_OOB,0.19169960244540124,0.21510333664550246
appearing-clusters,3,periodic,WEOB1,-0.06169384382059913,-0.0462198986574961
appearing-clusters,3,periodic,OOB,0.4331370477765581,0.42249868268014407
appearing-clusters,3,periodic,improved_UOB,-0.4294169019544764,-0.4363794860284045
appearing-clusters,3,periodic,WEOB2,-0.5668629522234419,-0.577501317319856
appearing-clusters,3,periodic,UOB,0.4331370477765581,0.42249868268014407
appearing-clusters,4,incremental,improved_OOB,0.005217833022287783,0.10087123132741055
appearing-clusters,4,incremental,WEOB1,-0.15338406915793693,-0.06333785844923029
appearing-clusters,4,incremental,OOB,0.3870523503974185,0.49189483218534064
appearing-clusters,4,incremental,improved_UOB,-0.3989241378830726,-0.3328733856012187
appearing-clusters,4,incremental,WEOB2,-0.41998098818938606,-0.5081051678146594
appearing-clusters,4,incremental,UOB,0.5800190118106139,0.3115503483522903
appearing-clusters,4,sudden,improved_OOB,-0.007163036963169488,0.05340841228380961
appearing-clusters,4,sudden,WEOB1,-0.12284023394235584,-0.05152356477312907
appearing-clusters,4,sudden,OOB,0.37322628702954275,0.5005817583566196
appearing-clusters,4,sudden,improved_UOB,-0.3876110192953773,-0.3369162078512651
appearing-clusters,4,sudden,WEOB2,-0.4278059984143552,-0.4994182416433804
appearing-clusters,4,sudden,UOB,0.5721940015856448,0.3338678436272672
appearing-clusters,4,periodic,improved_OOB,0.00041584002471689824,0.020963951019403772
appearing-clusters,4,periodic,WEOB1,-0.11797439751790097,-0.11088031879596817
appearing-clusters,4,periodic,OOB,0.4559019905413404,0.4522152972805023
appearing-clusters,4,periodic,improved_UOB,-0.2310550463842736,-0.23432685520669433
appearing-clusters,4,periodic,WEOB2,-0.5440980094586596,-0.5477847027194976
appearing-clusters,4,periodic,UOB,0.4368096227947496,0.41981262842215955
shapeshift,1,incremental,improved_OOB,0.5276923332144254,0.5417387432040337
shapeshift,1,incremental,WEOB1,0.23901378669283083,0.2218319982016902
shapeshift,1,incremental,OOB,0.40961691983427645,0.4283029931640119
shapeshift,1,incremental,improved_UOB,-0.41056744598154715,-0.40602207837887677
shapeshift,1,incremental,WEOB2,-0.47230766678557456,-0.45826125679596635
shapeshift,1,incremental,UOB,-0.29344792697440447,-0.32759039939489065
shapeshift,1,sudden,improved_OOB,0.5103481555211817,0.5265327263904297
shapeshift,1,sudden,WEOB1,0.26772246826338986,0.2534012716981067
shapeshift,1,sudden,OOB,0.3868021531245388,0.4036191744425486
shapeshift,1,sudden,improved_UOB,-0.3601989787476462,-0.361563838801523
shapeshift,1,sudden,WEOB2,-0.4896518444788182,-0.47346727360957036
shapeshift,1,sudden,UOB,-0.3150219536826582,-0.3485220601199935
shapeshift,1,periodic,improved_OOB,0.520340297833228,0.5281323632574396
shapeshift,1,periodic,WEOB1,0.2903801853435338,0.28708974128379516
shapeshift,1,periodic,OOB,0.36720804286930026,0.37680347815362486
shapeshift,1,periodic,improved_UOB,-0.35197388033603905,-0.35663594264697024
shapeshift,1,periodic,WEOB2,-0.479659702166772,-0.4718676367425604
shapeshift,1,periodic,UOB,-0.34629494354325285,-0.3635220033053285
shapeshift,2,incremental,improved_OOB,0.47375592281064194,0.48920147651707013
shapeshift,2,incremental,WEOB1,0.27951633691721994,0.2844162895996414
shapeshift,2,incremental,OOB,0.34828002822675674,0.43571043122036796
shapeshift,2,incremental,improved_UOB,-0.22727409279989838,-0.26472326037856764
shapeshift,2,incremental,WEOB2,-0.3480341179653567,-0.4338064134755737
shapeshift,2,incremental,UOB,-0.5262440771893581,-0.5107985234829299
shapeshift,2,sudden,improved_OOB,0.47921464460322316,0.4970629093780075
shapeshift,2,sudden,WEOB1,0.2917352127567155,0.2964114394125481
shapeshift,2,sudden,OOB,0.34189291797213767,0.44035644887258135
shapeshift,2,sudden,improved_UOB,-0.23081917582370304,-0.2715028965655884
shapeshift,2,sudden,WEOB2,-0.36123824411160493,-0.459390810475556
shapeshift,2,sudden,UOB,-0.5207853553967768,-0.5029370906219925
shapeshift,2,periodic,improved_OOB,0.47355325391664876,0.4776473421019126
shapeshift,2,periodic,WEOB1,0.2872064796062909,0.30119742743514827
shapeshift,2,periodic,OOB,0.3648931187796937,0.4827261738197743
shapeshift,2,periodic,improved_UOB,-0.268953221439614,-0.31756666039907633
shapeshift,2,periodic,WEOB2,-0.33025288477967457,-0.4267304567775307
shapeshift,2,periodic,UOB,-0.5264467460833512,-0.5172738261802257
shapeshift,3,incremental,improved_OOB,0.43281909341048425,0.462233804867372
shapeshift,3,incremental,WEOB1,0.2637501217803007,0.26581212449054115
shapeshift,3,incremental,OOB,0.24962430605746455,0.3835038555412218
shapeshift,3,incremental,improved_UOB,-0.10052261683126144,-0.1783519873128613
shapeshift,3,incremental,WEOB2,-0.2784899978274644,-0.3954316024536668
shapeshift,3,incremental,UOB,-0.5671809065895158,-0.537766195132628
shapeshift,3,sudden,improved_OOB,0.4239965757043961,0.4376290605964065
shapeshift,3,sudden,WEOB1,0.2452834530861113,0.24064646057064423
shapeshift,3,sudden,OOB,0.20231212541471108,0.32567882776242374
shapeshift,3,sudden,improved_UOB,-0.10781186523702671,-0.18874364568206484
shapeshift,3,sudden,WEOB2,-0.187776864672595,-0.25283976384381607
shapeshift,3,sudden,UOB,-0.5760034242956039,-0.5623709394035935
shapeshift,3,periodic,improved_OOB,0.4227666543722136,0.4483710635440882
shapeshift,3,periodic,WEOB1,0.2656146761036711,0.2765349343895297
shapeshift,3,periodic,OOB,0.15758673010041818,0.268602123612124
shapeshift,3,periodic,improved_UOB,-0.12270963844973759,-0.18844673033329282
shapeshift,3,periodic,WEOB2,-0.1460250764987684,-0.25343245475654463
shapeshift,3,periodic,UOB,-0.5772333456277864,-0.5516289364559118
shapeshift,4,incremental,improved_OOB,0.27897444192958104,0.40646416645388966
shapeshift,4,incremental,WEOB1,0.10460274097377248,0.26031144242257914
shapeshift,4,incremental,OOB,0.3178457164438901,0.07374624703604989
shapeshift,4,incremental,improved_UOB,-0.3371143322350305,-0.22073226940249716
shapeshift,4,incremental,WEOB2,-0.68215428355611,-0.5935358335461103
shapeshift,4,incremental,UOB,0.3178457164438901,0.07374624703604989
shapeshift,4,sudden,improved_OOB,0.24207954535832285,0.37358672401370774
shapeshift,4,sudden,WEOB1,0.10010991150481073,0.2718853195068195
shapeshift,4,sudden,OOB,0.319069660877264,0.08850249972327943
shapeshift,4,sudden,improved_UOB,-0.2993984394949398,-0.1960637669808214
shapeshift,4,sudden,WEOB2,-0.6809303391227359,-0.6264132759862923
shapeshift,4,sudden,UOB,0.319069660877264,0.08850249972327943
shapeshift,4,periodic,improved_OOB,0.3680595759333876,0.45896051235181184
shapeshift,4,periodic,WEOB1,0.13633602784644264,0.29052009983910376
shapeshift,4,periodic,OOB,0.30088848309798255,0.03031180980567712
shapeshift,4,periodic,improved_UOB,-0.4742321459091321,-0.26906474415406023
shapeshift,4,periodic,WEOB2,-0.6319404240666123,-0.5410394876481881
shapeshift,4,periodic,UOB,0.30088848309798255,0.03031180980567712
minority-share,1,incremental,improved_OOB,0.5218744472805966,0.5344980210383495
minority-share,1,incremental,WEOB1,0.2904535004704002,0.28864930635065694
minority-share,1,incremental,OOB,0.3699179405488682,0.36735840696793415
minority-share,1,incremental,improved_UOB,-0.3920295028711259,-0.38145265016350244
minority-share,1,incremental,WEOB2,-0.4781255527194034,-0.46550197896165046
minority-share,1,incremental,UOB,-0.3120908327093323,-0.34355110523179017
minority-share,1,sudden,improved_OOB,0.5102893116834218,0.5211708170798854
minority-share,1,sudden,WEOB1,0.31127335691221014,0.31236355739205396
minority-share,1,sudden,OOB,0.3749952635390952,0.3830558802478604
minority-share,1,sudden,improved_UOB,-0.3860614211205332,-0.38217072757203463
minority-share,1,sudden,WEOB2,-0.48971068831657816,-0.4788291829201145
minority-share,1,sudden,UOB,-0.3207858226976108,-0.35559034422765157
minority-share,1,periodic,improved_OOB,0.5177709300058743,0.5662944765798252
minority-share,1,periodic,WEOB1,0.29893230212381855,0.3303623159108752
minority-share,1,periodic,OOB,0.43006224302231405,0.3444798595605379
minority-share,1,periodic,improved_UOB,-0.41289498250802825,-0.4337055234201748
minority-share,1,periodic,WEOB2,-0.48222906999412574,-0.42702249248742646
minority-share,1,periodic,UOB,-0.35164142264985404,-0.3804086361436397
minority-share,2,incremental,improved_OOB,0.4699036477878939,0.4705726154186284
minority-share,2,incremental,WEOB1,0.2923498137804891,0.3381777886035633
minority-share,2,incremental,OOB,0.3382409550683556,0.43815798590305827
minority-share,2,incremental,improved_UOB,-0.2332665643049297,-0.2628027575301623
minority-share,2,incremental,WEOB2,-0.33713150011968546,-0.45467824781370914
minority-share,2,incremental,UOB,-0.530096352212106,-0.5294273845813716
minority-share,2,sudden,improved_OOB,0.46248878613965616,0.4755499981587764
minority-share,2,sudden,WEOB1,0.29348695893547716,0.30664254565304017
minority-share,2,sudden,OOB,0.3650414077114393,0.45983072758788934
minority-share,2,sudden,improved_UOB,-0.24883469731651225,-0.2825171048478267
minority-share,2,sudden,WEOB2,-0.33467124160972594,-0.4350561647106441
minority-share,2,sudden,UOB,-0.5375112138603438,-0.5244500018412236
minority-share,2,periodic,improved_OOB,0.4954584133783801,0.4769351641161015
minority-share,2,periodic,WEOB1,0.3393152036411942,0.3012574193967117
minority-share,2,periodic,OOB,0.44759030914676623,0.46589534843554964
minority-share,2,periodic,improved_UOB,-0.33381888933815757,-0.3023286045236216
minority-share,2,periodic,WEOB2,-0.4440034502065581,-0.4186944915408363
minority-share,2,periodic,UOB,-0.5045415866216199,-0.5230648358838985
minority-share,3,incremental,improved_OOB,0.3855478867377845,0.2875619279729924
minority-share,3,incremental,WEOB1,0.2836362388354417,0.41586288321936865
minority-share,3,incremental,OOB,0.2610809501217372,0.24977721000970798
minority-share,3,incremental,improved_UOB,-0.03586382401825511,0.01520352747951393
minority-share,3,incremental,WEOB2,-0.2799491384144697,-0.3842684319009516
minority-share,3,incremental,UOB,-0.6144521132622155,-0.5841371167806313
minority-share,3,sudden,improved_OOB,0.4211886489636261,0.43965699628040567
minority-share,3,sudden,WEOB1,0.25404120955732773,0.26625027510581417
minority-share,3,sudden,OOB,0.24795270269833927,0.33136101150157843
minority-share,3,sudden,improved_UOB,-0.07727780925049431,-0.10952579373012265
minority-share,3,sudden,WEOB2,-0.26709340093243605,-0.36739948543806983
minority-share,3,sudden,UOB,-0.5788113510363739,-0.5603430037195943
minority-share,3,periodic,improved_OOB,0.4718644482657069,0.4693440771906319
minority-share,3,periodic,WEOB1,0.3417335844104987,0.3146272647682982
minority-share,3,periodic,OOB,0.3750384192495804,0.147569166089199
minority-share,3,periodic,improved_UOB,-0.27805724614130456,-0.06748405056931664
minority-share,3,periodic,WEOB2,-0.38244365405019193,-0.3334005346694444
minority-share,3,periodic,UOB,-0.5281355517342932,-0.5306559228093681
minority-share,4,incremental,improved_OOB,0.2951094852355742,0.16663847688090236
minority-share,4,incremental,WEOB1,0.3212865186576601,0.5225938824709091
minority-share,4,incremental,OOB,0.06888532393404828,-0.3529680462210028
minority-share,4,incremental,improved_UOB,-0.06636677263599661,0.17351291587938444
minority-share,4,incremental,WEOB2,-0.6787134813423399,-0.47740611752909085
minority-share,4,incremental,UOB,0.05979892615104502,-0.03237111148104803
minority-share,4,sudden,improved_OOB,0.24540507343073242,0.32534465908869187
minority-share,4,sudden,WEOB1,0.11708959070973313,0.2309475612720214
minority-share,4,sudden,OOB,0.3048940716811012,0.16444564419078816
minority-share,4,sudden,improved_UOB,-0.2771768791837224,-0.2105281678309884
minority-share,4,sudden,WEOB2,-0.6951059283188988,-0.6746553409113082
minority-share,4,sudden,UOB,0.3048940716811012,0.16444564419078816
minority-share,4,periodic,improved_OOB,0.3898951516155734,-0.0049724585275070544
minority-share,4,periodic,WEOB1,0.36504028865707505,0.3613275708648141
minority-share,4,periodic,OOB,0.4667401156827931,0.16970567742377424
minority-share,4,periodic,improved_UOB,-0.37448010457991904,-0.09868941703120791
minority-share,4,periodic,WEOB2,-0.533259884317207,-0.638672429135186
minority-share,4,periodic,UOB,-0.31393556705833137,0.21130105640532332
splitting-clusters,1,incremental,improved_OOB,0.44323474877627933,0.4571433200255808
splitting-clusters,1,incremental,WEOB1,0.17092190635515564,0.25504596355358405
splitting-clusters,1,incremental,OOB,0.25900985342184824,0.3488812107866082
splitting-clusters,1,incremental,improved_UOB,-0.23502952769558688,-0.25496368610641024
splitting-clusters,1,incremental,WEOB2,-0.08137172963396015,-0.2632501282849447
splitting-clusters,1,incremental,UOB,-0.5567652512237207,-0.5428566799744192
splitting-clusters,1,sudden,improved_OOB,0.36056387120270467,0.4137908722561456
splitting-clusters,1,sudden,WEOB1,0.1767288001780853,0.21725003072114374
splitting-clusters,1,sudden,OOB,0.29852198378031713,0.3870245169615527
splitting-clusters,1,sudden,improved_UOB,-0.15731582540832692,-0.22596570272761834
splitting-clusters,1,sudden,WEOB2,-0.03906270095549166,-0.20589058946736497
splitting-clusters,1,sudden,UOB,-0.6394361287972954,-0.5862091277438544
splitting-clusters,1,periodic,improved_OOB,0.5366918993469453,0.5363162678828017
splitting-clusters,1,periodic,WEOB1,0.2276060795952929,0.22674758559293426
splitting-clusters,1,periodic,OOB,0.38854462170992227,0.39423237640668224
splitting-clusters,1,periodic,improved_UOB,-0.33280718905130396,-0.33695761218782194
splitting-clusters,1,periodic,WEOB2,-0.35672731094774845,-0.3566548855774044
splitting-clusters,1,periodic,UOB,-0.4633081006530548,-0.46368373211719827
splitting-clusters,2,incremental,improved_OOB,0.48247511795141634,0.516892592004016
splitting-clusters,2,incremental,WEOB1,0.3299435111999655,0.3986937209217996
splitting-clusters,2,incremental,OOB,0.08547311360490377,0.20227465328414082
