instances,drift,unbalance,type,alg,Gmean
90000,sea_P(y),3,incremental,improved_UOB,64.98164455787443
95000,sea_P(y),3,incremental,improved_UOB,64.98730721578598
100000,sea_P(y),3,incremental,improved_UOB,64.9805460677081
5000,sea_P(y),3,incremental,WEOB2,62.89200298169722
10000,sea_P(y),3,incremental,WEOB2,63.509333351315284
15000,sea_P(y),3,incremental,WEOB2,63.88406695706338
20000,sea_P(y),3,incremental,WEOB2,64.08406654200223
25000,sea_P(y),3,incremental,WEOB2,64.23784119980938
30000,sea_P(y),3,incremental,WEOB2,64.28700641745378
35000,sea_P(y),3,incremental,WEOB2,64.3874467681056
40000,sea_P(y),3,incremental,WEOB2,64.44096488825713
45000,sea_P(y),3,incremental,WEOB2,64.48760079415842
50000,sea_P(y),3,incremental,WEOB2,65.06148070725149
55000,sea_P(y),3,incremental,WEOB2,65.12020954244711
60000,sea_P(y),3,incremental,WEOB2,64.9409167734024
65000,sea_P(y),3,incremental,WEOB2,64.97706632627776
70000,sea_P(y),3,incremental,WEOB2,64.82615616107097
75000,sea_P(y),3,incremental,WEOB2,64.9575126468327
80000,sea_P(y),3,incremental,WEOB2,64.92408042639379
85000,sea_P(y),3,incremental,WEOB2,64.97403435842898
90000,sea_P(y),3,incremental,WEOB2,64.98164455787443
95000,sea_P(y),3,incremental,WEOB2,64.98730721578598
100000,sea_P(y),3,incremental,WEOB2,64.9805460677081
5000,sea_P(y),3,incremental,UOB,62.98035198412914
10000,sea_P(y),3,incremental,UOB,63.62091093971683
15000,sea_P(y),3,incremental,UOB,63.98019915376716
20000,sea_P(y),3,incremental,UOB,64.1374322356759
25000,sea_P(y),3,incremental,UOB,64.26688798985619
30000,sea_P(y),3,incremental,UOB,64.29066994305758
35000,sea_P(y),3,incremental,UOB,64.36926259475507
40000,sea_P(y),3,incremental,UOB,64.41060778155017
45000,sea_P(y),3,incremental,UOB,64.44912673046218
50000,sea_P(y),3,incremental,UOB,64.95268224755428
55000,sea_P(y),3,incremental,UOB,64.973628251327
60000,sea_P(y),3,incremental,UOB,64.78149134495216
65000,sea_P(y),3,incremental,UOB,64.79388430476442
70000,sea_P(y),3,incremental,UOB,64.64297686923143
75000,sea_P(y),3,incremental,UOB,64.77827515910194
80000,sea_P(y),3,incremental,UOB,64.75953939935201
85000,sea_P(y),3,incremental,UOB,64.82043070700107
90000,sea_P(y),3,incremental,UOB,64.82861413483273
95000,sea_P(y),3,incremental,UOB,64.83963563835493
100000,sea_P(y),3,incremental,UOB,64.83490875267685
5000,sea_P(y),3,incremental,CSMOTE,62.8189309321527
10000,sea_P(y),3,incremental,CSMOTE,63.36704063903126
15000,sea_P(y),3,incremental,CSMOTE,63.76452183375356
20000,sea_P(y),3,incremental,CSMOTE,63.93362688028723
25000,sea_P(y),3,incremental,CSMOTE,64.11365642715917
30000,sea_P(y),3,incremental,CSMOTE,64.1603483662392
35000,sea_P(y),3,incremental,CSMOTE,64.27795440049681
40000,sea_P(y),3,incremental,CSMOTE,64.33536731149142
45000,sea_P(y),3,incremental,CSMOTE,64.38005275998334
50000,sea_P(y),3,incremental,CSMOTE,64.984590013984
55000,sea_P(y),3,incremental,CSMOTE,65.05089369149016
60000,sea_P(y),3,incremental,CSMOTE,64.8399718905811
65000,sea_P(y),3,incremental,CSMOTE,63.318304934270245
70000,sea_P(y),3,incremental,CSMOTE,62.7082778878174
75000,sea_P(y),3,incremental,CSMOTE,62.583760422284364
80000,sea_P(y),3,incremental,CSMOTE,62.308103588802965
85000,sea_P(y),3,incremental,CSMOTE,62.272191486267616
90000,sea_P(y),3,incremental,CSMOTE,62.16008786527667
95000,sea_P(y),3,incremental,CSMOTE,62.21730231174213
100000,sea_P(y),3,incremental,CSMOTE,62.221855513450166
5000,sea_P(y),3,incremental,RebalanceStream,61.29053925218314
10000,sea_P(y),3,incremental,RebalanceStream,62.59879220216518
15000,sea_P(y),3,incremental,RebalanceStream,63.26340012768922
20000,sea_P(y),3,incremental,RebalanceStream,63.59132805531671
25000,sea_P(y),3,incremental,RebalanceStream,63.85369947332707
30000,sea_P(y),3,incremental,RebalanceStream,63.956565463183665
35000,sea_P(y),3,incremental,RebalanceStream,64.10396951265227
40000,sea_P(y),3,incremental,RebalanceStream,64.1910165654799
45000,sea_P(y),3,incremental,RebalanceStream,64.26539804580729
50000,sea_P(y),3,incremental,RebalanceStream,65.11649626826409
55000,sea_P(y),3,incremental,RebalanceStream,65.15487406219371
60000,sea_P(y),3,incremental,RebalanceStream,64.98884681260743
65000,sea_P(y),3,incremental,RebalanceStream,64.97477003637904
70000,sea_P(y),3,incremental,RebalanceStream,64.85842852023231
75000,sea_P(y),3,incremental,RebalanceStream,64.97254457403896
80000,sea_P(y),3,incremental,RebalanceStream,64.9331354082891
85000,sea_P(y),3,incremental,RebalanceStream,64.98845892965288
90000,sea_P(y),3,incremental,RebalanceStream,64.98487821903089
95000,sea_P(y),3,incremental,RebalanceStream,64.99325281078698
100000,sea_P(y),3,incremental,RebalanceStream,64.9765030279593
5000,sea_P(y),3,sudden,improved_OOB,63.1784145656256
10000,sea_P(y),3,sudden,improved_OOB,63.76200969665896
15000,sea_P(y),3,sudden,improved_OOB,64.08095148469948
20000,sea_P(y),3,sudden,improved_OOB,64.21949272890905
25000,sea_P(y),3,sudden,improved_OOB,64.3500263485884
30000,sea_P(y),3,sudden,improved_OOB,64.37875565581768
35000,sea_P(y),3,sudden,improved_OOB,64.47289757019226
40000,sea_P(y),3,sudden,improved_OOB,64.52059952463291
45000,sea_P(y),3,sudden,improved_OOB,64.57560882253226
50000,sea_P(y),3,sudden,improved_OOB,64.62503563388937
55000,sea_P(y),3,sudden,improved_OOB,65.0112864768034
60000,sea_P(y),3,sudden,improved_OOB,65.07169060109632
65000,sea_P(y),3,sudden,improved_OOB,65.08349526854946
70000,sea_P(y),3,sudden,improved_OOB,64.9740911168158
75000,sea_P(y),3,sudden,improved_OOB,65.06986381965606
80000,sea_P(y),3,sudden,improved_OOB,65.03223075951755
85000,sea_P(y),3,sudden,improved_OOB,65.0754898066646
90000,sea_P(y),3,sudden,improved_OOB,65.08625885964089
95000,sea_P(y),3,sudden,improved_OOB,65.09614735495263
100000,sea_P(y),3,sudden,improved_OOB,65.08601378512736
5000,sea_P(y),3,sudden,WEOB1,63.176054480176006
10000,sea_P(y),3,sudden,WEOB1,63.724278397434624
15000,sea_P(y),3,sudden,WEOB1,64.05132893237659
20000,sea_P(y),3,sudden,WEOB1,64.20696396230146
25000,sea_P(y),3,sudden,WEOB1,64.33866294464421
30000,sea_P(y),3,sudden,WEOB1,64.37082956996103
35000,sea_P(y),3,sudden,WEOB1,64.46378856798634
40000,sea_P(y),3,sudden,WEOB1,64.50900713747035
45000,sea_P(y),3,sudden,WEOB1,64.56211601115794
50000,sea_P(y),3,sudden,WEOB1,64.61087910704887
55000,sea_P(y),3,sudden,WEOB1,64.99829748292467
60000,sea_P(y),3,sudden,WEOB1,65.07799286696843
65000,sea_P(y),3,sudden,WEOB1,65.08500263694238
70000,sea_P(y),3,sudden,WEOB1,64.96831758611029
75000,sea_P(y),3,sudden,WEOB1,65.06333405136007
80000,sea_P(y),3,sudden,WEOB1,65.02863237904464
85000,sea_P(y),3,sudden,WEOB1,65.0682800302579
90000,sea_P(y),3,sudden,WEOB1,65.07670026619819
95000,sea_P(y),3,sudden,WEOB1,65.08193218547383
100000,sea_P(y),3,sudden,WEOB1,65.07232015188875
5000,sea_P(y),3,sudden,OOB,62.98035198412914
10000,sea_P(y),3,sudden,OOB,63.62091093971683
15000,sea_P(y),3,sudden,OOB,63.980199570235605
20000,sea_P(y),3,sudden,OOB,64.13762525882541
25000,sea_P(y),3,sudden,OOB,64.27006034270634
30000,sea_P(y),3,sudden,OOB,64.29356423433127
35000,sea_P(y),3,sudden,OOB,64.38179075678259
40000,sea_P(y),3,sudden,OOB,64.42498106564432
45000,sea_P(y),3,sudden,OOB,64.4811634326139
50000,sea_P(y),3,sudden,OOB,64.52784685290754
55000,sea_P(y),3,sudden,OOB,64.90185595941502
60000,sea_P(y),3,sudden,OOB,64.97953601035002
65000,sea_P(y),3,sudden,OOB,64.98095355326538
70000,sea_P(y),3,sudden,OOB,64.87020306456932
75000,sea_P(y),3,sudden,OOB,64.97331724877559
80000,sea_P(y),3,sudden,OOB,64.9506442222553
85000,sea_P(y),3,sudden,OOB,64.99766332929724
90000,sea_P(y),3,sudden,OOB,65.00994314506079
95000,sea_P(y),3,sudden,OOB,65.01585682253126
100000,sea_P(y),3,sudden,OOB,65.00756517948247
5000,sea_P(y),3,sudden,ESOS_ELM,0.0
10000,sea_P(y),3,sudden,ESOS_ELM,0.0
15000,sea_P(y),3,sudden,ESOS_ELM,55.233931820608575
20000,sea_P(y),3,sudden,ESOS_ELM,57.562431748185574
25000,sea_P(y),3,sudden,ESOS_ELM,58.96769923475364
30000,sea_P(y),3,sudden,ESOS_ELM,59.85782131448284
35000,sea_P(y),3,sudden,ESOS_ELM,60.5199747981104
40000,sea_P(y),3,sudden,ESOS_ELM,60.98639533237515
45000,sea_P(y),3,sudden,ESOS_ELM,61.37520042268559
50000,sea_P(y),3,sudden,ESOS_ELM,61.69628972948669
55000,sea_P(y),3,sudden,ESOS_ELM,64.3416977255819
60000,sea_P(y),3,sudden,ESOS_ELM,64.44316078465313
65000,sea_P(y),3,sudden,ESOS_ELM,64.47109743924668
70000,sea_P(y),3,sudden,ESOS_ELM,64.36804254764954
75000,sea_P(y),3,sudden,ESOS_ELM,64.45148050945072
80000,sea_P(y),3,sudden,ESOS_ELM,64.41203274906499
85000,sea_P(y),3,sudden,ESOS_ELM,64.46655874284923
90000,sea_P(y),3,sudden,ESOS_ELM,64.48694944390263
95000,sea_P(y),3,sudden,ESOS_ELM,64.48300740819384
100000,sea_P(y),3,sudden,ESOS_ELM,64.4794160392456
5000,sea_P(y),3,sudden,improved_UOB,62.89200298169722
10000,sea_P(y),3,sudden,improved_UOB,63.509333351315284
15000,sea_P(y),3,sudden,improved_UOB,63.88406695706338
20000,sea_P(y),3,sudden,improved_UOB,64.08406654200223
25000,sea_P(y),3,sudden,improved_UOB,64.23870890629622
30000,sea_P(y),3,sudden,improved_UOB,64.28875670762781
35000,sea_P(y),3,sudden,improved_UOB,64.3892024526793
40000,sea_P(y),3,sudden,improved_UOB,64.4373471482273
45000,sea_P(y),3,sudden,improved_UOB,64.49560503168917
50000,sea_P(y),3,sudden,improved_UOB,64.54571217721133
55000,sea_P(y),3,sudden,improved_UOB,64.95886560929276
60000,sea_P(y),3,sudden,improved_UOB,65.0353837703119
65000,sea_P(y),3,sudden,improved_UOB,65.03477763881848
70000,sea_P(y),3,sudden,improved_UOB,64.91100843859766
75000,sea_P(y),3,sudden,improved_UOB,65.0036209564945
80000,sea_P(y),3,sudden,improved_UOB,64.96882769469617
85000,sea_P(y),3,sudden,improved_UOB,65.00556810424658
90000,sea_P(y),3,sudden,improved_UOB,65.01200734599033
95000,sea_P(y),3,sudden,improved_UOB,65.01725924576235
100000,sea_P(y),3,sudden,improved_UOB,65.0067044202128
5000,sea_P(y),3,sudden,WEOB2,62.89200298169722
10000,sea_P(y),3,sudden,WEOB2,63.509333351315284
15000,sea_P(y),3,sudden,WEOB2,63.88406695706338
20000,sea_P(y),3,sudden,WEOB2,64.08406654200223
25000,sea_P(y),3,sudden,WEOB2,64.23870890629622
30000,sea_P(y),3,sudden,WEOB2,64.28875670762781
35000,sea_P(y),3,sudden,WEOB2,64.3892024526793
40000,sea_P(y),3,sudden,WEOB2,64.4373471482273
45000,sea_P(y),3,sudden,WEOB2,64.49560503168917
50000,sea_P(y),3,sudden,WEOB2,64.54571217721133
55000,sea_P(y),3,sudden,WEOB2,64.95886560929276
60000,sea_P(y),3,sudden,WEOB2,65.0353837703119
65000,sea_P(y),3,sudden,WEOB2,65.03477763881848
70000,sea_P(y),3,sudden,WEOB2,64.91100843859766
75000,sea_P(y),3,sudden,WEOB2,65.0036209564945
80000,sea_P(y),3,sudden,WEOB2,64.96882769469617
85000,sea_P(y),3,sudden,WEOB2,65.00556810424658
90000,sea_P(y),3,sudden,WEOB2,65.01200734599033
95000,sea_P(y),3,sudden,WEOB2,65.01725924576235
100000,sea_P(y),3,sudden,WEOB2,65.0067044202128
5000,sea_P(y),3,sudden,UOB,62.98035198412914
10000,sea_P(y),3,sudden,UOB,63.62091093971683
15000,sea_P(y),3,sudden,UOB,63.98019915376716
20000,sea_P(y),3,sudden,UOB,64.1374322356759
25000,sea_P(y),3,sudden,UOB,64.26836117573716
30000,sea_P(y),3,sudden,UOB,64.28813798855705
35000,sea_P(y),3,sudden,UOB,64.37021869015496
40000,sea_P(y),3,sudden,UOB,64.40627980220863
45000,sea_P(y),3,sudden,UOB,64.45861561225351
50000,sea_P(y),3,sudden,UOB,64.49845575588964
55000,sea_P(y),3,sudden,UOB,64.7654245335482
60000,sea_P(y),3,sudden,UOB,64.82184623399341
65000,sea_P(y),3,sudden,UOB,64.81318055763225
70000,sea_P(y),3,sudden,UOB,64.69659946486296
75000,sea_P(y),3,sudden,UOB,64.79220694332446
80000,sea_P(y),3,sudden,UOB,64.77018612989427
85000,sea_P(y),3,sudden,UOB,64.81932422296738
90000,sea_P(y),3,sudden,UOB,64.82697012086643
95000,sea_P(y),3,sudden,UOB,64.83614007409406
100000,sea_P(y),3,sudden,UOB,64.82775321925139
5000,sea_P(y),3,sudden,CSMOTE,62.8189309321527
10000,sea_P(y),3,sudden,CSMOTE,63.36704063903126
15000,sea_P(y),3,sudden,CSMOTE,63.76452183375356
20000,sea_P(y),3,sudden,CSMOTE,63.93362688028723
25000,sea_P(y),3,sudden,CSMOTE,64.11498826350912
30000,sea_P(y),3,sudden,CSMOTE,64.164060033165
35000,sea_P(y),3,sudden,CSMOTE,64.28261020055376
40000,sea_P(y),3,sudden,CSMOTE,64.35108585770037
45000,sea_P(y),3,sudden,CSMOTE,64.40922334909908
50000,sea_P(y),3,sudden,CSMOTE,64.46032249563451
55000,sea_P(y),3,sudden,CSMOTE,64.49751403594266
60000,sea_P(y),3,sudden,CSMOTE,64.65233691138317
65000,sea_P(y),3,sudden,CSMOTE,64.75730326183084
70000,sea_P(y),3,sudden,CSMOTE,64.69185899108642
75000,sea_P(y),3,sudden,CSMOTE,64.6197458326228
80000,sea_P(y),3,sudden,CSMOTE,64.53421172856682
85000,sea_P(y),3,sudden,CSMOTE,64.59879652002073
90000,sea_P(y),3,sudden,CSMOTE,64.62515681992761
95000,sea_P(y),3,sudden,CSMOTE,64.65471645988615
100000,sea_P(y),3,sudden,CSMOTE,64.64386689387946
5000,sea_P(y),3,sudden,RebalanceStream,61.29053925218314
10000,sea_P(y),3,sudden,RebalanceStream,62.59879220216518
15000,sea_P(y),3,sudden,RebalanceStream,63.26340012768922
20000,sea_P(y),3,sudden,RebalanceStream,63.59132805531671
25000,sea_P(y),3,sudden,RebalanceStream,63.85505571539785
30000,sea_P(y),3,sudden,RebalanceStream,63.95638258705357
35000,sea_P(y),3,sudden,RebalanceStream,64.10635872076135
40000,sea_P(y),3,sudden,RebalanceStream,64.19210562551847
45000,sea_P(y),3,sudden,RebalanceStream,64.27784056584677
50000,sea_P(y),3,sudden,RebalanceStream,64.35609329535906
55000,sea_P(y),3,sudden,RebalanceStream,65.01513123824442
60000,sea_P(y),3,sudden,RebalanceStream,65.0791083174954
65000,sea_P(y),3,sudden,RebalanceStream,65.04406177989735
70000,sea_P(y),3,sudden,RebalanceStream,64.94672851410894
75000,sea_P(y),3,sudden,RebalanceStream,65.02339002300981
80000,sea_P(y),3,sudden,RebalanceStream,64.9831106499271
85000,sea_P(y),3,sudden,RebalanceStream,65.00852425314902
90000,sea_P(y),3,sudden,RebalanceStream,65.00197771945827
95000,sea_P(y),3,sudden,RebalanceStream,65.0097153493058
100000,sea_P(y),3,sudden,RebalanceStream,64.99233311732873
5000,sea_P(y),2,sudden,improved_OOB,63.1784145656256
10000,sea_P(y),2,sudden,improved_OOB,63.76200969665896
15000,sea_P(y),2,sudden,improved_OOB,64.08095148469948
20000,sea_P(y),2,sudden,improved_OOB,64.21949272890905
25000,sea_P(y),2,sudden,improved_OOB,64.3500263485884
30000,sea_P(y),2,sudden,improved_OOB,64.37875565581768
35000,sea_P(y),2,sudden,improved_OOB,64.47289757019226
40000,sea_P(y),2,sudden,improved_OOB,64.52059952463291
45000,sea_P(y),2,sudden,improved_OOB,64.57560882253226
50000,sea_P(y),2,sudden,improved_OOB,64.62503563388937
55000,sea_P(y),2,sudden,improved_OOB,65.08743093223998
60000,sea_P(y),2,sudden,improved_OOB,65.05294614511674
65000,sea_P(y),2,sudden,improved_OOB,65.06039082703607
70000,sea_P(y),2,sudden,improved_OOB,65.08754605317954
75000,sea_P(y),2,sudden,improved_OOB,65.06411837976123
80000,sea_P(y),2,sudden,improved_OOB,64.98417818025652
85000,sea_P(y),2,sudden,improved_OOB,65.05466144342302
90000,sea_P(y),2,sudden,improved_OOB,65.04459437408572
95000,sea_P(y),2,sudden,improved_OOB,65.05487089952311
100000,sea_P(y),2,sudden,improved_OOB,65.08353949578091
5000,sea_P(y),2,sudden,WEOB1,63.176054480176006
10000,sea_P(y),2,sudden,WEOB1,63.724278397434624
15000,sea_P(y),2,sudden,WEOB1,64.05132893237659
20000,sea_P(y),2,sudden,WEOB1,64.20696396230146
25000,sea_P(y),2,sudden,WEOB1,64.33866294464421
30000,sea_P(y),2,sudden,WEOB1,64.37082956996103
35000,sea_P(y),2,sudden,WEOB1,64.46378856798634
40000,sea_P(y),2,sudden,WEOB1,64.50900713747035
45000,sea_P(y),2,sudden,WEOB1,64.56211601115794
50000,sea_P(y),2,sudden,WEOB1,64.61087910704887
55000,sea_P(y),2,sudden,WEOB1,65.08041233578736
60000,sea_P(y),2,sudden,WEOB1,65.0405758600483
65000,sea_P(y),2,sudden,WEOB1,65.04914777286774
70000,sea_P(y),2,sudden,WEOB1,65.07213951341105
75000,sea_P(y),2,sudden,WEOB1,65.04476268403207
80000,sea_P(y),2,sudden,WEOB1,64.97501616716396
85000,sea_P(y),2,sudden,WEOB1,65.03868027831538
90000,sea_P(y),2,sudden,WEOB1,65.02936503003562
95000,sea_P(y),2,sudden,WEOB1,65.04147015941902
100000,sea_P(y),2,sudden,WEOB1,65.06606164455413
5000,sea_P(y),2,sudden,OOB,62.98035198412914
10000,sea_P(y),2,sudden,OOB,63.62091093971683
15000,sea_P(y),2,sudden,OOB,63.980199570235605
20000,sea_P(y),2,sudden,OOB,64.13762525882541
25000,sea_P(y),2,sudden,OOB,64.27006034270634
30000,sea_P(y),2,sudden,OOB,64.29356423433127
35000,sea_P(y),2,sudden,OOB,64.38179075678259
40000,sea_P(y),2,sudden,OOB,64.42498106564432
45000,sea_P(y),2,sudden,OOB,64.4811634326139
50000,sea_P(y),2,sudden,OOB,64.52784685290754
55000,sea_P(y),2,sudden,OOB,65.00502219551457
60000,sea_P(y),2,sudden,OOB,64.96597851336794
65000,sea_P(y),2,sudden,OOB,64.97674679449287
70000,sea_P(y),2,sudden,OOB,65.01030994116458
75000,sea_P(y),2,sudden,OOB,64.98218705350986
80000,sea_P(y),2,sudden,OOB,64.91502110687267
85000,sea_P(y),2,sudden,OOB,64.98659464914337
90000,sea_P(y),2,sudden,OOB,64.98558754392114
95000,sea_P(y),2,sudden,OOB,65.00507359885304
100000,sea_P(y),2,sudden,OOB,65.0344889494144
5000,sea_P(y),2,sudden,ESOS_ELM,0.0
10000,sea_P(y),2,sudden,ESOS_ELM,0.0
15000,sea_P(y),2,sudden,ESOS_ELM,55.23242148120759
20000,sea_P(y),2,sudden,ESOS_ELM,57.570263760037804
25000,sea_P(y),2,sudden,ESOS_ELM,58.98781246923919
30000,sea_P(y),2,sudden,ESOS_ELM,59.8674294655616
35000,sea_P(y),2,sudden,ESOS_ELM,60.52428063901736
40000,sea_P(y),2,sudden,ESOS_ELM,60.983920614228694
45000,sea_P(y),2,sudden,ESOS_ELM,61.36538624374755
50000,sea_P(y),2,sudden,ESOS_ELM,61.68464525628379
55000,sea_P(y),2,sudden,ESOS_ELM,64.30599837275727
60000,sea_P(y),2,sudden,ESOS_ELM,64.30221629850425
65000,sea_P(y),2,sudden,ESOS_ELM,64.26385689030681
70000,sea_P(y),2,sudden,ESOS_ELM,64.35288338351549
75000,sea_P(y),2,sudden,ESOS_ELM,64.34212107343592
80000,sea_P(y),2,sudden,ESOS_ELM,64.29343680341901
85000,sea_P(y),2,sudden,ESOS_ELM,64.35892913833975
90000,sea_P(y),2,sudden,ESOS_ELM,64.36490415520493
95000,sea_P(y),2,sudden,ESOS_ELM,64.36664282200987
100000,sea_P(y),2,sudden,ESOS_ELM,64.40203053354365
5000,sea_P(y),2,sudden,improved_UOB,62.89200298169722
10000,sea_P(y),2,sudden,improved_UOB,63.509333351315284
15000,sea_P(y),2,sudden,improved_UOB,63.88406695706338
20000,sea_P(y),2,sudden,improved_UOB,64.08406654200223
25000,sea_P(y),2,sudden,improved_UOB,64.23870890629622
30000,sea_P(y),2,sudden,improved_UOB,64.28875670762781
35000,sea_P(y),2,sudden,improved_UOB,64.3892024526793
40000,sea_P(y),2,sudden,improved_UOB,64.4373471482273
45000,sea_P(y),2,sudden,improved_UOB,64.49560503168917
50000,sea_P(y),2,sudden,improved_UOB,64.54571217721133
55000,sea_P(y),2,sudden,improved_UOB,65.05272895081701
60000,sea_P(y),2,sudden,improved_UOB,64.99276602777363
65000,sea_P(y),2,sudden,improved_UOB,64.99370573082402
70000,sea_P(y),2,sudden,improved_UOB,65.01552641984422
75000,sea_P(y),2,sudden,improved_UOB,64.98065078897815
80000,sea_P(y),2,sudden,improved_UOB,64.91317533555143
85000,sea_P(y),2,sudden,improved_UOB,64.9689543001288
90000,sea_P(y),2,sudden,improved_UOB,64.95751015406073
95000,sea_P(y),2,sudden,improved_UOB,64.97044784721265
100000,sea_P(y),2,sudden,improved_UOB,64.98931736817335
5000,sea_P(y),2,sudden,WEOB2,62.89200298169722
10000,sea_P(y),2,sudden,WEOB2,63.509333351315284
15000,sea_P(y),2,sudden,WEOB2,63.88406695706338
20000,sea_P(y),2,sudden,WEOB2,64.08406654200223
25000,sea_P(y),2,sudden,WEOB2,64.23870890629622
30000,sea_P(y),2,sudden,WEOB2,64.28875670762781
35000,sea_P(y),2,sudden,WEOB2,64.3892024526793
40000,sea_P(y),2,sudden,WEOB2,64.4373471482273
45000,sea_P(y),2,sudden,WEOB2,64.49560503168917
50000,sea_P(y),2,sudden,WEOB2,64.54571217721133
55000,sea_P(y),2,sudden,WEOB2,65.05272895081701
60000,sea_P(y),2,sudden,WEOB2,64.99276602777363
65000,sea_P(y),2,sudden,WEOB2,64.99370573082402
70000,sea_P(y),2,sudden,WEOB2,65.01552641984422
75000,sea_P(y),2,sudden,WEOB2,64.98065078897815
80000,sea_P(y),2,sudden,WEOB2,64.91317533555143
85000,sea_P(y),2,sudden,WEOB2,64.9689543001288
90000,sea_P(y),2,sudden,WEOB2,64.95751015406073
95000,sea_P(y),2,sudden,WEOB2,64.97044784721265
100000,sea_P(y),2,sudden,WEOB2,64.98931736817335
5000,sea_P(y),2,sudden,UOB,62.98035198412914
10000,sea_P(y),2,sudden,UOB,63.62091093971683
15000,sea_P(y),2,sudden,UOB,63.98019915376716
20000,sea_P(y),2,sudden,UOB,64.1374322356759
25000,sea_P(y),2,sudden,UOB,64.26836117573716
30000,sea_P(y),2,sudden,UOB,64.28813798855705
35000,sea_P(y),2,sudden,UOB,64.37021869015496
40000,sea_P(y),2,sudden,UOB,64.40627980220863
45000,sea_P(y),2,sudden,UOB,64.45861561225351
50000,sea_P(y),2,sudden,UOB,64.49845575588964
55000,sea_P(y),2,sudden,UOB,64.83215925309898
60000,sea_P(y),2,sudden,UOB,64.79655748055133
65000,sea_P(y),2,sudden,UOB,64.80770444839268
70000,sea_P(y),2,sudden,UOB,64.82571167844637
75000,sea_P(y),2,sudden,UOB,64.79380220309517
80000,sea_P(y),2,sudden,UOB,64.73821778462421
85000,sea_P(y),2,sudden,UOB,64.7930801220969
90000,sea_P(y),2,sudden,UOB,64.79172147510613
95000,sea_P(y),2,sudden,UOB,64.80351784753852
