drift,unbalance,type,alg,exp,gmean
splitting-clusters,4,sudden,UOB,8,64.41682341347597
splitting-clusters,4,sudden,UOB,9,64.38628209299394
splitting-clusters,4,sudden,RebalanceStream,0,57.56364831419661
splitting-clusters,4,sudden,RebalanceStream,1,59.128026236609344
splitting-clusters,4,sudden,RebalanceStream,2,57.961498194366904
splitting-clusters,4,sudden,RebalanceStream,3,58.42878902900973
splitting-clusters,4,sudden,RebalanceStream,4,57.37542518332092
splitting-clusters,4,sudden,RebalanceStream,5,57.1533873673295
splitting-clusters,4,sudden,RebalanceStream,6,57.31502121547243
splitting-clusters,4,sudden,RebalanceStream,7,62.23660581157873
splitting-clusters,4,sudden,RebalanceStream,8,57.441916851489374
splitting-clusters,4,sudden,RebalanceStream,9,58.53583238585912
splitting-clusters,4,periodic,improved_OOB,0,67.51817419662258
splitting-clusters,4,periodic,improved_OOB,1,66.93259322933744
splitting-clusters,4,periodic,improved_OOB,2,66.64261076131109
splitting-clusters,4,periodic,improved_OOB,3,67.98059289879406
splitting-clusters,4,periodic,improved_OOB,4,67.65468322581451
splitting-clusters,4,periodic,improved_OOB,5,67.89096509497097
splitting-clusters,4,periodic,improved_OOB,6,67.44884311972123
splitting-clusters,4,periodic,improved_OOB,7,67.57131409033568
splitting-clusters,4,periodic,improved_OOB,8,67.21429267182506
splitting-clusters,4,periodic,improved_OOB,9,67.69442617468692
splitting-clusters,4,periodic,WEOB1,0,67.54881681055724
splitting-clusters,4,periodic,WEOB1,1,67.05618330396649
splitting-clusters,4,periodic,WEOB1,2,66.78998827849858
splitting-clusters,4,periodic,WEOB1,3,68.07723807445089
splitting-clusters,4,periodic,WEOB1,4,67.86549069069156
splitting-clusters,4,periodic,WEOB1,5,68.06157941445944
splitting-clusters,4,periodic,WEOB1,6,67.48176153425104
splitting-clusters,4,periodic,WEOB1,7,67.6803147933937
splitting-clusters,4,periodic,WEOB1,8,67.36883814780352
splitting-clusters,4,periodic,WEOB1,9,67.58727174141696
splitting-clusters,4,periodic,CSMOTE,0,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,1,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,2,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,3,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,4,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,5,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,6,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,7,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,8,68.36201281806011
splitting-clusters,4,periodic,CSMOTE,9,68.36201281806011
splitting-clusters,4,periodic,OOB,0,67.76158753169332
splitting-clusters,4,periodic,OOB,1,67.33600595345462
splitting-clusters,4,periodic,OOB,2,67.26248428827972
splitting-clusters,4,periodic,OOB,3,68.06721688191809
splitting-clusters,4,periodic,OOB,4,68.00504877211257
splitting-clusters,4,periodic,OOB,5,67.90691180545775
splitting-clusters,4,periodic,OOB,6,67.67627434064596
splitting-clusters,4,periodic,OOB,7,67.69299680350153
splitting-clusters,4,periodic,OOB,8,67.50831445520853
splitting-clusters,4,periodic,OOB,9,67.78989508757631
splitting-clusters,4,periodic,ESOS_ELM,0,62.79053749823163
splitting-clusters,4,periodic,ESOS_ELM,1,62.81435471431828
splitting-clusters,4,periodic,ESOS_ELM,2,62.82000473648162
splitting-clusters,4,periodic,ESOS_ELM,3,62.82133276613838
splitting-clusters,4,periodic,ESOS_ELM,4,62.783577717482615
splitting-clusters,4,periodic,ESOS_ELM,5,62.821920737466414
splitting-clusters,4,periodic,ESOS_ELM,6,62.71373159779106
splitting-clusters,4,periodic,ESOS_ELM,7,62.76497583906894
splitting-clusters,4,periodic,ESOS_ELM,8,62.78697831864089
splitting-clusters,4,periodic,ESOS_ELM,9,62.840564414472944
splitting-clusters,4,periodic,improved_UOB,0,65.79387652377011
splitting-clusters,4,periodic,improved_UOB,1,65.73305153296626
splitting-clusters,4,periodic,improved_UOB,2,65.33325364952765
splitting-clusters,4,periodic,improved_UOB,3,67.24410210672731
splitting-clusters,4,periodic,improved_UOB,4,66.75350214228729
splitting-clusters,4,periodic,improved_UOB,5,66.74094496170021
splitting-clusters,4,periodic,improved_UOB,6,66.44109560979442
splitting-clusters,4,periodic,improved_UOB,7,66.42607514855717
splitting-clusters,4,periodic,improved_UOB,8,66.11993928283412
splitting-clusters,4,periodic,improved_UOB,9,66.14228090796544
splitting-clusters,4,periodic,WEOB2,0,65.79387652377011
splitting-clusters,4,periodic,WEOB2,1,65.73305153296626
splitting-clusters,4,periodic,WEOB2,2,65.33325364952765
splitting-clusters,4,periodic,WEOB2,3,67.24410210672731
splitting-clusters,4,periodic,WEOB2,4,66.75350214228729
splitting-clusters,4,periodic,WEOB2,5,66.74094496170021
splitting-clusters,4,periodic,WEOB2,6,66.44109560979442
splitting-clusters,4,periodic,WEOB2,7,66.42607514855717
splitting-clusters,4,periodic,WEOB2,8,66.11993928283412
splitting-clusters,4,periodic,WEOB2,9,66.14228090796544
splitting-clusters,4,periodic,UOB,0,65.5980406486207
splitting-clusters,4,periodic,UOB,1,65.52645628292404
splitting-clusters,4,periodic,UOB,2,65.24149409761473
splitting-clusters,4,periodic,UOB,3,67.19087336053744
splitting-clusters,4,periodic,UOB,4,66.83184532857395
splitting-clusters,4,periodic,UOB,5,66.64925717090571
splitting-clusters,4,periodic,UOB,6,66.13122139324454
splitting-clusters,4,periodic,UOB,7,66.15161184206855
splitting-clusters,4,periodic,UOB,8,65.908117507694
splitting-clusters,4,periodic,UOB,9,65.9260734777882
splitting-clusters,4,periodic,RebalanceStream,0,58.14107887455899
splitting-clusters,4,periodic,RebalanceStream,1,59.152675876135696
splitting-clusters,4,periodic,RebalanceStream,2,57.66884150531816
splitting-clusters,4,periodic,RebalanceStream,3,62.72776870877808
splitting-clusters,4,periodic,RebalanceStream,4,57.81127538386751
splitting-clusters,4,periodic,RebalanceStream,5,59.1609181519173
splitting-clusters,4,periodic,RebalanceStream,6,57.94385730803451
splitting-clusters,4,periodic,RebalanceStream,7,58.006388578801804
splitting-clusters,4,periodic,RebalanceStream,8,58.664854269836134
splitting-clusters,4,periodic,RebalanceStream,9,59.813194866946944
clusters-movement,1,incremental,improved_OOB,0,67.69442617468692
clusters-movement,1,incremental,improved_OOB,1,67.21429267182506
clusters-movement,1,incremental,improved_OOB,2,67.57131409033568
clusters-movement,1,incremental,improved_OOB,3,67.44884311972123
clusters-movement,1,incremental,improved_OOB,4,67.89096509497097
clusters-movement,1,incremental,improved_OOB,5,67.65468322581451
clusters-movement,1,incremental,improved_OOB,6,67.98059289879406
clusters-movement,1,incremental,improved_OOB,7,66.64261076131109
clusters-movement,1,incremental,improved_OOB,8,66.93259322933744
clusters-movement,1,incremental,improved_OOB,9,67.51817419662258
clusters-movement,1,incremental,WEOB1,0,67.58727174141696
clusters-movement,1,incremental,WEOB1,1,67.36883814780352
clusters-movement,1,incremental,WEOB1,2,67.6803147933937
clusters-movement,1,incremental,WEOB1,3,67.48176153425104
clusters-movement,1,incremental,WEOB1,4,68.06157941445944
clusters-movement,1,incremental,WEOB1,5,67.86549069069156
clusters-movement,1,incremental,WEOB1,6,68.07723807445089
clusters-movement,1,incremental,WEOB1,7,66.78998827849858
clusters-movement,1,incremental,WEOB1,8,67.05618330396649
clusters-movement,1,incremental,WEOB1,9,67.54881681055724
clusters-movement,1,incremental,CSMOTE,0,59.405719635446374
clusters-movement,1,incremental,CSMOTE,1,59.405719635446374
clusters-movement,1,incremental,CSMOTE,2,59.405719635446374
clusters-movement,1,incremental,CSMOTE,3,59.405719635446374
clusters-movement,1,incremental,CSMOTE,4,59.405719635446374
clusters-movement,1,incremental,CSMOTE,5,59.405719635446374
clusters-movement,1,incremental,CSMOTE,6,59.405719635446374
clusters-movement,1,incremental,CSMOTE,7,59.405719635446374
clusters-movement,1,incremental,CSMOTE,8,59.405719635446374
clusters-movement,1,incremental,CSMOTE,9,59.405719635446374
clusters-movement,1,incremental,OOB,0,67.78989508757631
clusters-movement,1,incremental,OOB,1,67.50831445520853
clusters-movement,1,incremental,OOB,2,67.69299680350153
clusters-movement,1,incremental,OOB,3,67.67627434064596
clusters-movement,1,incremental,OOB,4,67.90691180545775
clusters-movement,1,incremental,OOB,5,68.00504877211257
clusters-movement,1,incremental,OOB,6,68.06721688191809
clusters-movement,1,incremental,OOB,7,67.26248428827972
clusters-movement,1,incremental,OOB,8,67.33600595345462
clusters-movement,1,incremental,OOB,9,67.76158753169332
clusters-movement,1,incremental,ESOS_ELM,0,61.17667420777896
clusters-movement,1,incremental,ESOS_ELM,1,61.36122538051287
clusters-movement,1,incremental,ESOS_ELM,2,61.28436363795545
clusters-movement,1,incremental,ESOS_ELM,3,61.24679826357008
clusters-movement,1,incremental,ESOS_ELM,4,61.253948528658725
clusters-movement,1,incremental,ESOS_ELM,5,61.14897831053953
clusters-movement,1,incremental,ESOS_ELM,6,61.20226871748647
clusters-movement,1,incremental,ESOS_ELM,7,60.82193052394565
clusters-movement,1,incremental,ESOS_ELM,8,61.254858475346666
clusters-movement,1,incremental,ESOS_ELM,9,61.16102370289667
clusters-movement,1,incremental,improved_UOB,0,66.14228090796544
clusters-movement,1,incremental,improved_UOB,1,66.11993928283412
clusters-movement,1,incremental,improved_UOB,2,66.42607514855717
clusters-movement,1,incremental,improved_UOB,3,66.44109560979442
clusters-movement,1,incremental,improved_UOB,4,66.74094496170021
clusters-movement,1,incremental,improved_UOB,5,66.75350214228729
clusters-movement,1,incremental,improved_UOB,6,67.24410210672731
clusters-movement,1,incremental,improved_UOB,7,65.33325364952765
clusters-movement,1,incremental,improved_UOB,8,65.73305153296626
clusters-movement,1,incremental,improved_UOB,9,65.79387652377011
clusters-movement,1,incremental,WEOB2,0,66.14228090796544
clusters-movement,1,incremental,WEOB2,1,66.11993928283412
clusters-movement,1,incremental,WEOB2,2,66.42607514855717
clusters-movement,1,incremental,WEOB2,3,66.44109560979442
clusters-movement,1,incremental,WEOB2,4,66.74094496170021
clusters-movement,1,incremental,WEOB2,5,66.75350214228729
clusters-movement,1,incremental,WEOB2,6,67.24410210672731
clusters-movement,1,incremental,WEOB2,7,65.33325364952765
clusters-movement,1,incremental,WEOB2,8,65.73305153296626
clusters-movement,1,incremental,WEOB2,9,65.79387652377011
clusters-movement,1,incremental,UOB,0,65.9260734777882
clusters-movement,1,incremental,UOB,1,65.908117507694
clusters-movement,1,incremental,UOB,2,66.15161184206855
clusters-movement,1,incremental,UOB,3,66.13122139324454
clusters-movement,1,incremental,UOB,4,66.64925717090571
clusters-movement,1,incremental,UOB,5,66.83184532857395
clusters-movement,1,incremental,UOB,6,67.19087336053744
clusters-movement,1,incremental,UOB,7,65.24149409761473
clusters-movement,1,incremental,UOB,8,65.52645628292404
clusters-movement,1,incremental,UOB,9,65.5980406486207
clusters-movement,1,incremental,RebalanceStream,0,59.813194866946944
clusters-movement,1,incremental,RebalanceStream,1,58.664854269836134
clusters-movement,1,incremental,RebalanceStream,2,58.006388578801804
clusters-movement,1,incremental,RebalanceStream,3,57.94385730803451
clusters-movement,1,incremental,RebalanceStream,4,59.1609181519173
clusters-movement,1,incremental,RebalanceStream,5,57.81127538386751
clusters-movement,1,incremental,RebalanceStream,6,62.72776870877808
clusters-movement,1,incremental,RebalanceStream,7,57.66884150531816
clusters-movement,1,incremental,RebalanceStream,8,59.152675876135696
clusters-movement,1,incremental,RebalanceStream,9,58.14107887455899
clusters-movement,1,sudden,improved_OOB,0,67.07772900338739
clusters-movement,1,sudden,improved_OOB,1,66.96378011457821
clusters-movement,1,sudden,improved_OOB,2,66.61372519280663
clusters-movement,1,sudden,improved_OOB,3,67.25038130225906
clusters-movement,1,sudden,improved_OOB,4,66.78115905433356
clusters-movement,1,sudden,improved_OOB,5,65.88853337448076
clusters-movement,1,sudden,improved_OOB,6,67.14138624801915
clusters-movement,1,sudden,improved_OOB,7,67.53715759232831
clusters-movement,1,sudden,improved_OOB,8,66.77829041147021
clusters-movement,1,sudden,improved_OOB,9,66.15393173897715
clusters-movement,1,sudden,WEOB1,0,67.16100185898783
clusters-movement,1,sudden,WEOB1,1,66.71951335256516
clusters-movement,1,sudden,WEOB1,2,66.70257437078432
clusters-movement,1,sudden,WEOB1,3,67.32205262865526
clusters-movement,1,sudden,WEOB1,4,66.87939394200632
clusters-movement,1,sudden,WEOB1,5,65.93503655149286
clusters-movement,1,sudden,WEOB1,6,67.32525113655387
clusters-movement,1,sudden,WEOB1,7,67.53492578994891
clusters-movement,1,sudden,WEOB1,8,66.68635262347954
clusters-movement,1,sudden,WEOB1,9,66.19007533983219
clusters-movement,1,sudden,CSMOTE,0,58.17436149425684
clusters-movement,1,sudden,CSMOTE,1,58.17436149425684
clusters-movement,1,sudden,CSMOTE,2,58.17436149425684
clusters-movement,1,sudden,CSMOTE,3,58.17436149425684
clusters-movement,1,sudden,CSMOTE,4,58.17436149425684
clusters-movement,1,sudden,CSMOTE,5,58.17436149425684
clusters-movement,1,sudden,CSMOTE,6,58.17436149425684
clusters-movement,1,sudden,CSMOTE,7,58.17436149425684
clusters-movement,1,sudden,CSMOTE,8,58.17436149425684
clusters-movement,1,sudden,CSMOTE,9,58.17436149425684
clusters-movement,1,sudden,OOB,0,67.23784749219949
clusters-movement,1,sudden,OOB,1,67.10839229702523
clusters-movement,1,sudden,OOB,2,66.82208705736505
clusters-movement,1,sudden,OOB,3,67.31669586849776
clusters-movement,1,sudden,OOB,4,67.15664484474416
clusters-movement,1,sudden,OOB,5,66.63918218632101
clusters-movement,1,sudden,OOB,6,67.53241278929161
clusters-movement,1,sudden,OOB,7,67.6497286304448
clusters-movement,1,sudden,OOB,8,67.0582293277653
clusters-movement,1,sudden,OOB,9,66.67562002870997
clusters-movement,1,sudden,ESOS_ELM,0,58.545328829865426
clusters-movement,1,sudden,ESOS_ELM,1,59.382105989097695
clusters-movement,1,sudden,ESOS_ELM,2,57.937523375734735
clusters-movement,1,sudden,ESOS_ELM,3,58.47435358719142
clusters-movement,1,sudden,ESOS_ELM,4,58.32463958862802
clusters-movement,1,sudden,ESOS_ELM,5,59.0776611637081
clusters-movement,1,sudden,ESOS_ELM,6,58.27117992535439
clusters-movement,1,sudden,ESOS_ELM,7,58.78431600847557
clusters-movement,1,sudden,ESOS_ELM,8,59.1269528475428
clusters-movement,1,sudden,ESOS_ELM,9,58.87969065648033
clusters-movement,1,sudden,improved_UOB,0,65.19422607200558
clusters-movement,1,sudden,improved_UOB,1,64.88502251763728
clusters-movement,1,sudden,improved_UOB,2,64.8104736787562
clusters-movement,1,sudden,improved_UOB,3,65.63058808753917
clusters-movement,1,sudden,improved_UOB,4,65.39254509375087
clusters-movement,1,sudden,improved_UOB,5,64.16290634075577
clusters-movement,1,sudden,improved_UOB,6,65.76515031993816
clusters-movement,1,sudden,improved_UOB,7,66.31536763893817
clusters-movement,1,sudden,improved_UOB,8,64.62536883220153
clusters-movement,1,sudden,improved_UOB,9,64.9428327345464
clusters-movement,1,sudden,WEOB2,0,65.19422607200558
clusters-movement,1,sudden,WEOB2,1,64.88502251763728
clusters-movement,1,sudden,WEOB2,2,64.8104736787562
clusters-movement,1,sudden,WEOB2,3,65.63058808753917
clusters-movement,1,sudden,WEOB2,4,65.39254509375087
clusters-movement,1,sudden,WEOB2,5,64.16290634075577
clusters-movement,1,sudden,WEOB2,6,65.76515031993816
clusters-movement,1,sudden,WEOB2,7,66.31536763893817
clusters-movement,1,sudden,WEOB2,8,64.62536883220153
clusters-movement,1,sudden,WEOB2,9,64.9428327345464
clusters-movement,1,sudden,UOB,0,64.88653933359494
clusters-movement,1,sudden,UOB,1,64.69064436420909
clusters-movement,1,sudden,UOB,2,64.57495611657473
clusters-movement,1,sudden,UOB,3,65.36924836448674
clusters-movement,1,sudden,UOB,4,65.126854972591
clusters-movement,1,sudden,UOB,5,64.15384657824116
clusters-movement,1,sudden,UOB,6,65.67988449078571
clusters-movement,1,sudden,UOB,7,66.26548282372929
clusters-movement,1,sudden,UOB,8,64.41682341347597
clusters-movement,1,sudden,UOB,9,64.38628209299394
clusters-movement,1,sudden,RebalanceStream,0,57.56364831419661
clusters-movement,1,sudden,RebalanceStream,1,59.128026236609344
clusters-movement,1,sudden,RebalanceStream,2,57.961498194366904
clusters-movement,1,sudden,RebalanceStream,3,58.42878902900973
clusters-movement,1,sudden,RebalanceStream,4,57.37542518332092
clusters-movement,1,sudden,RebalanceStream,5,57.1533873673295
clusters-movement,1,sudden,RebalanceStream,6,57.31502121547243
clusters-movement,1,sudden,RebalanceStream,7,62.23660581157873
clusters-movement,1,sudden,RebalanceStream,8,57.441916851489374
clusters-movement,1,sudden,RebalanceStream,9,58.53583238585912
clusters-movement,1,periodic,improved_OOB,0,67.51817419662258
clusters-movement,1,periodic,improved_OOB,1,66.93259322933744
clusters-movement,1,periodic,improved_OOB,2,66.64261076131109
clusters-movement,1,periodic,improved_OOB,3,67.98059289879406
clusters-movement,1,periodic,improved_OOB,4,67.65468322581451
clusters-movement,1,periodic,improved_OOB,5,67.89096509497097
clusters-movement,1,periodic,improved_OOB,6,67.44884311972123
clusters-movement,1,periodic,improved_OOB,7,67.57131409033568
clusters-movement,1,periodic,improved_OOB,8,67.21429267182506
clusters-movement,1,periodic,improved_OOB,9,67.69442617468692
clusters-movement,1,periodic,WEOB1,0,67.54881681055724
clusters-movement,1,periodic,WEOB1,1,67.05618330396649
clusters-movement,1,periodic,WEOB1,2,66.78998827849858
clusters-movement,1,periodic,WEOB1,3,68.07723807445089
clusters-movement,1,periodic,WEOB1,4,67.86549069069156
clusters-movement,1,periodic,WEOB1,5,68.06157941445944
clusters-movement,1,periodic,WEOB1,6,67.48176153425104
clusters-movement,1,periodic,WEOB1,7,67.6803147933937
clusters-movement,1,periodic,WEOB1,8,67.36883814780352
clusters-movement,1,periodic,WEOB1,9,67.58727174141696
clusters-movement,1,periodic,CSMOTE,0,63.073260027097184
clusters-movement,1,periodic,CSMOTE,1,63.073260027097184
clusters-movement,1,periodic,CSMOTE,2,63.073260027097184
clusters-movement,1,periodic,CSMOTE,3,63.073260027097184
clusters-movement,1,periodic,CSMOTE,4,63.073260027097184
clusters-movement,1,periodic,CSMOTE,5,63.073260027097184
clusters-movement,1,periodic,CSMOTE,6,63.073260027097184
clusters-movement,1,periodic,CSMOTE,7,63.073260027097184
clusters-movement,1,periodic,CSMOTE,8,63.073260027097184
clusters-movement,1,periodic,CSMOTE,9,63.073260027097184
clusters-movement,1,periodic,OOB,0,67.76158753169332
clusters-movement,1,periodic,OOB,1,67.33600595345462
clusters-movement,1,periodic,OOB,2,67.26248428827972
clusters-movement,1,periodic,OOB,3,68.06721688191809
clusters-movement,1,periodic,OOB,4,68.00504877211257
clusters-movement,1,periodic,OOB,5,67.90691180545775
clusters-movement,1,periodic,OOB,6,67.67627434064596
clusters-movement,1,periodic,OOB,7,67.69299680350153
clusters-movement,1,periodic,OOB,8,67.50831445520853
clusters-movement,1,periodic,OOB,9,67.78989508757631
clusters-movement,1,periodic,ESOS_ELM,0,60.548541466117015
clusters-movement,1,periodic,ESOS_ELM,1,60.672581150340136
clusters-movement,1,periodic,ESOS_ELM,2,60.46472889451536
clusters-movement,1,periodic,ESOS_ELM,3,60.453947008581
clusters-movement,1,periodic,ESOS_ELM,4,60.874605503813726
clusters-movement,1,periodic,ESOS_ELM,5,60.59916085786208
clusters-movement,1,periodic,ESOS_ELM,6,60.63847819444402
clusters-movement,1,periodic,ESOS_ELM,7,60.50374632724115
clusters-movement,1,periodic,ESOS_ELM,8,60.68403760041697
clusters-movement,1,periodic,ESOS_ELM,9,60.41743712991964
clusters-movement,1,periodic,improved_UOB,0,65.79387652377011
clusters-movement,1,periodic,improved_UOB,1,65.73305153296626
clusters-movement,1,periodic,improved_UOB,2,65.33325364952765
clusters-movement,1,periodic,improved_UOB,3,67.24410210672731
clusters-movement,1,periodic,improved_UOB,4,66.75350214228729
clusters-movement,1,periodic,improved_UOB,5,66.74094496170021
clusters-movement,1,periodic,improved_UOB,6,66.44109560979442
clusters-movement,1,periodic,improved_UOB,7,66.42607514855717
clusters-movement,1,periodic,improved_UOB,8,66.11993928283412
clusters-movement,1,periodic,improved_UOB,9,66.14228090796544
clusters-movement,1,periodic,WEOB2,0,65.79387652377011
clusters-movement,1,periodic,WEOB2,1,65.73305153296626
clusters-movement,1,periodic,WEOB2,2,65.33325364952765
clusters-movement,1,periodic,WEOB2,3,67.24410210672731
clusters-movement,1,periodic,WEOB2,4,66.75350214228729
clusters-movement,1,periodic,WEOB2,5,66.74094496170021
clusters-movement,1,periodic,WEOB2,6,66.44109560979442
clusters-movement,1,periodic,WEOB2,7,66.42607514855717
clusters-movement,1,periodic,WEOB2,8,66.11993928283412
clusters-movement,1,periodic,WEOB2,9,66.14228090796544
clusters-movement,1,periodic,UOB,0,65.5980406486207
clusters-movement,1,periodic,UOB,1,65.52645628292404
clusters-movement,1,periodic,UOB,2,65.24149409761473
clusters-movement,1,periodic,UOB,3,67.19087336053744
clusters-movement,1,periodic,UOB,4,66.83184532857395
clusters-movement,1,periodic,UOB,5,66.64925717090571
clusters-movement,1,periodic,UOB,6,66.13122139324454
clusters-movement,1,periodic,UOB,7,66.15161184206855
clusters-movement,1,periodic,UOB,8,65.908117507694
clusters-movement,1,periodic,UOB,9,65.9260734777882
clusters-movement,1,periodic,RebalanceStream,0,58.14107887455899
clusters-movement,1,periodic,RebalanceStream,1,59.152675876135696
clusters-movement,1,periodic,RebalanceStream,2,57.66884150531816
clusters-movement,1,periodic,RebalanceStream,3,62.72776870877808
clusters-movement,1,periodic,RebalanceStream,4,57.81127538386751
clusters-movement,1,periodic,RebalanceStream,5,59.1609181519173
clusters-movement,1,periodic,RebalanceStream,6,57.94385730803451
clusters-movement,1,periodic,RebalanceStream,7,58.006388578801804
clusters-movement,1,periodic,RebalanceStream,8,58.664854269836134
clusters-movement,1,periodic,RebalanceStream,9,59.813194866946944
clusters-movement,2,incremental,improved_OOB,0,67.69442617468692
clusters-movement,2,incremental,improved_OOB,1,67.21429267182506
clusters-movement,2,incremental,improved_OOB,2,67.57131409033568
clusters-movement,2,incremental,improved_OOB,3,67.44884311972123
clusters-movement,2,incremental,improved_OOB,4,67.89096509497097
clusters-movement,2,incremental,improved_OOB,5,67.65468322581451
clusters-movement,2,incremental,improved_OOB,6,67.98059289879406
clusters-movement,2,incremental,improved_OOB,7,66.64261076131109
clusters-movement,2,incremental,improved_OOB,8,66.93259322933744
clusters-movement,2,incremental,improved_OOB,9,67.51817419662258
clusters-movement,2,incremental,WEOB1,0,67.58727174141696
clusters-movement,2,incremental,WEOB1,1,67.36883814780352
clusters-movement,2,incremental,WEOB1,2,67.6803147933937
clusters-movement,2,incremental,WEOB1,3,67.48176153425104
clusters-movement,2,incremental,WEOB1,4,68.06157941445944
clusters-movement,2,incremental,WEOB1,5,67.86549069069156
clusters-movement,2,incremental,WEOB1,6,68.07723807445089
clusters-movement,2,incremental,WEOB1,7,66.78998827849858
clusters-movement,2,incremental,WEOB1,8,67.05618330396649
clusters-movement,2,incremental,WEOB1,9,67.54881681055724
clusters-movement,2,incremental,CSMOTE,0,61.619796352869876
clusters-movement,2,incremental,CSMOTE,1,61.619796352869876
clusters-movement,2,incremental,CSMOTE,2,61.619796352869876
clusters-movement,2,incremental,CSMOTE,3,61.619796352869876
clusters-movement,2,incremental,CSMOTE,4,61.619796352869876
clusters-movement,2,incremental,CSMOTE,5,61.619796352869876
clusters-movement,2,incremental,CSMOTE,6,61.619796352869876
clusters-movement,2,incremental,CSMOTE,7,61.619796352869876
clusters-movement,2,incremental,CSMOTE,8,61.619796352869876
clusters-movement,2,incremental,CSMOTE,9,61.619796352869876
clusters-movement,2,incremental,OOB,0,67.78989508757631
clusters-movement,2,incremental,OOB,1,67.50831445520853
clusters-movement,2,incremental,OOB,2,67.69299680350153
clusters-movement,2,incremental,OOB,3,67.67627434064596
clusters-movement,2,incremental,OOB,4,67.90691180545775
clusters-movement,2,incremental,OOB,5,68.00504877211257
clusters-movement,2,incremental,OOB,6,68.06721688191809
clusters-movement,2,incremental,OOB,7,67.26248428827972
clusters-movement,2,incremental,OOB,8,67.33600595345462
clusters-movement,2,incremental,OOB,9,67.76158753169332
clusters-movement,2,incremental,ESOS_ELM,0,60.77821246382539
clusters-movement,2,incremental,ESOS_ELM,1,61.28095352046013
clusters-movement,2,incremental,ESOS_ELM,2,61.24419166959008
clusters-movement,2,incremental,ESOS_ELM,3,61.13585621947406
clusters-movement,2,incremental,ESOS_ELM,4,61.216865116205554
clusters-movement,2,incremental,ESOS_ELM,5,61.38443379929679
clusters-movement,2,incremental,ESOS_ELM,6,61.08015494910543
clusters-movement,2,incremental,ESOS_ELM,7,61.13448475699577
clusters-movement,2,incremental,ESOS_ELM,8,60.96269325970077
clusters-movement,2,incremental,ESOS_ELM,9,60.90674502088846
clusters-movement,2,incremental,improved_UOB,0,66.14228090796544
clusters-movement,2,incremental,improved_UOB,1,66.11993928283412
clusters-movement,2,incremental,improved_UOB,2,66.42607514855717
clusters-movement,2,incremental,improved_UOB,3,66.44109560979442
clusters-movement,2,incremental,improved_UOB,4,66.74094496170021
clusters-movement,2,incremental,improved_UOB,5,66.75350214228729
clusters-movement,2,incremental,improved_UOB,6,67.24410210672731
clusters-movement,2,incremental,improved_UOB,7,65.33325364952765
clusters-movement,2,incremental,improved_UOB,8,65.73305153296626
clusters-movement,2,incremental,improved_UOB,9,65.79387652377011
clusters-movement,2,incremental,WEOB2,0,66.14228090796544
clusters-movement,2,incremental,WEOB2,1,66.11993928283412
clusters-movement,2,incremental,WEOB2,2,66.42607514855717
clusters-movement,2,incremental,WEOB2,3,66.44109560979442
clusters-movement,2,incremental,WEOB2,4,66.74094496170021
clusters-movement,2,incremental,WEOB2,5,66.75350214228729
clusters-movement,2,incremental,WEOB2,6,67.24410210672731
clusters-movement,2,incremental,WEOB2,7,65.33325364952765
clusters-movement,2,incremental,WEOB2,8,65.73305153296626
clusters-movement,2,incremental,WEOB2,9,65.79387652377011
clusters-movement,2,incremental,UOB,0,65.9260734777882
clusters-movement,2,incremental,UOB,1,65.908117507694
clusters-movement,2,incremental,UOB,2,66.15161184206855
clusters-movement,2,incremental,UOB,3,66.13122139324454
clusters-movement,2,incremental,UOB,4,66.64925717090571
clusters-movement,2,incremental,UOB,5,66.83184532857395
clusters-movement,2,incremental,UOB,6,67.19087336053744
clusters-movement,2,incremental,UOB,7,65.24149409761473
clusters-movement,2,incremental,UOB,8,65.52645628292404
clusters-movement,2,incremental,UOB,9,65.5980406486207
clusters-movement,2,incremental,RebalanceStream,0,59.813194866946944
clusters-movement,2,incremental,RebalanceStream,1,58.664854269836134
clusters-movement,2,incremental,RebalanceStream,2,58.006388578801804
clusters-movement,2,incremental,RebalanceStream,3,57.94385730803451
clusters-movement,2,incremental,RebalanceStream,4,59.1609181519173
clusters-movement,2,incremental,RebalanceStream,5,57.81127538386751
clusters-movement,2,incremental,RebalanceStream,6,62.72776870877808
clusters-movement,2,incremental,RebalanceStream,7,57.66884150531816
clusters-movement,2,incremental,RebalanceStream,8,59.152675876135696
clusters-movement,2,incremental,RebalanceStream,9,58.14107887455899
clusters-movement,2,sudden,improved_OOB,0,67.07772900338739
clusters-movement,2,sudden,improved_OOB,1,66.96378011457821
clusters-movement,2,sudden,improved_OOB,2,66.61372519280663
clusters-movement,2,sudden,improved_OOB,3,67.25038130225906
clusters-movement,2,sudden,improved_OOB,4,66.78115905433356
clusters-movement,2,sudden,improved_OOB,5,65.88853337448076
clusters-movement,2,sudden,improved_OOB,6,67.14138624801915
clusters-movement,2,sudden,improved_OOB,7,67.53715759232831
clusters-movement,2,sudden,improved_OOB,8,66.77829041147021
