drift,unbalance,type,alg,Time,Mem
clusters-movement,4,periodic,WEOB2,14.693184666666667,505962905.6
clusters-movement,4,periodic,UOB,7.379074666666667,407606067.2
clusters-movement,4,periodic,RebalanceStream,30.218676333333335,2727449395.2
borderline,1,incremental,improved_OOB,10.251388333333333,491499861.3333333
borderline,1,incremental,WEOB1,13.457927666666668,524109265.45454544
borderline,1,incremental,CSMOTE,219.057318,1114137395.2
borderline,1,incremental,OOB,9.850964333333334,556887244.8
borderline,1,incremental,ESOS_ELM,280.74657982366665,5245206235.428572
borderline,1,incremental,improved_UOB,3.5532576666666666,303218688.0
borderline,1,incremental,WEOB2,26.722300666666666,524109265.45454544
borderline,1,incremental,UOB,4.6397623333333335,299100569.6
borderline,1,incremental,RebalanceStream,6.994346333333333,2655847628.8
borderline,1,sudden,improved_OOB,10.568677666666666,538834757.8181819
borderline,1,sudden,WEOB1,11.530692,501111714.90909094
borderline,1,sudden,CSMOTE,213.24237666666667,1338152550.4
borderline,1,sudden,OOB,11.878080666666667,551344537.6
borderline,1,sudden,ESOS_ELM,299.64853408333335,5326234230.153846
borderline,1,sudden,improved_UOB,3.4190503333333333,313479168.0
borderline,1,sudden,WEOB2,11.358662666666667,501111714.90909094
borderline,1,sudden,UOB,4.493731666666666,319193088.0
borderline,1,sudden,RebalanceStream,5.802551666666666,2535752908.8
borderline,1,periodic,improved_OOB,87.88686333333334,444110506.6666667
borderline,1,periodic,WEOB1,77.59317833333334,489431859.2
borderline,1,periodic,CSMOTE,221.693798,1103911321.6
borderline,1,periodic,OOB,84.58872966666667,525477478.4
borderline,1,periodic,ESOS_ELM,282.673209543,6007907123.2
borderline,1,periodic,improved_UOB,71.46883466666667,279224320.0
borderline,1,periodic,WEOB2,86.92399733333333,489431859.2
borderline,1,periodic,UOB,76.33222966666666,307693568.0
borderline,1,periodic,RebalanceStream,62.38706666666667,2315972198.4
borderline,2,incremental,improved_OOB,9.714632666666667,505981610.6666667
borderline,2,incremental,WEOB1,14.680392,619639603.2
borderline,2,incremental,CSMOTE,352.3911106666667,891267891.2
borderline,2,incremental,OOB,11.064905333333334,479988642.90909094
borderline,2,incremental,ESOS_ELM,270.215356832,5908444501.333333
borderline,2,incremental,improved_UOB,5.369960666666667,319555174.4
borderline,2,incremental,WEOB2,13.591316666666666,619639603.2
borderline,2,incremental,UOB,5.872246333333333,353436467.2
borderline,2,incremental,RebalanceStream,33.528000666666664,2824150220.8
borderline,2,sudden,improved_OOB,9.463567333333332,402967113.14285713
borderline,2,sudden,WEOB1,14.247453666666667,587759616.0
borderline,2,sudden,CSMOTE,377.5277223333333,971150950.4
borderline,2,sudden,OOB,10.697888333333333,583695974.4
borderline,2,sudden,ESOS_ELM,255.22553092433336,4241762596.571429
borderline,2,sudden,improved_UOB,5.3199646666666665,268620406.15384614
borderline,2,sudden,WEOB2,13.585675333333333,587759616.0
borderline,2,sudden,UOB,5.5594980000000005,350159257.6
borderline,2,sudden,RebalanceStream,33.653572,2559469158.4
borderline,2,periodic,improved_OOB,9.532666333333333,577329561.6
borderline,2,periodic,WEOB1,13.828993666666667,405112044.3076923
borderline,2,periodic,CSMOTE,377.93827933333336,1005226803.2
borderline,2,periodic,OOB,10.990324,538073907.2
borderline,2,periodic,ESOS_ELM,273.9678174823334,5402046779.076923
borderline,2,periodic,improved_UOB,5.25102,330633216.0
borderline,2,periodic,WEOB2,13.956491,405112044.3076923
borderline,2,periodic,UOB,5.510020999999999,318873600.0
borderline,2,periodic,RebalanceStream,33.15311566666667,2536984166.4
borderline,3,incremental,improved_OOB,11.312809999999999,529913297.45454544
borderline,3,incremental,WEOB1,16.450596333333333,544691293.0909091
borderline,3,incremental,CSMOTE,506.2631283333333,959296307.2
borderline,3,incremental,OOB,11.475955666666666,541163110.4
borderline,3,incremental,ESOS_ELM,255.66944187100003,4977514653.538462
borderline,3,incremental,improved_UOB,7.212445333333334,357970292.3636364
borderline,3,incremental,WEOB2,16.79928333333333,544691293.0909091
borderline,3,incremental,UOB,7.065339333333334,440564940.8
borderline,3,incremental,RebalanceStream,35.28605266666667,2818249113.6
borderline,3,sudden,improved_OOB,10.48117,484691968.0
borderline,3,sudden,WEOB1,15.495351999999999,499991347.2
borderline,3,sudden,CSMOTE,514.9012003333333,922526105.6
borderline,3,sudden,OOB,11.515804333333334,483611368.72727275
borderline,3,sudden,ESOS_ELM,251.30676894900003,5215257206.153846
borderline,3,sudden,improved_UOB,7.084851333333333,354009718.15384614
borderline,3,sudden,WEOB2,16.428877666666665,499991347.2
borderline,3,sudden,UOB,7.650852,359952011.6363636
borderline,3,sudden,RebalanceStream,36.67589066666667,2717536256.0
borderline,3,periodic,improved_OOB,10.521676000000001,373382852.9230769
borderline,3,periodic,WEOB1,15.167851666666666,442772014.54545456
borderline,3,periodic,CSMOTE,501.40322,977448550.4
borderline,3,periodic,OOB,11.884092,491880857.6
borderline,3,periodic,ESOS_ELM,244.4787840616667,5142880256.0
borderline,3,periodic,improved_UOB,7.213428666666666,354575018.6666667
borderline,3,periodic,WEOB2,16.797582000000002,442772014.54545456
borderline,3,periodic,UOB,7.496599,464427417.6
borderline,3,periodic,RebalanceStream,36.41499966666667,1878846464.0
borderline,4,incremental,improved_OOB,8.867512333333334,426999063.27272725
borderline,4,incremental,WEOB1,16.033062,474491699.2
borderline,4,incremental,CSMOTE,581.449417,1044320256.0
borderline,4,incremental,OOB,8.817821666666667,416274022.4
borderline,4,incremental,ESOS_ELM,237.70051664133334,5522593634.461538
borderline,4,incremental,improved_UOB,7.022229666666667,352675052.3076923
borderline,4,incremental,WEOB2,15.967181000000002,474491699.2
borderline,4,incremental,UOB,9.081523,478375116.8
borderline,4,incremental,RebalanceStream,33.49380033333333,2191931578.181818
borderline,4,sudden,improved_OOB,8.556371333333333,609806745.6
borderline,4,sudden,WEOB1,16.904515333333332,432324980.3636364
borderline,4,sudden,CSMOTE,639.3979686666667,869512806.4
borderline,4,sudden,OOB,8.857096,506166067.2
borderline,4,sudden,ESOS_ELM,238.05615863100002,3748730722.4615383
borderline,4,sudden,improved_UOB,6.740742999999999,373052881.45454544
borderline,4,sudden,WEOB2,15.860103,432324980.3636364
borderline,4,sudden,UOB,9.239902,481570406.4
borderline,4,sudden,RebalanceStream,31.555876666666663,2493436723.2
borderline,4,periodic,improved_OOB,8.437500666666667,521876684.8
borderline,4,periodic,WEOB1,16.430687666666667,428110196.3636364
borderline,4,periodic,CSMOTE,624.2321579999999,1116599500.8
borderline,4,periodic,OOB,8.795277,523191500.8
borderline,4,periodic,ESOS_ELM,247.88585510833332,4732528298.666667
borderline,4,periodic,improved_UOB,7.002039,439457792.0
borderline,4,periodic,WEOB2,16.445611333333336,428110196.3636364
borderline,4,periodic,UOB,9.223082333333332,379043840.0
borderline,4,periodic,RebalanceStream,30.425886666666667,2540041011.2
