instances,drift,unbalance,type,alg,Kappa
90000,sea_P(y),3,incremental,improved_UOB,60.9157965322349
95000,sea_P(y),3,incremental,improved_UOB,61.034714070098936
100000,sea_P(y),3,incremental,improved_UOB,61.18067978533095
5000,sea_P(y),3,incremental,WEOB2,55.537392725786674
10000,sea_P(y),3,incremental,WEOB2,59.01473854229762
15000,sea_P(y),3,incremental,WEOB2,61.19784656796769
20000,sea_P(y),3,incremental,WEOB2,61.97586418490489
25000,sea_P(y),3,incremental,WEOB2,62.897150343924025
30000,sea_P(y),3,incremental,WEOB2,63.43516632722334
35000,sea_P(y),3,incremental,WEOB2,64.11569574579526
40000,sea_P(y),3,incremental,WEOB2,64.56320553239094
45000,sea_P(y),3,incremental,WEOB2,64.89781121131101
50000,sea_P(y),3,incremental,WEOB2,67.71441400987875
55000,sea_P(y),3,incremental,WEOB2,66.3356504468719
60000,sea_P(y),3,incremental,WEOB2,60.609993510707355
65000,sea_P(y),3,incremental,WEOB2,60.11291929591498
70000,sea_P(y),3,incremental,WEOB2,59.25761280284509
75000,sea_P(y),3,incremental,WEOB2,59.87250461331989
80000,sea_P(y),3,incremental,WEOB2,59.965198768571824
85000,sea_P(y),3,incremental,WEOB2,60.252119589468975
90000,sea_P(y),3,incremental,WEOB2,60.26439314110549
95000,sea_P(y),3,incremental,WEOB2,60.271675331209096
100000,sea_P(y),3,incremental,WEOB2,60.38312462731069
5000,sea_P(y),3,incremental,UOB,59.25623212096444
10000,sea_P(y),3,incremental,UOB,62.467191601049876
15000,sea_P(y),3,incremental,UOB,64.11843876177659
20000,sea_P(y),3,incremental,UOB,64.30762937205974
25000,sea_P(y),3,incremental,UOB,64.93612839829677
30000,sea_P(y),3,incremental,UOB,65.21384928716905
35000,sea_P(y),3,incremental,UOB,65.67537682593262
40000,sea_P(y),3,incremental,UOB,65.99206752771282
45000,sea_P(y),3,incremental,UOB,66.19386414102506
50000,sea_P(y),3,incremental,UOB,67.40008980691515
55000,sea_P(y),3,incremental,UOB,66.2859980139027
60000,sea_P(y),3,incremental,UOB,60.73977936404934
65000,sea_P(y),3,incremental,UOB,59.91364995018266
70000,sea_P(y),3,incremental,UOB,59.03534118693044
75000,sea_P(y),3,incremental,UOB,59.503439020298615
80000,sea_P(y),3,incremental,UOB,59.75103734439832
85000,sea_P(y),3,incremental,UOB,60.10709504685407
90000,sea_P(y),3,incremental,UOB,60.11112175495737
95000,sea_P(y),3,incremental,UOB,60.07881938621496
100000,sea_P(y),3,incremental,UOB,60.08497316636851
5000,sea_P(y),3,incremental,CSMOTE,56.885982836125876
10000,sea_P(y),3,incremental,CSMOTE,60.20593579648697
15000,sea_P(y),3,incremental,CSMOTE,62.28802153432033
20000,sea_P(y),3,incremental,CSMOTE,62.71221108611168
25000,sea_P(y),3,incremental,CSMOTE,63.65050769734686
30000,sea_P(y),3,incremental,CSMOTE,64.05295315682281
35000,sea_P(y),3,incremental,CSMOTE,64.7034860036082
40000,sea_P(y),3,incremental,CSMOTE,65.06152750940711
45000,sea_P(y),3,incremental,CSMOTE,65.2739384601441
50000,sea_P(y),3,incremental,CSMOTE,67.13066906151776
55000,sea_P(y),3,incremental,CSMOTE,66.18669314796425
60000,sea_P(y),3,incremental,CSMOTE,60.41531473069436
65000,sea_P(y),3,incremental,CSMOTE,44.935237462637026
70000,sea_P(y),3,incremental,CSMOTE,36.963769726605896
75000,sea_P(y),3,incremental,CSMOTE,33.618520382486174
80000,sea_P(y),3,incremental,CSMOTE,29.955829206264234
85000,sea_P(y),3,incremental,CSMOTE,28.85988398036589
90000,sea_P(y),3,incremental,CSMOTE,27.512213813583706
95000,sea_P(y),3,incremental,CSMOTE,27.49454972329365
100000,sea_P(y),3,incremental,CSMOTE,27.53428741800834
5000,sea_P(y),3,incremental,RebalanceStream,49.20310584389046
10000,sea_P(y),3,incremental,RebalanceStream,56.309307490409836
15000,sea_P(y),3,incremental,RebalanceStream,59.717362045760424
20000,sea_P(y),3,incremental,RebalanceStream,60.92247903456739
25000,sea_P(y),3,incremental,RebalanceStream,62.28300032754669
30000,sea_P(y),3,incremental,RebalanceStream,62.987101154107265
35000,sea_P(y),3,incremental,RebalanceStream,63.78979223651284
40000,sea_P(y),3,incremental,RebalanceStream,64.3038747076172
45000,sea_P(y),3,incremental,RebalanceStream,64.66669687769068
50000,sea_P(y),3,incremental,RebalanceStream,67.8940278401437
55000,sea_P(y),3,incremental,RebalanceStream,66.73286991062561
60000,sea_P(y),3,incremental,RebalanceStream,61.38870863075924
65000,sea_P(y),3,incremental,RebalanceStream,60.97641979408833
70000,sea_P(y),3,incremental,RebalanceStream,60.680151144698826
75000,sea_P(y),3,incremental,RebalanceStream,61.36554269417884
80000,sea_P(y),3,incremental,RebalanceStream,61.63833489492707
85000,sea_P(y),3,incremental,RebalanceStream,62.01472556894241
90000,sea_P(y),3,incremental,RebalanceStream,62.12280869815116
95000,sea_P(y),3,incremental,RebalanceStream,62.191849740063745
100000,sea_P(y),3,incremental,RebalanceStream,62.23166368515204
5000,sea_P(y),3,sudden,improved_OOB,58.47977114834488
10000,sea_P(y),3,sudden,improved_OOB,61.80092873006258
15000,sea_P(y),3,sudden,improved_OOB,63.59353970390309
20000,sea_P(y),3,sudden,improved_OOB,63.99059112292902
25000,sea_P(y),3,sudden,improved_OOB,64.7203341249693
30000,sea_P(y),3,sudden,improved_OOB,65.02138638060968
35000,sea_P(y),3,sudden,improved_OOB,65.6366387337058
40000,sea_P(y),3,sudden,improved_OOB,65.9482539521171
45000,sea_P(y),3,sudden,improved_OOB,66.30518277529256
50000,sea_P(y),3,sudden,improved_OOB,66.64366322968253
55000,sea_P(y),3,sudden,improved_OOB,62.823834196891184
60000,sea_P(y),3,sudden,improved_OOB,63.01911667765329
65000,sea_P(y),3,sudden,improved_OOB,62.8698553948832
70000,sea_P(y),3,sudden,improved_OOB,62.303577398863254
75000,sea_P(y),3,sudden,improved_OOB,62.745098039215705
80000,sea_P(y),3,sudden,improved_OOB,62.773559624832515
85000,sea_P(y),3,sudden,improved_OOB,62.9977029096478
90000,sea_P(y),3,sudden,improved_OOB,63.07976180491487
95000,sea_P(y),3,sudden,improved_OOB,63.06682577565634
100000,sea_P(y),3,sudden,improved_OOB,63.138465668836815
5000,sea_P(y),3,sudden,WEOB1,59.215365753984464
10000,sea_P(y),3,sudden,WEOB1,62.64889965677365
15000,sea_P(y),3,sudden,WEOB1,64.185733512786
20000,sea_P(y),3,sudden,WEOB1,64.42012681529965
25000,sea_P(y),3,sudden,WEOB1,65.05609696175578
30000,sea_P(y),3,sudden,WEOB1,65.32011677642744
35000,sea_P(y),3,sudden,WEOB1,65.82867783985103
40000,sea_P(y),3,sudden,WEOB1,66.11599654348602
45000,sea_P(y),3,sudden,WEOB1,66.4362206859157
50000,sea_P(y),3,sudden,WEOB1,66.75326784119511
55000,sea_P(y),3,sudden,WEOB1,62.43523316062176
60000,sea_P(y),3,sudden,WEOB1,62.68951878707979
65000,sea_P(y),3,sudden,WEOB1,62.558398220244726
70000,sea_P(y),3,sudden,WEOB1,61.91909060514878
75000,sea_P(y),3,sudden,WEOB1,62.30190706419553
80000,sea_P(y),3,sudden,WEOB1,62.349263063867774
85000,sea_P(y),3,sudden,WEOB1,62.55742725880553
90000,sea_P(y),3,sudden,WEOB1,62.584919902709075
95000,sea_P(y),3,sudden,WEOB1,62.56712410501192
100000,sea_P(y),3,sudden,WEOB1,62.63507617960936
5000,sea_P(y),3,sudden,OOB,59.25623212096444
10000,sea_P(y),3,sudden,OOB,62.467191601049876
15000,sea_P(y),3,sudden,OOB,64.11843876177659
20000,sea_P(y),3,sudden,OOB,64.30762937205974
25000,sea_P(y),3,sudden,OOB,64.94144623699945
30000,sea_P(y),3,sudden,OOB,65.21827686876233
35000,sea_P(y),3,sudden,OOB,65.68901303538176
40000,sea_P(y),3,sudden,OOB,66.00925125806943
45000,sea_P(y),3,sudden,OOB,66.33229406714564
50000,sea_P(y),3,sudden,OOB,66.61930664934643
55000,sea_P(y),3,sudden,OOB,61.075129533678776
60000,sea_P(y),3,sudden,OOB,61.5359261700725
65000,sea_P(y),3,sudden,OOB,61.06785317018908
70000,sea_P(y),3,sudden,OOB,60.5483116014711
75000,sea_P(y),3,sudden,OOB,61.02605425731939
80000,sea_P(y),3,sudden,OOB,61.07637338097366
85000,sea_P(y),3,sudden,OOB,61.37059724349159
90000,sea_P(y),3,sudden,OOB,61.4107187788308
95000,sea_P(y),3,sudden,OOB,61.37380668257755
100000,sea_P(y),3,sudden,OOB,61.47392442445802
5000,sea_P(y),3,sudden,ESOS_ELM,-3.1467102574581287
10000,sea_P(y),3,sudden,ESOS_ELM,-1.3123359580052618
15000,sea_P(y),3,sudden,ESOS_ELM,21.31628532974427
20000,sea_P(y),3,sudden,ESOS_ELM,31.169973409695235
25000,sea_P(y),3,sudden,ESOS_ELM,37.86831545327983
30000,sea_P(y),3,sudden,ESOS_ELM,42.38576957023559
35000,sea_P(y),3,sudden,ESOS_ELM,45.70996275605215
40000,sea_P(y),3,sudden,ESOS_ELM,48.09281756722412
45000,sea_P(y),3,sudden,ESOS_ELM,50.05964484207672
50000,sea_P(y),3,sudden,ESOS_ELM,51.71673297069092
55000,sea_P(y),3,sudden,ESOS_ELM,52.9922279792746
60000,sea_P(y),3,sudden,ESOS_ELM,53.33223467369809
65000,sea_P(y),3,sudden,ESOS_ELM,53.27252502780868
70000,sea_P(y),3,sudden,ESOS_ELM,52.910397860247414
75000,sea_P(y),3,sudden,ESOS_ELM,53.251410153102334
80000,sea_P(y),3,sudden,ESOS_ELM,53.31174631531934
85000,sea_P(y),3,sudden,ESOS_ELM,53.75765696784074
90000,sea_P(y),3,sudden,ESOS_ELM,53.94363834605383
95000,sea_P(y),3,sudden,ESOS_ELM,53.90960620525059
100000,sea_P(y),3,sudden,ESOS_ELM,54.057990469159016
5000,sea_P(y),3,sudden,improved_UOB,58.76583571720472
10000,sea_P(y),3,sudden,improved_UOB,62.08358570563295
15000,sea_P(y),3,sudden,improved_UOB,63.755047106325705
20000,sea_P(y),3,sudden,improved_UOB,64.0314992841072
25000,sea_P(y),3,sudden,improved_UOB,64.6957661125215
30000,sea_P(y),3,sudden,improved_UOB,64.99422907189899
35000,sea_P(y),3,sudden,improved_UOB,65.50861266294227
40000,sea_P(y),3,sudden,improved_UOB,65.7754282519189
45000,sea_P(y),3,sudden,improved_UOB,66.11992228096335
50000,sea_P(y),3,sudden,improved_UOB,66.4163351465454
55000,sea_P(y),3,sudden,improved_UOB,62.24093264248703
60000,sea_P(y),3,sudden,improved_UOB,62.228081740276835
65000,sea_P(y),3,sudden,improved_UOB,61.80200222469408
70000,sea_P(y),3,sudden,improved_UOB,61.066532932129704
75000,sea_P(y),3,sudden,improved_UOB,61.37523502551706
80000,sea_P(y),3,sudden,improved_UOB,61.35551585529255
85000,sea_P(y),3,sudden,improved_UOB,61.56202143950996
90000,sea_P(y),3,sudden,improved_UOB,61.553300343873175
95000,sea_P(y),3,sudden,improved_UOB,61.5453460620525
100000,sea_P(y),3,sudden,improved_UOB,61.58802604201624
5000,sea_P(y),3,sudden,WEOB2,55.537392725786674
10000,sea_P(y),3,sudden,WEOB2,59.01473854229762
15000,sea_P(y),3,sudden,WEOB2,61.19784656796769
20000,sea_P(y),3,sudden,WEOB2,61.97586418490489
25000,sea_P(y),3,sudden,WEOB2,62.89411186635003
30000,sea_P(y),3,sudden,WEOB2,63.425894493855665
35000,sea_P(y),3,sudden,WEOB2,64.12360335195532
40000,sea_P(y),3,sudden,WEOB2,64.58598078584863
45000,sea_P(y),3,sudden,WEOB2,65.00835931498806
50000,sea_P(y),3,sudden,WEOB2,65.37712105220429
55000,sea_P(y),3,sudden,WEOB2,60.29792746113988
60000,sea_P(y),3,sudden,WEOB2,60.11865524060646
65000,sea_P(y),3,sudden,WEOB2,59.7775305895439
70000,sea_P(y),3,sudden,WEOB2,59.12738214643933
75000,sea_P(y),3,sudden,WEOB2,59.58904109589041
80000,sea_P(y),3,sudden,WEOB2,59.68066100937919
85000,sea_P(y),3,sudden,WEOB2,59.97320061255742
90000,sea_P(y),3,sudden,WEOB2,60.09393608991026
95000,sea_P(y),3,sudden,WEOB2,60.09844868735081
100000,sea_P(y),3,sudden,WEOB2,60.21209477146117
5000,sea_P(y),3,sudden,UOB,59.25623212096444
10000,sea_P(y),3,sudden,UOB,62.467191601049876
15000,sea_P(y),3,sudden,UOB,64.11843876177659
20000,sea_P(y),3,sudden,UOB,64.30762937205974
25000,sea_P(y),3,sudden,UOB,64.94144623699945
30000,sea_P(y),3,sudden,UOB,65.21827686876233
35000,sea_P(y),3,sudden,UOB,65.68901303538176
40000,sea_P(y),3,sudden,UOB,66.00925125806943
45000,sea_P(y),3,sudden,UOB,66.33229406714564
50000,sea_P(y),3,sudden,UOB,66.60712835917839
55000,sea_P(y),3,sudden,UOB,61.26943005181347
60000,sea_P(y),3,sudden,UOB,60.8767303889255
65000,sea_P(y),3,sudden,UOB,60.333704115684085
70000,sea_P(y),3,sudden,UOB,59.495152123035794
75000,sea_P(y),3,sudden,UOB,59.88450174590382
80000,sea_P(y),3,sudden,UOB,59.870477891916025
85000,sea_P(y),3,sudden,UOB,60.06891271056661
90000,sea_P(y),3,sudden,UOB,60.077161788140565
95000,sea_P(y),3,sudden,UOB,60.09844868735081
100000,sea_P(y),3,sudden,UOB,60.17853547217935
5000,sea_P(y),3,sudden,CSMOTE,56.885982836125876
10000,sea_P(y),3,sudden,CSMOTE,60.20593579648697
15000,sea_P(y),3,sudden,CSMOTE,62.28802153432033
20000,sea_P(y),3,sudden,CSMOTE,62.71221108611168
25000,sea_P(y),3,sudden,CSMOTE,63.6557202522316
30000,sea_P(y),3,sudden,CSMOTE,64.07088057573493
35000,sea_P(y),3,sudden,CSMOTE,64.7288175046555
40000,sea_P(y),3,sudden,CSMOTE,65.15020586590757
45000,sea_P(y),3,sudden,CSMOTE,65.47828837377436
50000,sea_P(y),3,sudden,CSMOTE,65.79524234797437
55000,sea_P(y),3,sudden,CSMOTE,58.16062176165802
60000,sea_P(y),3,sudden,CSMOTE,58.43770599868162
65000,sea_P(y),3,sudden,CSMOTE,58.90989988876528
70000,sea_P(y),3,sudden,CSMOTE,58.89334670678704
75000,sea_P(y),3,sudden,CSMOTE,57.896857373086206
80000,sea_P(y),3,sudden,CSMOTE,57.01205895489058
85000,sea_P(y),3,sudden,CSMOTE,57.43683001531393
90000,sea_P(y),3,sudden,CSMOTE,57.59456512622664
95000,sea_P(y),3,sudden,CSMOTE,57.80877088305489
100000,sea_P(y),3,sudden,CSMOTE,57.90992684072758
5000,sea_P(y),3,sudden,RebalanceStream,49.20310584389046
10000,sea_P(y),3,sudden,RebalanceStream,56.309307490409836
15000,sea_P(y),3,sudden,RebalanceStream,59.717362045760424
20000,sea_P(y),3,sudden,RebalanceStream,60.92247903456739
25000,sea_P(y),3,sudden,RebalanceStream,62.288100892637786
30000,sea_P(y),3,sudden,RebalanceStream,62.98458822730667
35000,sea_P(y),3,sudden,RebalanceStream,63.80353817504657
40000,sea_P(y),3,sudden,RebalanceStream,64.31657601789254
45000,sea_P(y),3,sudden,RebalanceStream,64.78695043152139
50000,sea_P(y),3,sudden,RebalanceStream,65.24721929041162
55000,sea_P(y),3,sudden,RebalanceStream,61.787564766839374
60000,sea_P(y),3,sudden,RebalanceStream,62.09624258404746
65000,sea_P(y),3,sudden,RebalanceStream,61.75750834260289
70000,sea_P(y),3,sudden,RebalanceStream,61.300568371782006
75000,sea_P(y),3,sudden,RebalanceStream,61.657265645984424
80000,sea_P(y),3,sudden,RebalanceStream,61.71281822242075
85000,sea_P(y),3,sudden,RebalanceStream,61.916156202143966
90000,sea_P(y),3,sudden,RebalanceStream,62.03136794430931
95000,sea_P(y),3,sudden,RebalanceStream,62.13454653937946
100000,sea_P(y),3,sudden,RebalanceStream,62.15182226995101
5000,sea_P(y),2,sudden,improved_OOB,58.47977114834488
10000,sea_P(y),2,sudden,improved_OOB,61.80092873006258
15000,sea_P(y),2,sudden,improved_OOB,63.59353970390309
20000,sea_P(y),2,sudden,improved_OOB,63.99059112292902
25000,sea_P(y),2,sudden,improved_OOB,64.7203341249693
30000,sea_P(y),2,sudden,improved_OOB,65.02138638060968
35000,sea_P(y),2,sudden,improved_OOB,65.6366387337058
40000,sea_P(y),2,sudden,improved_OOB,65.9482539521171
45000,sea_P(y),2,sudden,improved_OOB,66.30518277529256
50000,sea_P(y),2,sudden,improved_OOB,66.64366322968253
55000,sea_P(y),2,sudden,improved_OOB,55.12333965844401
60000,sea_P(y),2,sudden,improved_OOB,55.394990366088635
65000,sea_P(y),2,sudden,improved_OOB,54.83131346216838
70000,sea_P(y),2,sudden,improved_OOB,54.94695287441398
75000,sea_P(y),2,sudden,improved_OOB,55.027821939586616
80000,sea_P(y),2,sudden,improved_OOB,54.643808255659124
85000,sea_P(y),2,sudden,improved_OOB,55.09590609791013
90000,sea_P(y),2,sudden,improved_OOB,54.98933099033512
95000,sea_P(y),2,sudden,improved_OOB,55.29188948306596
100000,sea_P(y),2,sudden,improved_OOB,55.41708542713566
5000,sea_P(y),2,sudden,WEOB1,59.215365753984464
10000,sea_P(y),2,sudden,WEOB1,62.64889965677365
15000,sea_P(y),2,sudden,WEOB1,64.185733512786
20000,sea_P(y),2,sudden,WEOB1,64.42012681529965
25000,sea_P(y),2,sudden,WEOB1,65.05609696175578
30000,sea_P(y),2,sudden,WEOB1,65.32011677642744
35000,sea_P(y),2,sudden,WEOB1,65.82867783985103
40000,sea_P(y),2,sudden,WEOB1,66.11599654348602
45000,sea_P(y),2,sudden,WEOB1,66.4362206859157
50000,sea_P(y),2,sudden,WEOB1,66.75326784119511
55000,sea_P(y),2,sudden,WEOB1,54.55407969639468
60000,sea_P(y),2,sudden,WEOB1,54.47976878612717
65000,sea_P(y),2,sudden,WEOB1,54.04520144120535
70000,sea_P(y),2,sudden,WEOB1,53.93535652603008
75000,sea_P(y),2,sudden,WEOB1,53.87519872813989
80000,sea_P(y),2,sudden,WEOB1,53.57856191744344
85000,sea_P(y),2,sudden,WEOB1,54.022330375035764
90000,sea_P(y),2,sudden,WEOB1,53.909878247772056
95000,sea_P(y),2,sudden,WEOB1,54.255793226381456
100000,sea_P(y),2,sudden,WEOB1,54.33165829145729
5000,sea_P(y),2,sudden,OOB,59.25623212096444
10000,sea_P(y),2,sudden,OOB,62.467191601049876
15000,sea_P(y),2,sudden,OOB,64.11843876177659
20000,sea_P(y),2,sudden,OOB,64.30762937205974
25000,sea_P(y),2,sudden,OOB,64.94144623699945
30000,sea_P(y),2,sudden,OOB,65.21827686876233
35000,sea_P(y),2,sudden,OOB,65.68901303538176
40000,sea_P(y),2,sudden,OOB,66.00925125806943
45000,sea_P(y),2,sudden,OOB,66.33229406714564
50000,sea_P(y),2,sudden,OOB,66.61930664934643
55000,sea_P(y),2,sudden,OOB,53.889943074003796
60000,sea_P(y),2,sudden,OOB,52.64932562620423
65000,sea_P(y),2,sudden,OOB,52.276449394038664
70000,sea_P(y),2,sudden,OOB,52.208240809277086
75000,sea_P(y),2,sudden,OOB,52.34499205087441
80000,sea_P(y),2,sudden,OOB,52.24700399467376
85000,sea_P(y),2,sudden,OOB,52.619524763813374
90000,sea_P(y),2,sudden,OOB,52.55428643153003
95000,sea_P(y),2,sudden,OOB,52.941176470588246
100000,sea_P(y),2,sudden,OOB,53.216080402010064
5000,sea_P(y),2,sudden,ESOS_ELM,-3.1467102574581287
10000,sea_P(y),2,sudden,ESOS_ELM,-1.3123359580052618
15000,sea_P(y),2,sudden,ESOS_ELM,21.309555854643328
20000,sea_P(y),2,sudden,ESOS_ELM,31.20679075475557
25000,sea_P(y),2,sudden,ESOS_ELM,37.96576856932274
30000,sea_P(y),2,sudden,ESOS_ELM,42.43261592776156
35000,sea_P(y),2,sudden,ESOS_ELM,45.73091247672254
40000,sea_P(y),2,sudden,ESOS_ELM,48.08010979515071
45000,sea_P(y),2,sudden,ESOS_ELM,50.00994080701278
50000,sea_P(y),2,sudden,ESOS_ELM,51.65787123487862
55000,sea_P(y),2,sudden,ESOS_ELM,37.06831119544591
60000,sea_P(y),2,sudden,ESOS_ELM,37.210982658959544
65000,sea_P(y),2,sudden,ESOS_ELM,35.32590894202424
70000,sea_P(y),2,sudden,ESOS_ELM,36.54330125832716
75000,sea_P(y),2,sudden,ESOS_ELM,36.80643879173293
80000,sea_P(y),2,sudden,ESOS_ELM,36.652796271637825
85000,sea_P(y),2,sudden,ESOS_ELM,36.98396793587176
90000,sea_P(y),2,sudden,ESOS_ELM,37.20220911258943
95000,sea_P(y),2,sudden,ESOS_ELM,37.37410873440286
100000,sea_P(y),2,sudden,ESOS_ELM,37.728643216080386
5000,sea_P(y),2,sudden,improved_UOB,58.76583571720472
10000,sea_P(y),2,sudden,improved_UOB,62.08358570563295
15000,sea_P(y),2,sudden,improved_UOB,63.755047106325705
20000,sea_P(y),2,sudden,improved_UOB,64.0314992841072
25000,sea_P(y),2,sudden,improved_UOB,64.6957661125215
30000,sea_P(y),2,sudden,improved_UOB,64.99422907189899
35000,sea_P(y),2,sudden,improved_UOB,65.50861266294227
40000,sea_P(y),2,sudden,improved_UOB,65.7754282519189
45000,sea_P(y),2,sudden,improved_UOB,66.11992228096335
50000,sea_P(y),2,sudden,improved_UOB,66.4163351465454
55000,sea_P(y),2,sudden,improved_UOB,53.60531309297913
60000,sea_P(y),2,sudden,improved_UOB,53.03468208092484
65000,sea_P(y),2,sudden,improved_UOB,52.276449394038664
70000,sea_P(y),2,sudden,improved_UOB,51.936836910930154
75000,sea_P(y),2,sudden,improved_UOB,51.68918918918921
80000,sea_P(y),2,sudden,improved_UOB,51.49800266311587
85000,sea_P(y),2,sudden,improved_UOB,51.77497852848556
90000,sea_P(y),2,sudden,improved_UOB,51.537592569348575
95000,sea_P(y),2,sudden,improved_UOB,51.80481283422462
100000,sea_P(y),2,sudden,improved_UOB,51.78894472361806
5000,sea_P(y),2,sudden,WEOB2,55.537392725786674
10000,sea_P(y),2,sudden,WEOB2,59.01473854229762
15000,sea_P(y),2,sudden,WEOB2,61.19784656796769
20000,sea_P(y),2,sudden,WEOB2,61.97586418490489
25000,sea_P(y),2,sudden,WEOB2,62.89411186635003
30000,sea_P(y),2,sudden,WEOB2,63.425894493855665
35000,sea_P(y),2,sudden,WEOB2,64.12360335195532
40000,sea_P(y),2,sudden,WEOB2,64.58598078584863
45000,sea_P(y),2,sudden,WEOB2,65.00835931498806
50000,sea_P(y),2,sudden,WEOB2,65.37712105220429
55000,sea_P(y),2,sudden,WEOB2,51.61290322580646
60000,sea_P(y),2,sudden,WEOB2,50.57803468208091
65000,sea_P(y),2,sudden,WEOB2,49.55781198820831
70000,sea_P(y),2,sudden,WEOB2,49.83962496915864
75000,sea_P(y),2,sudden,WEOB2,49.72178060413358
80000,sea_P(y),2,sudden,WEOB2,49.53395472703064
85000,sea_P(y),2,sudden,WEOB2,49.856856570283405
90000,sea_P(y),2,sudden,WEOB2,49.78034391866447
95000,sea_P(y),2,sudden,WEOB2,50.21167557932263
100000,sea_P(y),2,sudden,WEOB2,50.19095477386934
5000,sea_P(y),2,sudden,UOB,59.25623212096444
10000,sea_P(y),2,sudden,UOB,62.467191601049876
15000,sea_P(y),2,sudden,UOB,64.11843876177659
20000,sea_P(y),2,sudden,UOB,64.30762937205974
25000,sea_P(y),2,sudden,UOB,64.94144623699945
30000,sea_P(y),2,sudden,UOB,65.21827686876233
35000,sea_P(y),2,sudden,UOB,65.68901303538176
40000,sea_P(y),2,sudden,UOB,66.00925125806943
45000,sea_P(y),2,sudden,UOB,66.33229406714564
50000,sea_P(y),2,sudden,UOB,66.60712835917839
55000,sea_P(y),2,sudden,UOB,52.46679316888047
60000,sea_P(y),2,sudden,UOB,51.685934489402726
65000,sea_P(y),2,sudden,UOB,50.40943334425157
70000,sea_P(y),2,sudden,UOB,49.98766345916602
