instances,drift,unbalance,type,alg,Fscore_min
75000,appearing-clusters,4,incremental,WEOB1,43.488515752232274
80000,appearing-clusters,4,incremental,WEOB1,43.597328671955545
85000,appearing-clusters,4,incremental,WEOB1,43.58470269668755
90000,appearing-clusters,4,incremental,WEOB1,43.6429272617879
95000,appearing-clusters,4,incremental,WEOB1,43.73600862283393
100000,appearing-clusters,4,incremental,WEOB1,43.722688663033345
5000,appearing-clusters,4,incremental,CSMOTE,46.043165467625904
10000,appearing-clusters,4,incremental,CSMOTE,46.44560791157651
15000,appearing-clusters,4,incremental,CSMOTE,46.69065873885152
20000,appearing-clusters,4,incremental,CSMOTE,46.731334509112294
25000,appearing-clusters,4,incremental,CSMOTE,46.801710767495415
30000,appearing-clusters,4,incremental,CSMOTE,46.88582677165355
35000,appearing-clusters,4,incremental,CSMOTE,46.90568081792945
40000,appearing-clusters,4,incremental,CSMOTE,46.975985769344796
45000,appearing-clusters,4,incremental,CSMOTE,47.047498483529814
50000,appearing-clusters,4,incremental,CSMOTE,47.68098159509203
55000,appearing-clusters,4,incremental,CSMOTE,47.484543581040136
60000,appearing-clusters,4,incremental,CSMOTE,42.39401496259352
65000,appearing-clusters,4,incremental,CSMOTE,42.12598425196849
70000,appearing-clusters,4,incremental,CSMOTE,42.30463154544008
75000,appearing-clusters,4,incremental,CSMOTE,42.53939934582218
80000,appearing-clusters,4,incremental,CSMOTE,42.68096768096768
85000,appearing-clusters,4,incremental,CSMOTE,42.717463285419335
90000,appearing-clusters,4,incremental,CSMOTE,42.79984088046144
95000,appearing-clusters,4,incremental,CSMOTE,42.96971971249604
100000,appearing-clusters,4,incremental,CSMOTE,43.007064605303576
5000,appearing-clusters,4,incremental,OOB,46.51898734177216
10000,appearing-clusters,4,incremental,OOB,46.56391238845753
15000,appearing-clusters,4,incremental,OOB,46.734725685785534
20000,appearing-clusters,4,incremental,OOB,46.81025881800576
25000,appearing-clusters,4,incremental,OOB,46.940214326001126
30000,appearing-clusters,4,incremental,OOB,47.04445145018916
35000,appearing-clusters,4,incremental,OOB,47.104299471042985
40000,appearing-clusters,4,incremental,OOB,47.1829311779389
45000,appearing-clusters,4,incremental,OOB,47.253880529920416
50000,appearing-clusters,4,incremental,OOB,47.79936070813868
55000,appearing-clusters,4,incremental,OOB,47.56171713486562
60000,appearing-clusters,4,incremental,OOB,43.417366946778714
65000,appearing-clusters,4,incremental,OOB,43.41023298309731
70000,appearing-clusters,4,incremental,OOB,43.59491778774291
75000,appearing-clusters,4,incremental,OOB,43.68100923631448
80000,appearing-clusters,4,incremental,OOB,43.81273914022057
85000,appearing-clusters,4,incremental,OOB,43.82177479492917
90000,appearing-clusters,4,incremental,OOB,43.89048073861829
95000,appearing-clusters,4,incremental,OOB,43.9827682045581
100000,appearing-clusters,4,incremental,OOB,43.95409107737874
5000,appearing-clusters,4,incremental,ESOS_ELM,0.0
10000,appearing-clusters,4,incremental,ESOS_ELM,0.0
15000,appearing-clusters,4,incremental,ESOS_ELM,23.429647549241043
20000,appearing-clusters,4,incremental,ESOS_ELM,30.051121739290704
25000,appearing-clusters,4,incremental,ESOS_ELM,33.28308853423703
30000,appearing-clusters,4,incremental,ESOS_ELM,35.15958784965203
35000,appearing-clusters,4,incremental,ESOS_ELM,36.35544391680647
40000,appearing-clusters,4,incremental,ESOS_ELM,37.32167570376039
45000,appearing-clusters,4,incremental,ESOS_ELM,37.9911924174521
50000,appearing-clusters,4,incremental,ESOS_ELM,41.80161575440513
55000,appearing-clusters,4,incremental,ESOS_ELM,41.87819451366492
60000,appearing-clusters,4,incremental,ESOS_ELM,36.90484760575632
65000,appearing-clusters,4,incremental,ESOS_ELM,37.76123070854895
70000,appearing-clusters,4,incremental,ESOS_ELM,38.16671866397227
75000,appearing-clusters,4,incremental,ESOS_ELM,38.30518368502884
80000,appearing-clusters,4,incremental,ESOS_ELM,38.27286474677912
85000,appearing-clusters,4,incremental,ESOS_ELM,38.3595685124075
90000,appearing-clusters,4,incremental,ESOS_ELM,38.49618856886026
95000,appearing-clusters,4,incremental,ESOS_ELM,38.613824512588494
100000,appearing-clusters,4,incremental,ESOS_ELM,38.63021171430431
5000,appearing-clusters,4,incremental,improved_UOB,46.422142214221424
10000,appearing-clusters,4,incremental,improved_UOB,46.338093044679866
15000,appearing-clusters,4,incremental,improved_UOB,46.492722205017024
20000,appearing-clusters,4,incremental,improved_UOB,46.54047757716949
25000,appearing-clusters,4,incremental,improved_UOB,46.66822103054325
30000,appearing-clusters,4,incremental,improved_UOB,46.78213950578668
35000,appearing-clusters,4,incremental,improved_UOB,46.848089343379975
40000,appearing-clusters,4,incremental,improved_UOB,46.91838358829251
45000,appearing-clusters,4,incremental,improved_UOB,46.988931437863926
50000,appearing-clusters,4,incremental,improved_UOB,47.574945162076524
55000,appearing-clusters,4,incremental,improved_UOB,47.34688966430031
60000,appearing-clusters,4,incremental,improved_UOB,42.283950617283956
65000,appearing-clusters,4,incremental,improved_UOB,42.82277465918205
70000,appearing-clusters,4,incremental,improved_UOB,43.18673934144702
75000,appearing-clusters,4,incremental,improved_UOB,43.30660086366441
80000,appearing-clusters,4,incremental,improved_UOB,43.449850064897284
85000,appearing-clusters,4,incremental,improved_UOB,43.430940658201614
90000,appearing-clusters,4,incremental,improved_UOB,43.4954340063829
95000,appearing-clusters,4,incremental,improved_UOB,43.598157901993766
100000,appearing-clusters,4,incremental,improved_UOB,43.576431405201554
5000,appearing-clusters,4,incremental,WEOB2,46.347493818835694
10000,appearing-clusters,4,incremental,WEOB2,46.16179001721171
15000,appearing-clusters,4,incremental,WEOB2,46.184028312048
20000,appearing-clusters,4,incremental,WEOB2,46.227288508274505
25000,appearing-clusters,4,incremental,WEOB2,46.336945447809576
30000,appearing-clusters,4,incremental,WEOB2,46.4814455022343
35000,appearing-clusters,4,incremental,WEOB2,46.5779086104235
40000,appearing-clusters,4,incremental,WEOB2,46.68543939927256
45000,appearing-clusters,4,incremental,WEOB2,46.78872724423434
50000,appearing-clusters,4,incremental,WEOB2,47.68292682926829
55000,appearing-clusters,4,incremental,WEOB2,47.400096292729906
60000,appearing-clusters,4,incremental,WEOB2,42.044358727097396
65000,appearing-clusters,4,incremental,WEOB2,42.81398861391891
70000,appearing-clusters,4,incremental,WEOB2,43.28663385081409
75000,appearing-clusters,4,incremental,WEOB2,43.41446769790719
80000,appearing-clusters,4,incremental,WEOB2,43.520449805024036
85000,appearing-clusters,4,incremental,WEOB2,43.556188833477066
90000,appearing-clusters,4,incremental,WEOB2,43.631886931218624
95000,appearing-clusters,4,incremental,WEOB2,43.730477465417216
100000,appearing-clusters,4,incremental,WEOB2,43.71039603960396
5000,appearing-clusters,4,incremental,UOB,46.51898734177216
10000,appearing-clusters,4,incremental,UOB,46.56391238845753
15000,appearing-clusters,4,incremental,UOB,46.734725685785534
20000,appearing-clusters,4,incremental,UOB,46.80713698790937
25000,appearing-clusters,4,incremental,UOB,46.93772032902468
30000,appearing-clusters,4,incremental,UOB,47.04468437229095
35000,appearing-clusters,4,incremental,UOB,47.09751797097517
40000,appearing-clusters,4,incremental,UOB,47.168241516610216
45000,appearing-clusters,4,incremental,UOB,47.238971754998424
50000,appearing-clusters,4,incremental,UOB,47.81326781326782
55000,appearing-clusters,4,incremental,UOB,47.57505773672056
60000,appearing-clusters,4,incremental,UOB,42.67188646929288
65000,appearing-clusters,4,incremental,UOB,43.059692600977016
70000,appearing-clusters,4,incremental,UOB,43.44752582925503
75000,appearing-clusters,4,incremental,UOB,43.65088619402985
80000,appearing-clusters,4,incremental,UOB,43.7618981288016
85000,appearing-clusters,4,incremental,UOB,43.76701560642663
90000,appearing-clusters,4,incremental,UOB,43.83825836820085
95000,appearing-clusters,4,incremental,UOB,43.93183825834212
100000,appearing-clusters,4,incremental,UOB,43.918474687705455
5000,appearing-clusters,4,incremental,RebalanceStream,46.275752773375594
10000,appearing-clusters,4,incremental,RebalanceStream,46.29028518432644
15000,appearing-clusters,4,incremental,RebalanceStream,46.5943668565187
20000,appearing-clusters,4,incremental,RebalanceStream,46.70859292347478
25000,appearing-clusters,4,incremental,RebalanceStream,46.8367539069855
30000,appearing-clusters,4,incremental,RebalanceStream,46.947227261970504
35000,appearing-clusters,4,incremental,RebalanceStream,46.997557334780836
40000,appearing-clusters,4,incremental,RebalanceStream,47.074207257273606
45000,appearing-clusters,4,incremental,RebalanceStream,47.148107993759425
50000,appearing-clusters,4,incremental,RebalanceStream,47.76960784313725
55000,appearing-clusters,4,incremental,RebalanceStream,47.4455205811138
60000,appearing-clusters,4,incremental,RebalanceStream,42.66441821247893
65000,appearing-clusters,4,incremental,RebalanceStream,42.93985584308165
70000,appearing-clusters,4,incremental,RebalanceStream,43.235725874990344
75000,appearing-clusters,4,incremental,RebalanceStream,43.47320702080669
80000,appearing-clusters,4,incremental,RebalanceStream,43.60046457607434
85000,appearing-clusters,4,incremental,RebalanceStream,43.59665678080346
90000,appearing-clusters,4,incremental,RebalanceStream,43.60290971330766
95000,appearing-clusters,4,incremental,RebalanceStream,43.67479394618191
100000,appearing-clusters,4,incremental,RebalanceStream,43.63432130913175
5000,appearing-clusters,4,sudden,improved_OOB,46.20380739081747
10000,appearing-clusters,4,sudden,improved_OOB,46.3541066697385
15000,appearing-clusters,4,sudden,improved_OOB,46.57204901504576
20000,appearing-clusters,4,sudden,improved_OOB,46.68146763262445
25000,appearing-clusters,4,sudden,improved_OOB,46.79229402412794
30000,appearing-clusters,4,sudden,improved_OOB,46.895578551269985
35000,appearing-clusters,4,sudden,improved_OOB,46.948546766471104
40000,appearing-clusters,4,sudden,improved_OOB,47.01485923606394
45000,appearing-clusters,4,sudden,improved_OOB,47.08495426348439
50000,appearing-clusters,4,sudden,improved_OOB,47.14299273883536
55000,appearing-clusters,4,sudden,improved_OOB,43.04726938962828
60000,appearing-clusters,4,sudden,improved_OOB,43.50857142857142
65000,appearing-clusters,4,sudden,improved_OOB,43.44280860702151
70000,appearing-clusters,4,sudden,improved_OOB,43.60125729681186
75000,appearing-clusters,4,sudden,improved_OOB,43.66203536629376
80000,appearing-clusters,4,sudden,improved_OOB,43.79597658009307
85000,appearing-clusters,4,sudden,improved_OOB,43.816583237068414
90000,appearing-clusters,4,sudden,improved_OOB,43.86028692077519
95000,appearing-clusters,4,sudden,improved_OOB,43.94059602320623
100000,appearing-clusters,4,sudden,improved_OOB,43.95491803278689
5000,appearing-clusters,4,sudden,WEOB1,46.31626235399819
10000,appearing-clusters,4,sudden,WEOB1,46.37463976945246
15000,appearing-clusters,4,sudden,WEOB1,46.53181430675038
20000,appearing-clusters,4,sudden,WEOB1,46.60250801983085
25000,appearing-clusters,4,sudden,WEOB1,46.72238304230087
30000,appearing-clusters,4,sudden,WEOB1,46.827664487846896
35000,appearing-clusters,4,sudden,WEOB1,46.88710057577697
40000,appearing-clusters,4,sudden,WEOB1,46.95539296672173
45000,appearing-clusters,4,sudden,WEOB1,47.02577833779599
50000,appearing-clusters,4,sudden,WEOB1,47.0828001327077
55000,appearing-clusters,4,sudden,WEOB1,42.761795166858455
60000,appearing-clusters,4,sudden,WEOB1,43.44
65000,appearing-clusters,4,sudden,WEOB1,43.43922130838302
70000,appearing-clusters,4,sudden,WEOB1,43.582992549437
75000,appearing-clusters,4,sudden,WEOB1,43.64069594928741
80000,appearing-clusters,4,sudden,WEOB1,43.76098418277682
85000,appearing-clusters,4,sudden,WEOB1,43.77597340323508
90000,appearing-clusters,4,sudden,WEOB1,43.82191513665617
95000,appearing-clusters,4,sudden,WEOB1,43.896232242124775
100000,appearing-clusters,4,sudden,WEOB1,43.92122907508548
5000,appearing-clusters,4,sudden,CSMOTE,46.043165467625904
10000,appearing-clusters,4,sudden,CSMOTE,46.44560791157651
15000,appearing-clusters,4,sudden,CSMOTE,46.69065873885152
20000,appearing-clusters,4,sudden,CSMOTE,46.731334509112294
25000,appearing-clusters,4,sudden,CSMOTE,46.801710767495415
30000,appearing-clusters,4,sudden,CSMOTE,46.88582677165355
35000,appearing-clusters,4,sudden,CSMOTE,46.90568081792945
40000,appearing-clusters,4,sudden,CSMOTE,46.975985769344796
45000,appearing-clusters,4,sudden,CSMOTE,47.047498483529814
50000,appearing-clusters,4,sudden,CSMOTE,47.10897313774052
55000,appearing-clusters,4,sudden,CSMOTE,42.24664224664224
60000,appearing-clusters,4,sudden,CSMOTE,42.66682962600832
65000,appearing-clusters,4,sudden,CSMOTE,42.703097129884874
70000,appearing-clusters,4,sudden,CSMOTE,42.87171486859474
75000,appearing-clusters,4,sudden,CSMOTE,42.90863651655694
80000,appearing-clusters,4,sudden,CSMOTE,43.06848007635409
85000,appearing-clusters,4,sudden,CSMOTE,43.12677580841564
90000,appearing-clusters,4,sudden,CSMOTE,43.20636224909027
95000,appearing-clusters,4,sudden,CSMOTE,43.28668241892348
100000,appearing-clusters,4,sudden,CSMOTE,43.338683788122005
5000,appearing-clusters,4,sudden,OOB,46.51898734177216
10000,appearing-clusters,4,sudden,OOB,46.56391238845753
15000,appearing-clusters,4,sudden,OOB,46.734725685785534
20000,appearing-clusters,4,sudden,OOB,46.81025881800576
25000,appearing-clusters,4,sudden,OOB,46.940214326001126
30000,appearing-clusters,4,sudden,OOB,47.04445145018916
35000,appearing-clusters,4,sudden,OOB,47.104299471042985
40000,appearing-clusters,4,sudden,OOB,47.1829311779389
45000,appearing-clusters,4,sudden,OOB,47.253880529920416
50000,appearing-clusters,4,sudden,OOB,47.30684748352593
55000,appearing-clusters,4,sudden,OOB,43.402225755166924
60000,appearing-clusters,4,sudden,OOB,43.77770201159222
65000,appearing-clusters,4,sudden,OOB,43.758945386064035
70000,appearing-clusters,4,sudden,OOB,43.86269459065965
75000,appearing-clusters,4,sudden,OOB,43.885313048566424
80000,appearing-clusters,4,sudden,OOB,43.99685522818315
85000,appearing-clusters,4,sudden,OOB,44.002688946509174
90000,appearing-clusters,4,sudden,OOB,44.03068340306834
95000,appearing-clusters,4,sudden,OOB,44.09633787492891
100000,appearing-clusters,4,sudden,OOB,44.11072110898831
5000,appearing-clusters,4,sudden,ESOS_ELM,0.0
10000,appearing-clusters,4,sudden,ESOS_ELM,0.0
15000,appearing-clusters,4,sudden,ESOS_ELM,23.427986508323322
20000,appearing-clusters,4,sudden,ESOS_ELM,30.008162518554208
25000,appearing-clusters,4,sudden,ESOS_ELM,33.27987211259263
30000,appearing-clusters,4,sudden,ESOS_ELM,35.196019616773874
35000,appearing-clusters,4,sudden,ESOS_ELM,36.407743048001024
40000,appearing-clusters,4,sudden,ESOS_ELM,37.3387585409159
45000,appearing-clusters,4,sudden,ESOS_ELM,38.059235971485144
50000,appearing-clusters,4,sudden,ESOS_ELM,38.45852029933435
55000,appearing-clusters,4,sudden,ESOS_ELM,37.30803000120928
60000,appearing-clusters,4,sudden,ESOS_ELM,38.01619039802853
65000,appearing-clusters,4,sudden,ESOS_ELM,38.34294869957843
70000,appearing-clusters,4,sudden,ESOS_ELM,38.56268871623861
75000,appearing-clusters,4,sudden,ESOS_ELM,38.592785305539095
80000,appearing-clusters,4,sudden,ESOS_ELM,38.60145860646912
85000,appearing-clusters,4,sudden,ESOS_ELM,38.6741801832414
90000,appearing-clusters,4,sudden,ESOS_ELM,38.7585530750554
95000,appearing-clusters,4,sudden,ESOS_ELM,38.836023512971785
100000,appearing-clusters,4,sudden,ESOS_ELM,38.87876578881504
5000,appearing-clusters,4,sudden,improved_UOB,46.422142214221424
10000,appearing-clusters,4,sudden,improved_UOB,46.338093044679866
15000,appearing-clusters,4,sudden,improved_UOB,46.492722205017024
20000,appearing-clusters,4,sudden,improved_UOB,46.54047757716949
25000,appearing-clusters,4,sudden,improved_UOB,46.66822103054325
30000,appearing-clusters,4,sudden,improved_UOB,46.78213950578668
35000,appearing-clusters,4,sudden,improved_UOB,46.848089343379975
40000,appearing-clusters,4,sudden,improved_UOB,46.91838358829251
45000,appearing-clusters,4,sudden,improved_UOB,46.988931437863926
50000,appearing-clusters,4,sudden,improved_UOB,47.0458689526155
55000,appearing-clusters,4,sudden,improved_UOB,42.22479721900346
60000,appearing-clusters,4,sudden,improved_UOB,43.11548586471328
65000,appearing-clusters,4,sudden,improved_UOB,43.26385742334994
70000,appearing-clusters,4,sudden,improved_UOB,43.41111297633038
75000,appearing-clusters,4,sudden,improved_UOB,43.44082163519756
80000,appearing-clusters,4,sudden,improved_UOB,43.56077554064131
85000,appearing-clusters,4,sudden,improved_UOB,43.58704659909478
90000,appearing-clusters,4,sudden,improved_UOB,43.63818202022447
95000,appearing-clusters,4,sudden,improved_UOB,43.72536460386283
100000,appearing-clusters,4,sudden,improved_UOB,43.76134602612353
5000,appearing-clusters,4,sudden,WEOB2,46.347493818835694
10000,appearing-clusters,4,sudden,WEOB2,46.16179001721171
15000,appearing-clusters,4,sudden,WEOB2,46.184028312048
20000,appearing-clusters,4,sudden,WEOB2,46.227288508274505
25000,appearing-clusters,4,sudden,WEOB2,46.336945447809576
30000,appearing-clusters,4,sudden,WEOB2,46.4814455022343
