instances,drift,unbalance,type,alg,Recall_min
95000,disappearing-minority,3,sudden,CSMOTE,0.0
100000,disappearing-minority,3,sudden,CSMOTE,0.0
5000,disappearing-minority,3,sudden,OOB,47.769877181641895
10000,disappearing-minority,3,sudden,OOB,48.53658536585365
15000,disappearing-minority,3,sudden,OOB,48.86763412489007
20000,disappearing-minority,3,sudden,OOB,49.071129707112966
25000,disappearing-minority,3,sudden,OOB,49.19139267575515
30000,disappearing-minority,3,sudden,OOB,49.25504911157709
35000,disappearing-minority,3,sudden,OOB,49.32105213180135
40000,disappearing-minority,3,sudden,OOB,49.386452201310014
45000,disappearing-minority,3,sudden,OOB,49.43700323815131
50000,disappearing-minority,3,sudden,OOB,49.47246184472463
55000,disappearing-minority,3,sudden,OOB,0.0
60000,disappearing-minority,3,sudden,OOB,0.0
65000,disappearing-minority,3,sudden,OOB,0.0
70000,disappearing-minority,3,sudden,OOB,0.0
75000,disappearing-minority,3,sudden,OOB,0.0
80000,disappearing-minority,3,sudden,OOB,0.0
85000,disappearing-minority,3,sudden,OOB,0.0
90000,disappearing-minority,3,sudden,OOB,0.0
95000,disappearing-minority,3,sudden,OOB,0.0
100000,disappearing-minority,3,sudden,OOB,0.0
5000,disappearing-minority,3,sudden,ESOS_ELM,0.0
10000,disappearing-minority,3,sudden,ESOS_ELM,0.0
15000,disappearing-minority,3,sudden,ESOS_ELM,15.03847845206684
20000,disappearing-minority,3,sudden,ESOS_ELM,22.461924686192468
25000,disappearing-minority,3,sudden,ESOS_ELM,27.09703287890938
30000,disappearing-minority,3,sudden,ESOS_ELM,30.298532170842073
35000,disappearing-minority,3,sudden,ESOS_ELM,32.46747697274712
40000,disappearing-minority,3,sudden,ESOS_ELM,34.23389437028438
45000,disappearing-minority,3,sudden,ESOS_ELM,35.54864586399764
50000,disappearing-minority,3,sudden,ESOS_ELM,36.620437956204384
55000,disappearing-minority,3,sudden,ESOS_ELM,0.0
60000,disappearing-minority,3,sudden,ESOS_ELM,0.0
65000,disappearing-minority,3,sudden,ESOS_ELM,0.0
70000,disappearing-minority,3,sudden,ESOS_ELM,0.0
75000,disappearing-minority,3,sudden,ESOS_ELM,0.0
80000,disappearing-minority,3,sudden,ESOS_ELM,0.0
85000,disappearing-minority,3,sudden,ESOS_ELM,0.0
90000,disappearing-minority,3,sudden,ESOS_ELM,0.0
95000,disappearing-minority,3,sudden,ESOS_ELM,0.0
100000,disappearing-minority,3,sudden,ESOS_ELM,0.0
5000,disappearing-minority,3,sudden,improved_UOB,45.669036845507435
10000,disappearing-minority,3,sudden,improved_UOB,47.284552845528445
15000,disappearing-minority,3,sudden,improved_UOB,47.97713280562885
20000,disappearing-minority,3,sudden,improved_UOB,48.35146443514645
25000,disappearing-minority,3,sudden,improved_UOB,48.61668003207699
30000,disappearing-minority,3,sudden,improved_UOB,48.79704226906523
35000,disappearing-minority,3,sudden,improved_UOB,48.93647326939513
40000,disappearing-minority,3,sudden,improved_UOB,49.05895033579305
45000,disappearing-minority,3,sudden,improved_UOB,49.10214895496026
50000,disappearing-minority,3,sudden,improved_UOB,49.15726609157265
55000,disappearing-minority,3,sudden,improved_UOB,0.0
60000,disappearing-minority,3,sudden,improved_UOB,0.0
65000,disappearing-minority,3,sudden,improved_UOB,0.0
70000,disappearing-minority,3,sudden,improved_UOB,0.0
75000,disappearing-minority,3,sudden,improved_UOB,0.0
80000,disappearing-minority,3,sudden,improved_UOB,0.0
85000,disappearing-minority,3,sudden,improved_UOB,0.0
90000,disappearing-minority,3,sudden,improved_UOB,0.0
95000,disappearing-minority,3,sudden,improved_UOB,0.0
100000,disappearing-minority,3,sudden,improved_UOB,0.0
5000,disappearing-minority,3,sudden,WEOB2,44.69941822882999
10000,disappearing-minority,3,sudden,WEOB2,46.42276422764228
15000,disappearing-minority,3,sudden,WEOB2,47.49340369393139
20000,disappearing-minority,3,sudden,WEOB2,47.99163179916319
25000,disappearing-minority,3,sudden,WEOB2,48.26917936380647
30000,disappearing-minority,3,sudden,WEOB2,48.4659529853217
35000,disappearing-minority,3,sudden,WEOB2,48.59937327889089
40000,disappearing-minority,3,sudden,WEOB2,48.743885249979265
45000,disappearing-minority,3,sudden,WEOB2,48.85192817191639
50000,disappearing-minority,3,sudden,WEOB2,48.93165228931652
55000,disappearing-minority,3,sudden,WEOB2,0.0
60000,disappearing-minority,3,sudden,WEOB2,0.0
65000,disappearing-minority,3,sudden,WEOB2,0.0
70000,disappearing-minority,3,sudden,WEOB2,0.0
75000,disappearing-minority,3,sudden,WEOB2,0.0
80000,disappearing-minority,3,sudden,WEOB2,0.0
85000,disappearing-minority,3,sudden,WEOB2,0.0
90000,disappearing-minority,3,sudden,WEOB2,0.0
95000,disappearing-minority,3,sudden,WEOB2,0.0
100000,disappearing-minority,3,sudden,WEOB2,0.0
5000,disappearing-minority,3,sudden,UOB,47.12346477052359
10000,disappearing-minority,3,sudden,UOB,48.471544715447166
15000,disappearing-minority,3,sudden,UOB,48.900615655233075
20000,disappearing-minority,3,sudden,UOB,49.14644351464436
25000,disappearing-minority,3,sudden,UOB,49.291633253140866
30000,disappearing-minority,3,sudden,UOB,49.40403928926167
35000,disappearing-minority,3,sudden,UOB,49.48722818345835
40000,disappearing-minority,3,sudden,UOB,49.55227593068569
45000,disappearing-minority,3,sudden,UOB,49.59891080365028
50000,disappearing-minority,3,sudden,UOB,49.62176509621765
55000,disappearing-minority,3,sudden,UOB,0.0
60000,disappearing-minority,3,sudden,UOB,0.0
65000,disappearing-minority,3,sudden,UOB,0.0
70000,disappearing-minority,3,sudden,UOB,0.0
75000,disappearing-minority,3,sudden,UOB,0.0
80000,disappearing-minority,3,sudden,UOB,0.0
85000,disappearing-minority,3,sudden,UOB,0.0
90000,disappearing-minority,3,sudden,UOB,0.0
95000,disappearing-minority,3,sudden,UOB,0.0
100000,disappearing-minority,3,sudden,UOB,0.0
5000,disappearing-minority,3,sudden,RebalanceStream,29.79961215255333
10000,disappearing-minority,3,sudden,RebalanceStream,36.60162601626017
15000,disappearing-minority,3,sudden,RebalanceStream,38.86323658751099
20000,disappearing-minority,3,sudden,RebalanceStream,40.40167364016736
25000,disappearing-minority,3,sudden,RebalanceStream,41.26570435712376
30000,disappearing-minority,3,sudden,RebalanceStream,41.65103189493434
35000,disappearing-minority,3,sudden,RebalanceStream,41.909600227898586
40000,disappearing-minority,3,sudden,RebalanceStream,42.0238786170301
45000,disappearing-minority,3,sudden,RebalanceStream,42.02973211657344
50000,disappearing-minority,3,sudden,RebalanceStream,42.15992037159919
55000,disappearing-minority,3,sudden,RebalanceStream,0.0
60000,disappearing-minority,3,sudden,RebalanceStream,0.0
65000,disappearing-minority,3,sudden,RebalanceStream,0.0
70000,disappearing-minority,3,sudden,RebalanceStream,0.0
75000,disappearing-minority,3,sudden,RebalanceStream,0.0
80000,disappearing-minority,3,sudden,RebalanceStream,0.0
85000,disappearing-minority,3,sudden,RebalanceStream,0.0
90000,disappearing-minority,3,sudden,RebalanceStream,0.0
95000,disappearing-minority,3,sudden,RebalanceStream,0.0
100000,disappearing-minority,3,sudden,RebalanceStream,0.0
5000,disappearing-minority,3,periodic,improved_OOB,45.44279250161604
10000,disappearing-minority,3,periodic,improved_OOB,46.7479674796748
15000,disappearing-minority,3,periodic,improved_OOB,47.383465259454695
20000,disappearing-minority,3,periodic,improved_OOB,47.85774058577407
25000,disappearing-minority,3,periodic,improved_OOB,48.16893878642075
30000,disappearing-minority,3,periodic,improved_OOB,48.36662620019865
35000,disappearing-minority,3,periodic,improved_OOB,48.49966764789668
40000,disappearing-minority,3,periodic,improved_OOB,48.6236630461819
45000,disappearing-minority,3,periodic,improved_OOB,48.715778628201356
50000,disappearing-minority,3,periodic,improved_OOB,48.66573033707864
55000,disappearing-minority,3,periodic,improved_OOB,45.089285714285715
60000,disappearing-minority,3,periodic,improved_OOB,45.16876240900067
65000,disappearing-minority,3,periodic,improved_OOB,46.57305249080576
70000,disappearing-minority,3,periodic,improved_OOB,47.26134585289515
75000,disappearing-minority,3,periodic,improved_OOB,47.60785630350848
80000,disappearing-minority,3,periodic,improved_OOB,47.93399517037831
85000,disappearing-minority,3,periodic,improved_OOB,48.14443329989969
90000,disappearing-minority,3,periodic,improved_OOB,48.34820580975888
95000,disappearing-minority,3,periodic,improved_OOB,48.47753743760399
100000,disappearing-minority,3,periodic,improved_OOB,48.6209701271813
5000,disappearing-minority,3,periodic,WEOB1,45.63671622495151
10000,disappearing-minority,3,periodic,WEOB1,47.20325203252032
15000,disappearing-minority,3,periodic,WEOB1,47.845206684256816
20000,disappearing-minority,3,periodic,WEOB1,48.24267782426778
25000,disappearing-minority,3,periodic,WEOB1,48.54317027532745
30000,disappearing-minority,3,periodic,WEOB1,48.719788102858395
35000,disappearing-minority,3,periodic,WEOB1,48.846263412781305
40000,disappearing-minority,3,periodic,WEOB1,48.95945609816766
45000,disappearing-minority,3,periodic,WEOB1,49.02487488960848
50000,disappearing-minority,3,periodic,WEOB1,50.0
55000,disappearing-minority,3,periodic,WEOB1,48.76373626373627
60000,disappearing-minority,3,periodic,WEOB1,48.014559894109865
65000,disappearing-minority,3,periodic,WEOB1,48.52892009361417
70000,disappearing-minority,3,periodic,WEOB1,48.87100380058126
75000,disappearing-minority,3,periodic,WEOB1,49.034749034749034
80000,disappearing-minority,3,periodic,WEOB1,49.168231821840614
85000,disappearing-minority,3,periodic,WEOB1,49.26446004680708
90000,disappearing-minority,3,periodic,WEOB1,49.340231630909436
95000,disappearing-minority,3,periodic,WEOB1,49.392678868552416
100000,disappearing-minority,3,periodic,WEOB1,49.4528246081041
5000,disappearing-minority,3,periodic,CSMOTE,46.121525533290246
10000,disappearing-minority,3,periodic,CSMOTE,47.02439024390243
15000,disappearing-minority,3,periodic,CSMOTE,47.49340369393139
20000,disappearing-minority,3,periodic,CSMOTE,47.87447698744769
25000,disappearing-minority,3,periodic,CSMOTE,48.08874632451216
30000,disappearing-minority,3,periodic,CSMOTE,48.129345546849144
35000,disappearing-minority,3,periodic,CSMOTE,48.04861836482764
40000,disappearing-minority,3,periodic,CSMOTE,48.13033745128928
45000,disappearing-minority,3,periodic,CSMOTE,48.189579040329704
50000,disappearing-minority,3,periodic,CSMOTE,45.36516853932584
55000,disappearing-minority,3,periodic,CSMOTE,41.31181318681319
60000,disappearing-minority,3,periodic,CSMOTE,44.93712772998015
65000,disappearing-minority,3,periodic,CSMOTE,46.339017051153455
70000,disappearing-minority,3,periodic,CSMOTE,47.02660406885759
75000,disappearing-minority,3,periodic,CSMOTE,47.35605170387778
80000,disappearing-minority,3,periodic,CSMOTE,47.524818889187024
85000,disappearing-minority,3,periodic,CSMOTE,47.5983506073777
90000,disappearing-minority,3,periodic,CSMOTE,47.82608695652174
95000,disappearing-minority,3,periodic,CSMOTE,47.999168053244595
100000,disappearing-minority,3,periodic,CSMOTE,48.15882874889086
5000,disappearing-minority,3,periodic,OOB,47.769877181641895
10000,disappearing-minority,3,periodic,OOB,48.53658536585365
15000,disappearing-minority,3,periodic,OOB,48.86763412489007
20000,disappearing-minority,3,periodic,OOB,49.071129707112966
25000,disappearing-minority,3,periodic,OOB,49.19139267575515
30000,disappearing-minority,3,periodic,OOB,49.25504911157709
35000,disappearing-minority,3,periodic,OOB,49.32105213180135
40000,disappearing-minority,3,periodic,OOB,49.386452201310014
45000,disappearing-minority,3,periodic,OOB,49.43700323815131
50000,disappearing-minority,3,periodic,OOB,49.85955056179775
55000,disappearing-minority,3,periodic,OOB,46.35989010989011
60000,disappearing-minority,3,periodic,OOB,47.1872931833223
65000,disappearing-minority,3,periodic,OOB,48.010698762955535
70000,disappearing-minority,3,periodic,OOB,48.52448021462106
75000,disappearing-minority,3,periodic,OOB,48.77455094846398
80000,disappearing-minority,3,periodic,OOB,48.98712100885432
85000,disappearing-minority,3,periodic,OOB,49.12515323749026
90000,disappearing-minority,3,periodic,OOB,49.23580786026201
95000,disappearing-minority,3,periodic,OOB,49.30948419301165
100000,disappearing-minority,3,periodic,OOB,49.378881987577635
5000,disappearing-minority,3,periodic,ESOS_ELM,0.0
10000,disappearing-minority,3,periodic,ESOS_ELM,0.0
15000,disappearing-minority,3,periodic,ESOS_ELM,14.928540017590148
20000,disappearing-minority,3,periodic,ESOS_ELM,22.376569037656907
25000,disappearing-minority,3,periodic,ESOS_ELM,26.98275862068966
30000,disappearing-minority,3,periodic,ESOS_ELM,30.220726189162338
35000,disappearing-minority,3,periodic,ESOS_ELM,32.41667457981198
40000,disappearing-minority,3,periodic,ESOS_ELM,34.11781775972141
45000,disappearing-minority,3,periodic,ESOS_ELM,35.42353547247571
50000,disappearing-minority,3,periodic,ESOS_ELM,48.693820224719104
55000,disappearing-minority,3,periodic,ESOS_ELM,48.60233516483517
60000,disappearing-minority,3,periodic,ESOS_ELM,44.42422236929186
65000,disappearing-minority,3,periodic,ESOS_ELM,44.7559344700769
70000,disappearing-minority,3,periodic,ESOS_ELM,45.0
75000,disappearing-minority,3,periodic,ESOS_ELM,45.09400705052879
80000,disappearing-minority,3,periodic,ESOS_ELM,45.42862892406762
85000,disappearing-minority,3,periodic,ESOS_ELM,45.375013930680936
90000,disappearing-minority,3,periodic,ESOS_ELM,45.4841465730017
95000,disappearing-minority,3,periodic,ESOS_ELM,45.34983361064892
100000,disappearing-minority,3,periodic,ESOS_ELM,45.41038154392192
5000,disappearing-minority,3,periodic,improved_UOB,45.669036845507435
10000,disappearing-minority,3,periodic,improved_UOB,47.284552845528445
15000,disappearing-minority,3,periodic,improved_UOB,47.97713280562885
20000,disappearing-minority,3,periodic,improved_UOB,48.35146443514645
25000,disappearing-minority,3,periodic,improved_UOB,48.61668003207699
30000,disappearing-minority,3,periodic,improved_UOB,48.79704226906523
35000,disappearing-minority,3,periodic,improved_UOB,48.93647326939513
40000,disappearing-minority,3,periodic,improved_UOB,49.05895033579305
45000,disappearing-minority,3,periodic,improved_UOB,49.10214895496026
50000,disappearing-minority,3,periodic,improved_UOB,50.0
55000,disappearing-minority,3,periodic,improved_UOB,49.8282967032967
60000,disappearing-minority,3,periodic,improved_UOB,48.7756452680344
65000,disappearing-minority,3,periodic,improved_UOB,49.08057505850886
70000,disappearing-minority,3,periodic,improved_UOB,49.295774647887335
75000,disappearing-minority,3,periodic,improved_UOB,49.42084942084943
80000,disappearing-minority,3,periodic,improved_UOB,49.49020660048296
85000,disappearing-minority,3,periodic,improved_UOB,49.543073665440765
90000,disappearing-minority,3,periodic,improved_UOB,49.58705145243972
95000,disappearing-minority,3,periodic,improved_UOB,49.61314475873543
100000,disappearing-minority,3,periodic,improved_UOB,49.64877255249927
5000,disappearing-minority,3,periodic,WEOB2,44.69941822882999
10000,disappearing-minority,3,periodic,WEOB2,46.42276422764228
15000,disappearing-minority,3,periodic,WEOB2,47.49340369393139
20000,disappearing-minority,3,periodic,WEOB2,47.99163179916319
25000,disappearing-minority,3,periodic,WEOB2,48.26917936380647
30000,disappearing-minority,3,periodic,WEOB2,48.4659529853217
35000,disappearing-minority,3,periodic,WEOB2,48.59937327889089
40000,disappearing-minority,3,periodic,WEOB2,48.743885249979265
45000,disappearing-minority,3,periodic,WEOB2,48.85192817191639
50000,disappearing-minority,3,periodic,WEOB2,50.0
55000,disappearing-minority,3,periodic,WEOB2,49.690934065934066
60000,disappearing-minority,3,periodic,WEOB2,48.874917273328926
65000,disappearing-minority,3,periodic,WEOB2,49.214309595453024
70000,disappearing-minority,3,periodic,WEOB2,49.374021909233186
75000,disappearing-minority,3,periodic,WEOB2,49.4040624475407
80000,disappearing-minority,3,periodic,WEOB2,49.429836329487536
85000,disappearing-minority,3,periodic,WEOB2,49.45391730747799
90000,disappearing-minority,3,periodic,WEOB2,49.5158534269983
95000,disappearing-minority,3,periodic,WEOB2,49.546589018302825
100000,disappearing-minority,3,periodic,WEOB2,49.589618456078085
5000,disappearing-minority,3,periodic,UOB,47.12346477052359
10000,disappearing-minority,3,periodic,UOB,48.471544715447166
15000,disappearing-minority,3,periodic,UOB,48.900615655233075
20000,disappearing-minority,3,periodic,UOB,49.14644351464436
25000,disappearing-minority,3,periodic,UOB,49.291633253140866
30000,disappearing-minority,3,periodic,UOB,49.40403928926167
35000,disappearing-minority,3,periodic,UOB,49.48722818345835
40000,disappearing-minority,3,periodic,UOB,49.55227593068569
45000,disappearing-minority,3,periodic,UOB,49.59891080365028
50000,disappearing-minority,3,periodic,UOB,50.0
55000,disappearing-minority,3,periodic,UOB,49.89697802197803
60000,disappearing-minority,3,periodic,UOB,49.470549305095965
65000,disappearing-minority,3,periodic,UOB,49.64894684052155
70000,disappearing-minority,3,periodic,UOB,49.75408003577018
75000,disappearing-minority,3,periodic,UOB,49.773375860332386
80000,disappearing-minority,3,periodic,UOB,49.81218137912531
85000,disappearing-minority,3,periodic,UOB,49.83283182881979
90000,disappearing-minority,3,periodic,UOB,49.8481108790583
95000,disappearing-minority,3,periodic,UOB,49.85856905158069
100000,disappearing-minority,3,periodic,UOB,49.874297545104994
5000,disappearing-minority,3,periodic,RebalanceStream,29.79961215255333
10000,disappearing-minority,3,periodic,RebalanceStream,36.60162601626017
15000,disappearing-minority,3,periodic,RebalanceStream,38.86323658751099
20000,disappearing-minority,3,periodic,RebalanceStream,40.40167364016736
25000,disappearing-minority,3,periodic,RebalanceStream,41.26570435712376
30000,disappearing-minority,3,periodic,RebalanceStream,41.65103189493434
35000,disappearing-minority,3,periodic,RebalanceStream,41.909600227898586
40000,disappearing-minority,3,periodic,RebalanceStream,42.0238786170301
45000,disappearing-minority,3,periodic,RebalanceStream,42.02973211657344
50000,disappearing-minority,3,periodic,RebalanceStream,19.382022471910116
55000,disappearing-minority,3,periodic,RebalanceStream,11.504120879120878
60000,disappearing-minority,3,periodic,RebalanceStream,20.81403044341496
65000,disappearing-minority,3,periodic,RebalanceStream,26.579739217652964
70000,disappearing-minority,3,periodic,RebalanceStream,31.310082718533415
75000,disappearing-minority,3,periodic,RebalanceStream,34.379721336243065
80000,disappearing-minority,3,periodic,RebalanceStream,36.03434397638852
85000,disappearing-minority,3,periodic,RebalanceStream,37.07232809539731
90000,disappearing-minority,3,periodic,RebalanceStream,38.24757926713499
95000,disappearing-minority,3,periodic,RebalanceStream,38.96838602329451
100000,disappearing-minority,3,periodic,RebalanceStream,39.43729665779356
5000,disappearing-minority,4,incremental,improved_OOB,44.36758893280632
10000,disappearing-minority,4,incremental,improved_OOB,46.60363274446379
15000,disappearing-minority,4,incremental,improved_OOB,47.5273813474942
20000,disappearing-minority,4,incremental,improved_OOB,48.05524588133284
25000,disappearing-minority,4,incremental,improved_OOB,48.36194987171898
30000,disappearing-minority,4,incremental,improved_OOB,48.550066093853275
35000,disappearing-minority,4,incremental,improved_OOB,48.6737306215332
40000,disappearing-minority,4,incremental,improved_OOB,48.799975129018215
45000,disappearing-minority,4,incremental,improved_OOB,48.89766825063543
50000,disappearing-minority,4,incremental,improved_OOB,50.0
55000,disappearing-minority,4,incremental,improved_OOB,49.97464503042596
60000,disappearing-minority,4,incremental,improved_OOB,0.0
65000,disappearing-minority,4,incremental,improved_OOB,0.0
70000,disappearing-minority,4,incremental,improved_OOB,0.0
75000,disappearing-minority,4,incremental,improved_OOB,0.0
80000,disappearing-minority,4,incremental,improved_OOB,0.0
85000,disappearing-minority,4,incremental,improved_OOB,0.0
90000,disappearing-minority,4,incremental,improved_OOB,0.0
95000,disappearing-minority,4,incremental,improved_OOB,0.0
100000,disappearing-minority,4,incremental,improved_OOB,0.0
5000,disappearing-minority,4,incremental,WEOB1,44.58992094861661
10000,disappearing-minority,4,incremental,WEOB1,46.8524508584225
15000,disappearing-minority,4,incremental,WEOB1,47.77630268835048
20000,disappearing-minority,4,incremental,WEOB1,48.302985259507004
25000,disappearing-minority,4,incremental,WEOB1,48.58890862443261
30000,disappearing-minority,4,incremental,WEOB1,48.78139458030403
35000,disappearing-minority,4,incremental,WEOB1,48.89773858626085
40000,disappearing-minority,4,incremental,WEOB1,48.99894298327427
45000,disappearing-minority,4,incremental,WEOB1,49.080008840755895
50000,disappearing-minority,4,incremental,WEOB1,50.0
55000,disappearing-minority,4,incremental,WEOB1,50.0
60000,disappearing-minority,4,incremental,WEOB1,0.0
65000,disappearing-minority,4,incremental,WEOB1,0.0
70000,disappearing-minority,4,incremental,WEOB1,0.0
75000,disappearing-minority,4,incremental,WEOB1,0.0
80000,disappearing-minority,4,incremental,WEOB1,0.0
85000,disappearing-minority,4,incremental,WEOB1,0.0
90000,disappearing-minority,4,incremental,WEOB1,0.0
95000,disappearing-minority,4,incremental,WEOB1,0.0
100000,disappearing-minority,4,incremental,WEOB1,0.0
5000,disappearing-minority,4,incremental,CSMOTE,45.30632411067194
10000,disappearing-minority,4,incremental,CSMOTE,46.628514555859674
15000,disappearing-minority,4,incremental,CSMOTE,47.37802854298042
20000,disappearing-minority,4,incremental,CSMOTE,47.79511953424997
25000,disappearing-minority,4,incremental,CSMOTE,48.02151174264851
30000,disappearing-minority,4,incremental,CSMOTE,48.15350297422339
35000,disappearing-minority,4,incremental,CSMOTE,48.26482719385579
40000,disappearing-minority,4,incremental,CSMOTE,48.33986196605111
45000,disappearing-minority,4,incremental,CSMOTE,48.42800309426456
50000,disappearing-minority,4,incremental,CSMOTE,44.72588480222067
55000,disappearing-minority,4,incremental,CSMOTE,43.81338742393508
60000,disappearing-minority,4,incremental,CSMOTE,0.0
65000,disappearing-minority,4,incremental,CSMOTE,0.0
70000,disappearing-minority,4,incremental,CSMOTE,0.0
75000,disappearing-minority,4,incremental,CSMOTE,0.0
80000,disappearing-minority,4,incremental,CSMOTE,0.0
85000,disappearing-minority,4,incremental,CSMOTE,0.0
90000,disappearing-minority,4,incremental,CSMOTE,0.0
95000,disappearing-minority,4,incremental,CSMOTE,0.0
100000,disappearing-minority,4,incremental,CSMOTE,0.0
5000,disappearing-minority,4,incremental,OOB,41.55138339920949
10000,disappearing-minority,4,incremental,OOB,44.10301069917891
15000,disappearing-minority,4,incremental,OOB,45.48622635247262
20000,disappearing-minority,4,incremental,OOB,46.42635946983773
25000,disappearing-minority,4,incremental,OOB,46.92125518058022
30000,disappearing-minority,4,incremental,OOB,47.26123595505618
35000,disappearing-minority,4,incremental,OOB,47.45057602048073
40000,disappearing-minority,4,incremental,OOB,47.668345457936944
45000,disappearing-minority,4,incremental,OOB,47.83125207205216
50000,disappearing-minority,4,incremental,OOB,49.93060374739764
55000,disappearing-minority,4,incremental,OOB,48.35192697768763
60000,disappearing-minority,4,incremental,OOB,0.0
65000,disappearing-minority,4,incremental,OOB,0.0
70000,disappearing-minority,4,incremental,OOB,0.0
75000,disappearing-minority,4,incremental,OOB,0.0
80000,disappearing-minority,4,incremental,OOB,0.0
85000,disappearing-minority,4,incremental,OOB,0.0
90000,disappearing-minority,4,incremental,OOB,0.0
95000,disappearing-minority,4,incremental,OOB,0.0
100000,disappearing-minority,4,incremental,OOB,0.0
5000,disappearing-minority,4,incremental,ESOS_ELM,0.0
10000,disappearing-minority,4,incremental,ESOS_ELM,0.0
15000,disappearing-minority,4,incremental,ESOS_ELM,14.636574842349821
20000,disappearing-minority,4,incremental,ESOS_ELM,22.37891737891738
25000,disappearing-minority,4,incremental,ESOS_ELM,26.845766725873297
30000,disappearing-minority,4,incremental,ESOS_ELM,29.688945803040315
35000,disappearing-minority,4,incremental,ESOS_ELM,31.722372351016922
40000,disappearing-minority,4,incremental,ESOS_ELM,33.41385313685258
45000,disappearing-minority,4,incremental,ESOS_ELM,34.64609349099348
50000,disappearing-minority,4,incremental,ESOS_ELM,47.987508674531576
55000,disappearing-minority,4,incremental,ESOS_ELM,48.51926977687627
60000,disappearing-minority,4,incremental,ESOS_ELM,0.0
65000,disappearing-minority,4,incremental,ESOS_ELM,0.0
70000,disappearing-minority,4,incremental,ESOS_ELM,0.0
75000,disappearing-minority,4,incremental,ESOS_ELM,0.0
80000,disappearing-minority,4,incremental,ESOS_ELM,0.0
85000,disappearing-minority,4,incremental,ESOS_ELM,0.0
90000,disappearing-minority,4,incremental,ESOS_ELM,0.0
95000,disappearing-minority,4,incremental,ESOS_ELM,0.0
100000,disappearing-minority,4,incremental,ESOS_ELM,0.0
5000,disappearing-minority,4,incremental,improved_UOB,43.75
10000,disappearing-minority,4,incremental,improved_UOB,46.30505100771336
15000,disappearing-minority,4,incremental,improved_UOB,47.41951543312313
20000,disappearing-minority,4,incremental,improved_UOB,48.02427845906107
25000,disappearing-minority,4,incremental,improved_UOB,48.30767712650483
30000,disappearing-minority,4,incremental,improved_UOB,48.52528089887641
35000,disappearing-minority,4,incremental,improved_UOB,48.68084198549281
40000,disappearing-minority,4,incremental,improved_UOB,48.799975129018215
45000,disappearing-minority,4,incremental,improved_UOB,48.900430986849365
50000,disappearing-minority,4,incremental,improved_UOB,50.0
55000,disappearing-minority,4,incremental,improved_UOB,50.0
60000,disappearing-minority,4,incremental,improved_UOB,0.0
65000,disappearing-minority,4,incremental,improved_UOB,0.0
70000,disappearing-minority,4,incremental,improved_UOB,0.0
75000,disappearing-minority,4,incremental,improved_UOB,0.0
80000,disappearing-minority,4,incremental,improved_UOB,0.0
85000,disappearing-minority,4,incremental,improved_UOB,0.0
90000,disappearing-minority,4,incremental,improved_UOB,0.0
95000,disappearing-minority,4,incremental,improved_UOB,0.0
100000,disappearing-minority,4,incremental,improved_UOB,0.0
5000,disappearing-minority,4,incremental,WEOB2,42.81126482213438
10000,disappearing-minority,4,incremental,WEOB2,45.63324210002488
15000,disappearing-minority,4,incremental,WEOB2,46.88018586126783
20000,disappearing-minority,4,incremental,WEOB2,47.65266939179982
25000,disappearing-minority,4,incremental,WEOB2,48.09058614564832
30000,disappearing-minority,4,incremental,WEOB2,48.36830799735624
35000,disappearing-minority,4,incremental,WEOB2,48.55283743421989
40000,disappearing-minority,4,incremental,WEOB2,48.7191444382267
45000,disappearing-minority,4,incremental,WEOB2,48.839650790142564
50000,disappearing-minority,4,incremental,WEOB2,49.96530187369882
55000,disappearing-minority,4,incremental,WEOB2,49.97464503042596
60000,disappearing-minority,4,incremental,WEOB2,0.0
65000,disappearing-minority,4,incremental,WEOB2,0.0
70000,disappearing-minority,4,incremental,WEOB2,0.0
75000,disappearing-minority,4,incremental,WEOB2,0.0
80000,disappearing-minority,4,incremental,WEOB2,0.0
85000,disappearing-minority,4,incremental,WEOB2,0.0
90000,disappearing-minority,4,incremental,WEOB2,0.0
95000,disappearing-minority,4,incremental,WEOB2,0.0
100000,disappearing-minority,4,incremental,WEOB2,0.0
5000,disappearing-minority,4,incremental,UOB,41.55138339920949
10000,disappearing-minority,4,incremental,UOB,44.10301069917891
15000,disappearing-minority,4,incremental,UOB,45.48622635247262
20000,disappearing-minority,4,incremental,UOB,46.42635946983773
25000,disappearing-minority,4,incremental,UOB,46.92125518058022
30000,disappearing-minority,4,incremental,UOB,47.26123595505618
35000,disappearing-minority,4,incremental,UOB,47.45057602048073
40000,disappearing-minority,4,incremental,UOB,47.668345457936944
45000,disappearing-minority,4,incremental,UOB,47.83125207205216
50000,disappearing-minority,4,incremental,UOB,49.93060374739764
55000,disappearing-minority,4,incremental,UOB,47.768762677484794
60000,disappearing-minority,4,incremental,UOB,0.0
65000,disappearing-minority,4,incremental,UOB,0.0
70000,disappearing-minority,4,incremental,UOB,0.0
75000,disappearing-minority,4,incremental,UOB,0.0
80000,disappearing-minority,4,incremental,UOB,0.0
85000,disappearing-minority,4,incremental,UOB,0.0
90000,disappearing-minority,4,incremental,UOB,0.0
95000,disappearing-minority,4,incremental,UOB,0.0
100000,disappearing-minority,4,incremental,UOB,0.0
5000,disappearing-minority,4,incremental,RebalanceStream,41.403162055335976
10000,disappearing-minority,4,incremental,RebalanceStream,43.816869868126396
